 sweep_vcmfb            sweep_voutp            sweep_voutn            sweep_voutcm           sweep_vod             
 2.475300000000799e+00  3.574096283973828e-07  3.574096283775770e-07  3.574096283874799e-07  1.980580082873288e-17 
 2.475400000000799e+00  3.574080897744664e-07  3.574080897747783e-07  3.574080897746223e-07 -3.118140037079893e-19 
 2.475500000000800e+00  3.574065448013497e-07  3.574065447873886e-07  3.574065447943692e-07  1.396106173444140e-17 
 2.475600000000800e+00  3.574049934770564e-07  3.574049934563111e-07  3.574049934666838e-07  2.074537212547471e-17 
 2.475700000000800e+00  3.574034358108013e-07  3.574034358300651e-07  3.574034358204332e-07 -1.926375268204933e-17 
 2.475800000000800e+00  3.574018716302379e-07  3.574018715988577e-07  3.574018716145478e-07  3.138024135516688e-17 
 2.475900000000800e+00  3.574003009629824e-07  3.574003009914260e-07  3.574003009772042e-07 -2.844363106659542e-17 
 2.476000000000801e+00  3.573987237233562e-07  3.573987237276604e-07  3.573987237255083e-07 -4.304250861031931e-18 
 2.476100000000801e+00  3.573971399015574e-07  3.573971398955773e-07  3.573971398985673e-07  5.980158486733767e-18 
 2.476200000000801e+00  3.573955494748346e-07  3.573955494438072e-07  3.573955494593209e-07  3.102739919307626e-17 
 2.476300000000801e+00  3.573939522448477e-07  3.573939522564456e-07  3.573939522506466e-07 -1.159789275116110e-17 
 2.476400000000802e+00  3.573923482269432e-07  3.573923482318972e-07  3.573923482294202e-07 -4.954031010694386e-18 
 2.476500000000802e+00  3.573907374673473e-07  3.573907374450340e-07  3.573907374561906e-07  2.231328305040163e-17 
 2.476600000000802e+00  3.573891197741980e-07  3.573891197477010e-07  3.573891197609495e-07  2.649699053512743e-17 
 2.476700000000802e+00  3.573874951111185e-07  3.573874950692132e-07  3.573874950901658e-07  4.190531393907120e-17 
 2.476800000000802e+00  3.573858634796547e-07  3.573858634820422e-07  3.573858634808485e-07 -2.387468240954652e-18 
 2.476900000000803e+00  3.573842248445370e-07  3.573842248159585e-07  3.573842248302477e-07  2.857846812388647e-17 
 2.477000000000803e+00  3.573825789880001e-07  3.573825789705398e-07  3.573825789792700e-07  1.746020777910811e-17 
 2.477100000000803e+00  3.573809260236584e-07  3.573809260132802e-07  3.573809260184693e-07  1.037816530711491e-17 
 2.477200000000803e+00  3.573792657933292e-07  3.573792657887719e-07  3.573792657910505e-07  4.557249014464949e-18 
 2.477300000000803e+00  3.573775982725269e-07  3.573775982708937e-07  3.573775982717103e-07  1.633238340983901e-18 
 2.477400000000804e+00  3.573759234038914e-07  3.573759233996077e-07  3.573759234017495e-07  4.283763251620217e-18 
 2.477500000000804e+00  3.573742411046875e-07  3.573742410740878e-07  3.573742410893877e-07  3.059970049427204e-17 
 2.477600000000804e+00  3.573725513245930e-07  3.573725513181197e-07  3.573725513213564e-07  6.473343420272584e-18 
 2.477700000000804e+00  3.573708539270548e-07  3.573708539371084e-07  3.573708539320816e-07 -1.005364580919810e-17 
 2.477800000000804e+00  3.573691490011980e-07  3.573691489753888e-07  3.573691489882934e-07  2.580919978195694e-17 
 2.477900000000805e+00  3.573674363780789e-07  3.573674363704891e-07  3.573674363742840e-07  7.589838723872158e-18 
 2.478000000000805e+00  3.573657159889031e-07  3.573657159910867e-07  3.573657159899949e-07 -2.183545058903179e-18 
 2.478100000000805e+00  3.573639876745409e-07  3.573639876619256e-07  3.573639876682333e-07  1.261533813949113e-17 
 2.478200000000805e+00  3.573622515879766e-07  3.573622515660190e-07  3.573622515769978e-07  2.195763509167323e-17 
 2.478300000000806e+00  3.573605075713056e-07  3.573605075275538e-07  3.573605075494297e-07  4.375184576408558e-17 
 2.478400000000806e+00  3.573587553455310e-07  3.573587553800398e-07  3.573587553627854e-07 -3.450881048540984e-17 
 2.478500000000806e+00  3.573569951816846e-07  3.573569951826530e-07  3.573569951821688e-07 -9.683704169484789e-19 
 2.478600000000806e+00  3.573552268069639e-07  3.573552267962229e-07  3.573552268015934e-07  1.074101304589497e-17 
 2.478700000000806e+00  3.573534501014159e-07  3.573534501176705e-07  3.573534501095433e-07 -1.625461519736923e-17 
 2.478800000000807e+00  3.573516651335289e-07  3.573516651293048e-07  3.573516651314169e-07  4.224153307957196e-18 
 2.478900000000807e+00  3.573498717011555e-07  3.573498716562137e-07  3.573498716786846e-07  4.494176823630026e-17 
 2.479000000000807e+00  3.573480698176834e-07  3.573480698266013e-07  3.573480698221424e-07 -8.917933445607698e-18 
 2.479100000000807e+00  3.573462594026752e-07  3.573462593925945e-07  3.573462593976348e-07  1.008075086351024e-17 
 2.479200000000807e+00  3.573444403328997e-07  3.573444402912332e-07  3.573444403120665e-07  4.166650358750469e-17 
 2.479300000000808e+00  3.573426125031568e-07  3.573426124590107e-07  3.573426124810838e-07  4.414608666147325e-17 
 2.479400000000808e+00  3.573407759088387e-07  3.573407759111187e-07  3.573407759099787e-07 -2.280053875330966e-18 
 2.479500000000808e+00  3.573389303322590e-07  3.573389303516311e-07  3.573389303419451e-07 -1.937206702017948e-17 
 2.479600000000808e+00  3.573370758513297e-07  3.573370758766815e-07  3.573370758640056e-07 -2.535174905088041e-17 
 2.479700000000808e+00  3.573352123248151e-07  3.573352123391791e-07  3.573352123319971e-07 -1.436398471953843e-17 
 2.479800000000809e+00  3.573333396106013e-07  3.573333395686621e-07  3.573333395896317e-07  4.193919525696138e-17 
 2.479900000000809e+00  3.573314577444045e-07  3.573314577466455e-07  3.573314577455250e-07 -2.240984480638862e-18 
 2.480000000000809e+00  3.573295664752616e-07  3.573295664987671e-07  3.573295664870143e-07 -2.350553486322126e-17 
 2.480100000000809e+00  3.573276657737626e-07  3.573276657489565e-07  3.573276657613595e-07  2.480615395373024e-17 
 2.480200000000810e+00  3.573257556126631e-07  3.573257555487962e-07  3.573257555807296e-07  6.386686655812548e-17 
 2.480300000000810e+00  3.573238358202676e-07  3.573238357820079e-07  3.573238358011378e-07  3.825968413408870e-17 
 2.480400000000810e+00  3.573219063685424e-07  3.573219063310050e-07  3.573219063497737e-07  3.753742972787679e-17 
 2.480500000000810e+00  3.573199670277664e-07  3.573199670272356e-07  3.573199670275010e-07  5.307720205732259e-19 
 2.480600000000810e+00  3.573180178143042e-07  3.573180177762373e-07  3.573180177952707e-07  3.806693119902914e-17 
 2.480700000000811e+00  3.573160586974869e-07  3.573160586743675e-07  3.573160586859271e-07  2.311939371839170e-17 
 2.480800000000811e+00  3.573140893691376e-07  3.573140893529464e-07  3.573140893610420e-07  1.619124654500276e-17 
 2.480900000000811e+00  3.573121099608575e-07  3.573121099207695e-07  3.573121099408135e-07  4.008805769029631e-17 
 2.481000000000811e+00  3.573101201188133e-07  3.573101201100807e-07  3.573101201144470e-07  8.732592048836616e-18 
 2.481100000000811e+00  3.573081199554681e-07  3.573081199380662e-07  3.573081199467671e-07  1.740181544530677e-17 
 2.481200000000812e+00  3.573061093170952e-07  3.573061093085820e-07  3.573061093128386e-07  8.513210515497752e-18 
 2.481300000000812e+00  3.573040879560432e-07  3.573040879304089e-07  3.573040879432261e-07  2.563423453878972e-17 
 2.481400000000812e+00  3.573020558707011e-07  3.573020558981853e-07  3.573020558844432e-07 -2.748420743515232e-17 
 2.481500000000812e+00  3.573000129016246e-07  3.573000128862247e-07  3.573000128939247e-07  1.539985307447123e-17 
 2.481600000000812e+00  3.572979591055006e-07  3.572979590859084e-07  3.572979590957045e-07  1.959218970734719e-17 
 2.481700000000813e+00  3.572958941342743e-07  3.572958941040052e-07  3.572958941191398e-07  3.026914588660605e-17 
 2.481800000000813e+00  3.572938180399587e-07  3.572938180151454e-07  3.572938180275520e-07  2.481324785466349e-17 
 2.481900000000813e+00  3.572917304471342e-07  3.572917304095407e-07  3.572917304283375e-07  3.759349272107319e-17 
 2.482000000000813e+00  3.572896314779741e-07  3.572896314743845e-07  3.572896314761793e-07  3.589619751345318e-18 
 2.482100000000814e+00  3.572875210654834e-07  3.572875210827947e-07  3.572875210741390e-07 -1.731134173862817e-17 
 2.482200000000814e+00  3.572853988639369e-07  3.572853988503173e-07  3.572853988571271e-07  1.361960157757951e-17 
 2.482300000000814e+00  3.572832648261629e-07  3.572832648221191e-07  3.572832648241410e-07  4.043735290192030e-18 
 2.482400000000814e+00  3.572811188795920e-07  3.572811188658994e-07  3.572811188727457e-07  1.369255229016178e-17 
 2.482500000000814e+00  3.572789608818126e-07  3.572789608640225e-07  3.572789608729176e-07  1.779002123294526e-17 
 2.482600000000815e+00  3.572767905838873e-07  3.572767905845965e-07  3.572767905842419e-07 -7.092312746478664e-19 
 2.482700000000815e+00  3.572746079804609e-07  3.572746079527740e-07  3.572746079666174e-07  2.768691300734211e-17 
 2.482800000000815e+00  3.572724128992656e-07  3.572724128561526e-07  3.572724128777091e-07  4.311302410317823e-17 
 2.482900000000815e+00  3.572702051564170e-07  3.572702051393792e-07  3.572702051478981e-07  1.703775009666503e-17 
 2.483000000000815e+00  3.572679846200745e-07  3.572679846027157e-07  3.572679846113951e-07  1.735872264411521e-17 
 2.483100000000816e+00  3.572657511558926e-07  3.572657511247984e-07  3.572657511403455e-07  3.109426185635015e-17 
 2.483200000000816e+00  3.572635045998805e-07  3.572635045909054e-07  3.572635045953930e-07  8.975055229988160e-18 
 2.483300000000816e+00  3.572612447852221e-07  3.572612447769956e-07  3.572612447811089e-07  8.226489862852172e-18 
 2.483400000000816e+00  3.572589717252441e-07  3.572589717005396e-07  3.572589717128918e-07  2.470451000005972e-17 
 2.483500000000816e+00  3.572566849352547e-07  3.572566849192800e-07  3.572566849272673e-07  1.597467080830168e-17 
 2.483600000000817e+00  3.572543845779900e-07  3.572543845466621e-07  3.572543845623260e-07  3.132793707067393e-17 
 2.483700000000817e+00  3.572520703455336e-07  3.572520703101257e-07  3.572520703278296e-07  3.540788301936108e-17 
 2.483800000000817e+00  3.572497420758408e-07  3.572497420399864e-07  3.572497420579136e-07  3.585442820124170e-17 
 2.483900000000817e+00  3.572473996320868e-07  3.572473995533554e-07  3.572473995927211e-07  7.873144774949120e-17 
 2.484000000000818e+00  3.572450427307513e-07  3.572450427566772e-07  3.572450427437142e-07 -2.592587857044122e-17 
 2.484100000000818e+00  3.572426714507063e-07  3.572426714724558e-07  3.572426714615811e-07 -2.174947674488548e-17 
 2.484200000000818e+00  3.572402852703294e-07  3.572402852518781e-07  3.572402852611037e-07  1.845128926695485e-17 
 2.484300000000818e+00  3.572378843298866e-07  3.572378843039697e-07  3.572378843169281e-07  2.591693178493584e-17 
 2.484400000000818e+00  3.572354682373531e-07  3.572354682426105e-07  3.572354682399818e-07 -5.257374684929832e-18 
 2.484500000000819e+00  3.572330369598400e-07  3.572330369315843e-07  3.572330369457122e-07  2.825564269186417e-17 
 2.484600000000819e+00  3.572305901346710e-07  3.572305902276710e-07  3.572305901811710e-07 -9.299992950422670e-17 
 2.484700000000819e+00  3.572281278278039e-07  3.572281278516294e-07  3.572281278397167e-07 -2.382555449860577e-17 
 2.484800000000819e+00  3.572256495225379e-07  3.572256494786872e-07  3.572256495006126e-07  4.385068392111831e-17 
 2.484900000000819e+00  3.572231551734463e-07  3.572231551408053e-07  3.572231551571258e-07  3.264099695759570e-17 
 2.485000000000820e+00  3.572206446935155e-07  3.572206446815904e-07  3.572206446875529e-07  1.192511216659728e-17 
 2.485100000000820e+00  3.572181176748343e-07  3.572181176436637e-07  3.572181176592490e-07  3.117060070072144e-17 
 2.485200000000820e+00  3.572155739959033e-07  3.572155739776206e-07  3.572155739867619e-07  1.828272971045124e-17 
 2.485300000000820e+00  3.572130135228522e-07  3.572130134966178e-07  3.572130135097350e-07  2.623441032147860e-17 
 2.485400000000821e+00  3.572104358639614e-07  3.572104358383863e-07  3.572104358511738e-07  2.557510105115953e-17 
 2.485500000000821e+00  3.572078408801671e-07  3.572078409065870e-07  3.572078408933771e-07 -2.641996347648649e-17 
 2.485600000000821e+00  3.572052284434831e-07  3.572052284488243e-07  3.572052284461537e-07 -5.341230946708008e-18 
 2.485700000000821e+00  3.572025982373640e-07  3.572025982183854e-07  3.572025982278747e-07  1.897862021617985e-17 
 2.485800000000821e+00  3.571999500027226e-07  3.571999499850092e-07  3.571999499938659e-07  1.771341769077795e-17 
 2.485900000000822e+00  3.571972834764914e-07  3.571972834327537e-07  3.571972834546226e-07  4.373771090177827e-17 
 2.486000000000822e+00  3.571945985411189e-07  3.571945985358731e-07  3.571945985384960e-07  5.245780921464289e-18 
 2.486100000000822e+00  3.571918948561617e-07  3.571918948401249e-07  3.571918948481433e-07  1.603682185080646e-17 
 2.486200000000822e+00  3.571891721954558e-07  3.571891721563686e-07  3.571891721759122e-07  3.908723532355615e-17 
 2.486300000000822e+00  3.571864303090643e-07  3.571864303072969e-07  3.571864303081806e-07  1.767387184005301e-18 
 2.486400000000823e+00  3.571836688096970e-07  3.571836688066421e-07  3.571836688081696e-07  3.054983142950244e-18 
 2.486500000000823e+00  3.571808877292139e-07  3.571808877393328e-07  3.571808877342733e-07 -1.011897322525509e-17 
 2.486600000000823e+00  3.571780866117562e-07  3.571780865890442e-07  3.571780866004002e-07  2.271202381032159e-17 
 2.486700000000823e+00  3.571752651076809e-07  3.571752650964835e-07  3.571752651020822e-07  1.119745792534663e-17 
 2.486800000000823e+00  3.571724231474982e-07  3.571724231650112e-07  3.571724231562547e-07 -1.751304145919310e-17 
 2.486900000000824e+00  3.571695602749418e-07  3.571695602483136e-07  3.571695602616277e-07  2.662817476283344e-17 
 2.487000000000824e+00  3.571666763154398e-07  3.571666763019495e-07  3.571666763086947e-07  1.349021729488641e-17 
 2.487100000000824e+00  3.571637709636474e-07  3.571637709533154e-07  3.571637709584814e-07  1.033205495104875e-17 
 2.487200000000824e+00  3.571608436737413e-07  3.571608437063140e-07  3.571608436900277e-07 -3.257270492622332e-17 
 2.487300000000825e+00  3.571578946127588e-07  3.571578945803613e-07  3.571578945965601e-07  3.239752792481929e-17 
 2.487400000000825e+00  3.571549230537671e-07  3.571549230789621e-07  3.571549230663646e-07 -2.519504795563837e-17 
 2.487500000000825e+00  3.571519290265330e-07  3.571519290290785e-07  3.571519290278058e-07 -2.545545764735986e-18 
 2.487600000000825e+00  3.571489119174649e-07  3.571489118694729e-07  3.571489118934689e-07  4.799203975848140e-17 
 2.487700000000825e+00  3.571458717363961e-07  3.571458716836899e-07  3.571458717100430e-07  5.270625456598441e-17 
 2.487800000000826e+00  3.571428078516823e-07  3.571428078778346e-07  3.571428078647584e-07 -2.615230106515413e-17 
 2.487900000000826e+00  3.571397200985545e-07  3.571397200779409e-07  3.571397200882477e-07  2.061355262305826e-17 
 2.488000000000826e+00  3.571366081486156e-07  3.571366080962484e-07  3.571366081224320e-07  5.236717668928668e-17 
 2.488100000000826e+00  3.571334716027438e-07  3.571334715751562e-07  3.571334715889500e-07  2.758765133383575e-17 
 2.488200000000826e+00  3.571303101946843e-07  3.571303101553127e-07  3.571303101749985e-07  3.937157369603757e-17 
 2.488300000000827e+00  3.571271235515772e-07  3.571271235303595e-07  3.571271235409684e-07  2.121775181224660e-17 
 2.488400000000827e+00  3.571239112957653e-07  3.571239112907514e-07  3.571239112932584e-07  5.013905652153424e-18 
 2.488500000000827e+00  3.571206731487476e-07  3.571206731757762e-07  3.571206731622619e-07 -2.702855664908871e-17 
 2.488600000000827e+00  3.571174088201981e-07  3.571174088059370e-07  3.571174088130675e-07  1.426112315600623e-17 
 2.488700000000827e+00  3.571141178274510e-07  3.571141178056403e-07  3.571141178165457e-07  2.181072781488381e-17 
 2.488800000000828e+00  3.571107998402705e-07  3.571107998060112e-07  3.571107998231408e-07  3.425930634288425e-17 
 2.488900000000828e+00  3.571074546607700e-07  3.571074546166169e-07  3.571074546386934e-07  4.415307468328810e-17 
 2.489000000000828e+00  3.571040817780557e-07  3.571040817492691e-07  3.571040817636624e-07  2.878667941023341e-17 
 2.489100000000828e+00  3.571006809223726e-07  3.571006808770877e-07  3.571006808997301e-07  4.528492245905666e-17 
 2.489200000000829e+00  3.570972517270964e-07  3.570972516792132e-07  3.570972517031548e-07  4.788324896431843e-17 
 2.489300000000829e+00  3.570937938581369e-07  3.570937938599877e-07  3.570937938590623e-07 -1.850819929309850e-18 
 2.489400000000829e+00  3.570903069823338e-07  3.570903069776802e-07  3.570903069800070e-07  4.653651951774329e-18 
 2.489500000000829e+00  3.570867906745353e-07  3.570867906998007e-07  3.570867906871680e-07 -2.526535169026047e-17 
 2.489600000000829e+00  3.570832448807490e-07  3.570832448822035e-07  3.570832448814763e-07 -1.454514389113244e-18 
 2.489700000000830e+00  3.570796690047980e-07  3.570796689535108e-07  3.570796689791544e-07  5.128720968153744e-17 
 2.489800000000830e+00  3.570760627418269e-07  3.570760627354350e-07  3.570760627386309e-07  6.391922378217764e-18 
 2.489900000000830e+00  3.570724260316382e-07  3.570724260229749e-07  3.570724260273066e-07  8.663294165839374e-18 
 2.490000000000830e+00  3.570687584977053e-07  3.570687584772887e-07  3.570687584874970e-07  2.041667040238084e-17 
 2.490100000000830e+00  3.570650598016800e-07  3.570650597310312e-07  3.570650597663556e-07  7.064884760855385e-17 
 2.490200000000831e+00  3.570613296428480e-07  3.570613295990610e-07  3.570613296209545e-07  4.378705057095584e-17 
 2.490300000000831e+00  3.570575680254088e-07  3.570575679975916e-07  3.570575680115002e-07  2.781725020210087e-17 
 2.490400000000831e+00  3.570537746607859e-07  3.570537746249039e-07  3.570537746428449e-07  3.588206265114587e-17 
 2.490500000000831e+00  3.570499493657133e-07  3.570499493542988e-07  3.570499493600060e-07  1.141451011808054e-17 
 2.490600000000831e+00  3.570460921172120e-07  3.570460920638178e-07  3.570460920905149e-07  5.339415119827331e-17 
 2.490700000000832e+00  3.570422028172302e-07  3.570422027756522e-07  3.570422027964412e-07  4.157798864451662e-17 
 2.490800000000832e+00  3.570382812861194e-07  3.570382812943239e-07  3.570382812902216e-07 -8.204519945782763e-18 
 2.490900000000832e+00  3.570343278004771e-07  3.570343278259563e-07  3.570343278132167e-07 -2.547917456988298e-17 
 2.491000000000832e+00  3.570303423681599e-07  3.570303423271989e-07  3.570303423476794e-07  4.096103102156027e-17 
 2.491100000000833e+00  3.570263251744431e-07  3.570263251808863e-07  3.570263251776647e-07 -6.443220811085852e-18 
 2.491200000000833e+00  3.570222765741520e-07  3.570222765383997e-07  3.570222765562758e-07  3.575225485197915e-17 
 2.491300000000833e+00  3.570181968745893e-07  3.570181967976192e-07  3.570181968361043e-07  7.697004273567588e-17 
 2.491400000000833e+00  3.570140864764727e-07  3.570140864158494e-07  3.570140864461610e-07  6.062325976573355e-17 
 2.491500000000833e+00  3.570099461181954e-07  3.570099461318820e-07  3.570099461250387e-07 -1.368657011997180e-17 
 2.491600000000834e+00  3.570057766294439e-07  3.570057765795845e-07  3.570057766045142e-07  4.985932389070351e-17 
 2.491700000000834e+00  3.570015787425760e-07  3.570015787053135e-07  3.570015787239448e-07  3.726251459693357e-17 
 2.491800000000834e+00  3.569973537289119e-07  3.569973536536685e-07  3.569973536912902e-07  7.524341901225719e-17 
 2.491900000000834e+00  3.569931029994496e-07  3.569931029782590e-07  3.569931029888543e-07  2.119054087881605e-17 
 2.492000000000834e+00  3.569888281327965e-07  3.569888279792813e-07  3.569888280560389e-07  1.535151925691853e-16 
 2.492100000000835e+00  3.569845308950280e-07  3.569845308898770e-07  3.569845308924525e-07  5.150966170931011e-18 
 2.492200000000835e+00  3.569802138553677e-07  3.569802138644588e-07  3.569802138599132e-07 -9.091098743761999e-18 
 2.492300000000835e+00  3.569758794062609e-07  3.569758793862442e-07  3.569758793962525e-07  2.001676497215841e-17 
 2.492400000000835e+00  3.569715307048261e-07  3.569715306175198e-07  3.569715306611729e-07  8.730633285146091e-17 
 2.492500000000835e+00  3.569671713112510e-07  3.569671712878081e-07  3.569671712995295e-07  2.344285442512444e-17 
 2.492600000000836e+00  3.569628055514765e-07  3.569628054894206e-07  3.569628055204485e-07  6.205596305645499e-17 
 2.492700000000836e+00  3.569584381895543e-07  3.569584381798730e-07  3.569584381847136e-07  9.681268949761433e-18 
 2.492800000000836e+00  3.569540749457058e-07  3.569540749508371e-07  3.569540749482715e-07 -5.131325594466551e-18 
 2.492900000000836e+00  3.569497226319969e-07  3.569497226452643e-07  3.569497226386306e-07 -1.326739469019933e-17 
 2.493000000000837e+00  3.569453886749003e-07  3.569453886157972e-07  3.569453886453488e-07  5.910310032320809e-17 
 2.493100000000837e+00  3.569410822045834e-07  3.569410821744918e-07  3.569410821895376e-07  3.009163954459707e-17 
 2.493200000000837e+00  3.569368136076540e-07  3.569368135607152e-07  3.569368135841846e-07  4.693875428857068e-17 
 2.493300000000837e+00  3.569325949832418e-07  3.569325949930145e-07  3.569325949881281e-07 -9.772642628946490e-18 
 2.493400000000837e+00  3.569284406076208e-07  3.569284405853733e-07  3.569284405964971e-07  2.224758505743022e-17 
 2.493500000000838e+00  3.569243671533276e-07  3.569243670907876e-07  3.569243671220576e-07  6.253993650669242e-17 
 2.493600000000838e+00  3.569203939992133e-07  3.569203939744599e-07  3.569203939868366e-07  2.475332027364525e-17 
 2.493700000000838e+00  3.569165439091065e-07  3.569165439584780e-07  3.569165439337923e-07 -4.937153879220344e-17 
 2.493800000000838e+00  3.569128439672671e-07  3.569128439421726e-07  3.569128439547199e-07  2.509446279315192e-17 
 2.493900000000838e+00  3.569093257280376e-07  3.569093256798863e-07  3.569093257039620e-07  4.815133489212441e-17 
 2.494000000000839e+00  3.569060266362040e-07  3.569060267135597e-07  3.569060266748818e-07 -7.735570742447261e-17 
 2.494100000000839e+00  3.569029914825855e-07  3.569029914722233e-07  3.569029914774044e-07  1.036217756023548e-17 
 2.494200000000839e+00  3.569002733689497e-07  3.569002733270528e-07  3.569002733480013e-07  4.189689654915786e-17 
 2.494300000000839e+00  3.568979357751941e-07  3.568979357527981e-07  3.568979357639961e-07  2.239592170231812e-17 
 2.494400000000840e+00  3.568960552329164e-07  3.568960552313385e-07  3.568960552321274e-07  1.577916501616355e-18 
 2.494500000000840e+00  3.568947239975310e-07  3.568947240053396e-07  3.568947240014353e-07 -7.808637922059785e-18 
 2.494600000000840e+00  3.568940543602819e-07  3.568940543570576e-07  3.568940543586698e-07  3.224336792841901e-18 
 2.494700000000840e+00  3.568941832026813e-07  3.568941832047415e-07  3.568941832037114e-07 -2.060248825518475e-18 
 2.494800000000840e+00  3.568952788001256e-07  3.568952788060447e-07  3.568952788030852e-07 -5.919066235413051e-18 
 2.494900000000841e+00  3.568975496512507e-07  3.568975496553725e-07  3.568975496533116e-07 -4.121768200457832e-18 
 2.495000000000841e+00  3.569012551355823e-07  3.569012551897320e-07  3.569012551626571e-07 -5.414975752678335e-17 
 2.495100000000841e+00  3.569067220293183e-07  3.569067221257524e-07  3.569067220775353e-07 -9.643417164931006e-17 
 2.495200000000841e+00  3.569143639115273e-07  3.569143640143921e-07  3.569143639629597e-07 -1.028647399057463e-16 
 2.495300000000841e+00  3.569247118898034e-07  3.569247119524900e-07  3.569247119211467e-07 -6.268663202524502e-17 
 2.495400000000842e+00  3.569384523105235e-07  3.569384523936841e-07  3.569384523521038e-07 -8.316063597024314e-17 
 2.495500000000842e+00  3.569564855831816e-07  3.569564856948094e-07  3.569564856389955e-07 -1.116277722011249e-16 
 2.495600000000842e+00  3.569800079086758e-07  3.569800080322751e-07  3.569800079704754e-07 -1.235992594215843e-16 
 2.495700000000842e+00  3.570106314164206e-07  3.570106316043712e-07  3.570106315103959e-07 -1.879506288255393e-16 
 2.495800000000842e+00  3.570505661632391e-07  3.570505663163899e-07  3.570505662398145e-07 -1.531508095831884e-16 
 2.495900000000843e+00  3.571028986599829e-07  3.571028987848368e-07  3.571028987224099e-07 -1.248539269747048e-16 
 2.496000000000843e+00  3.571720323363652e-07  3.571720322698613e-07  3.571720323031133e-07  6.650389188116493e-17 
 2.496100000000843e+00  3.572643907330131e-07  3.572643910867221e-07  3.572643909098676e-07 -3.537090473725751e-16 
 2.496200000000843e+00  3.573896231716649e-07  3.573896237282038e-07  3.573896234499344e-07 -5.565388157682610e-16 
 2.496300000000844e+00  3.575626475607303e-07  3.575626471729016e-07  3.575626473668159e-07  3.878287520978400e-16 
 2.496400000000844e+00  3.578073797166467e-07  3.578073805916523e-07  3.578073801541495e-07 -8.750055750626632e-16 
 2.496500000000844e+00  3.581637685544742e-07  3.581637764685905e-07  3.581637725115323e-07 -7.914116340942962e-15 
 2.496600000000844e+00  3.587017951916872e-07  3.587017978354405e-07  3.587017965135638e-07 -2.643753305739491e-15 
 2.496700000000844e+00  3.595509926631090e-07  3.595509900339203e-07  3.595509913485147e-07  2.629188627151013e-15 
 2.496800000000845e+00  3.609671722408130e-07  3.609671964146429e-07  3.609671843277279e-07 -2.417382982962171e-14 
 2.496900000000845e+00  3.634954567604591e-07  3.634954462058214e-07  3.634954514831402e-07  1.055463763365353e-14 
 2.497000000000845e+00  3.684046330732288e-07  3.684045894688828e-07  3.684046112710558e-07  4.360434598774956e-14 
 2.497100000000845e+00  3.789674618786470e-07  3.789675558294888e-07  3.789675088540679e-07 -9.395084172509932e-14 
 2.497200000000845e+00  4.046900520574119e-07  4.046902898540807e-07  4.046901709557463e-07 -2.377966688573497e-13 
 2.497300000000846e+00  4.771834460793653e-07  4.771841291156438e-07  4.771837875975046e-07 -6.830362784634894e-13 
 2.497400000000846e+00  7.188325485494447e-07  7.188324219114201e-07  7.188324852304323e-07  1.266380245305726e-13 
 2.497500000000846e+00  1.690096563426309e-06  1.690098415231362e-06  1.690097489328835e-06 -1.851805052767945e-12 
 2.497600000000846e+00  6.463108662752554e-06  6.463089430639575e-06  6.463099046696065e-06  1.923211297925583e-11 
 2.497700000000846e+00  3.516314222029456e-05  3.516307123347236e-05  3.516310672688346e-05  7.098682220112087e-11 
 2.497800000000847e+00  2.457481114134685e-04  2.457488536345833e-04  2.457484825240259e-04 -7.422211148640223e-10 
 2.497900000000847e+00  1.862835926851015e-03  1.862844403163569e-03  1.862840165007292e-03 -8.476312554411489e-09 
 2.498000000000847e+00  1.408775094594232e-02  1.408778121605987e-02  1.408776608100109e-02 -3.027011754794251e-08 
 2.498100000000847e+00  1.084015224036461e-01  1.084020461196459e-01  1.084017842616460e-01 -5.237159997895091e-07 
 2.498200000000848e+00  3.217857605773454e+00  3.217857667565476e+00  3.217857636669465e+00 -6.179202260980787e-08 
 2.498300000000848e+00  3.255072873309035e+00  3.255072889224314e+00  3.255072881266674e+00 -1.591527976074758e-08 
 2.498400000000848e+00  3.267662224395561e+00  3.267662230688497e+00  3.267662227542029e+00 -6.292935950114042e-09 
 2.498500000000848e+00  3.274567781496404e+00  3.274567785264467e+00  3.274567783380435e+00 -3.768062750708623e-09 
 2.498600000000848e+00  3.279184683090371e+00  3.279184685146861e+00  3.279184684118616e+00 -2.056490089330509e-09 
 2.498700000000849e+00  3.282336903913965e+00  3.282336905101061e+00  3.282336904507513e+00 -1.187095310939412e-09 
 2.498800000000849e+00  3.284619213939654e+00  3.284619214626131e+00  3.284619214282892e+00 -6.864766532999056e-10 
 2.498900000000849e+00  3.286340319150498e+00  3.286340319525412e+00  3.286340319337955e+00 -3.749143218101381e-10 
 2.499000000000849e+00  3.287677961866676e+00  3.287677962029117e+00  3.287677961947897e+00 -1.624407275357953e-10 
 2.499100000000849e+00  3.288738862343562e+00  3.288738862364569e+00  3.288738862354066e+00 -2.100719598274736e-11 
 2.499200000000850e+00  3.289515809090725e+00  3.289515809090748e+00  3.289515809090737e+00 -2.309263891220326e-14 
 2.499300000000850e+00  3.289810797648498e+00  3.289810797648916e+00  3.289810797648707e+00 -4.187761248886090e-13 
 2.499400000000850e+00  3.290020904186238e+00  3.290020904190216e+00  3.290020904188228e+00 -3.977707052627011e-12 
 2.499500000000850e+00  3.290204833380792e+00  3.290204833389080e+00  3.290204833384936e+00 -8.287592834221869e-12 
