 time                   tr_vin                 tr_vout                tr_err                 tr_vin_diff            tr_idd                 tr_iout               
 2.231225000000286e-05  2.000000000000000e+00  1.999980816761767e+00 -1.918323823302259e-05  1.918323823302259e-05  8.397666379236673e-04 -2.050359965443458e-14 
 2.231275000000286e-05  2.000000000000000e+00  1.999980816759355e+00 -1.918324064487109e-05  1.918324064487109e-05  8.397666380677697e-04 -6.136202576401494e-14 
 2.231325000000286e-05  2.000000000000000e+00  1.999980816755631e+00 -1.918324436922525e-05  1.918324436922525e-05  8.397666379931911e-04 -7.314593368222020e-14 
 2.231375000000286e-05  2.000000000000000e+00  1.999980816752041e+00 -1.918324795946447e-05  1.918324795946447e-05  8.397666378120424e-04 -6.388445358317056e-14 
 2.231425000000286e-05  2.000000000000000e+00  1.999980816749242e+00 -1.918325075767058e-05  1.918325075767058e-05  8.397666379761905e-04 -2.156719693212697e-14 
 2.231475000000286e-05  2.000000000000000e+00  1.999980816749884e+00 -1.918325011618371e-05  1.918325011618371e-05  8.397666377569936e-04  1.463273943862824e-14 
 2.231525000000286e-05  2.000000000000000e+00  1.999980816750706e+00 -1.918324929439663e-05  1.918324929439663e-05  8.397666381355836e-04  5.810463641754811e-14 
 2.231575000000286e-05  2.000000000000000e+00  1.999980816755694e+00 -1.918324430572049e-05  1.918324430572049e-05  8.397666382322391e-04  8.811840135725337e-14 
 2.231625000000286e-05  2.000000000000000e+00  1.999980816759517e+00 -1.918324048255649e-05  1.918324048255649e-05  8.397666381300765e-04  6.333600419066793e-14 
 2.231675000000287e-05  2.000000000000000e+00  1.999980816762028e+00 -1.918323797212018e-05  1.918323797212018e-05  8.397666380755244e-04  3.818278986905448e-14 
 2.231725000000287e-05  2.000000000000000e+00  1.999980816763336e+00 -1.918323666427746e-05  1.918323666427746e-05  8.397666379098881e-04  5.673018063455981e-14 
 2.231775000000287e-05  2.000000000000000e+00  1.999980816767701e+00 -1.918323229910257e-05  1.918323229910257e-05  8.397666378373968e-04  5.577094164362074e-14 
 2.231825000000287e-05  2.000000000000000e+00  1.999980816768913e+00 -1.918323108718312e-05  1.918323108718312e-05  8.397666380727754e-04 -1.308730769560870e-14 
 2.231875000000287e-05  2.000000000000000e+00  1.999980816766392e+00 -1.918323360783347e-05  1.918323360783347e-05  8.397666379021175e-04 -1.206368032317357e-14 
 2.231925000000287e-05  2.000000000000000e+00  1.999980816767706e+00 -1.918323229355146e-05  1.918323229355146e-05  8.397666381861265e-04 -1.101340918611491e-15 
 2.231975000000287e-05  2.000000000000000e+00  1.999980816766282e+00 -1.918323371796760e-05  1.918323371796760e-05  8.397666377905279e-04 -1.523004082240143e-14 
 2.232025000000287e-05  2.000000000000000e+00  1.999980816766183e+00 -1.918323381655540e-05  1.918323381655540e-05  8.397666377712254e-04 -8.346656774387063e-15 
 2.232075000000287e-05  2.000000000000000e+00  1.999980816765447e+00 -1.918323455263327e-05  1.918323455263327e-05  8.397666377953154e-04 -2.376987423482603e-14 
 2.232125000000288e-05  2.000000000000000e+00  1.999980816763806e+00 -1.918323619354290e-05  1.918323619354290e-05  8.397666378354640e-04 -9.365840606348017e-15 
 2.232175000000288e-05  2.000000000000000e+00  1.999980816764511e+00 -1.918323548921741e-05  1.918323548921741e-05  8.397666378012080e-04  3.708143339774701e-15 
 2.232225000000288e-05  2.000000000000000e+00  1.999980816764177e+00 -1.918323582272841e-05  1.918323582272841e-05  8.397666378140193e-04  1.295407934952302e-14 
 2.232275000000288e-05  2.000000000000000e+00  1.999980816765806e+00 -1.918323419380918e-05  1.918323419380918e-05  8.397666379212559e-04  5.699662883958000e-14 
 2.232325000000288e-05  2.000000000000000e+00  1.999980816769877e+00 -1.918323012306544e-05  1.918323012306544e-05  8.397666378799492e-04  3.937072543162419e-14 
 2.232375000000288e-05  2.000000000000000e+00  1.999980816769743e+00 -1.918323025673629e-05  1.918323025673629e-05  8.397666379248731e-04 -3.079092510781662e-14 
 2.232425000000288e-05  2.000000000000000e+00  1.999980816766798e+00 -1.918323320215798e-05  1.918323320215798e-05  8.397666381656281e-04 -5.776490408633901e-14 
 2.232475000000288e-05  2.000000000000000e+00  1.999980816763967e+00 -1.918323603322669e-05  1.918323603322669e-05  8.397666379066967e-04 -2.503996964220494e-14 
 2.232525000000288e-05  2.000000000000000e+00  1.999980816764294e+00 -1.918323570615499e-05  1.918323570615499e-05  8.397666378537374e-04  4.760636098828710e-15 
 2.232575000000289e-05  2.000000000000000e+00  1.999980816764443e+00 -1.918323555716306e-05  1.918323555716306e-05  8.397666379237241e-04  2.858380296433088e-14 
 2.232625000000289e-05  2.000000000000000e+00  1.999980816767152e+00 -1.918323284777479e-05  1.918323284777479e-05  8.397666378125225e-04  4.567679613558019e-14 
 2.232675000000289e-05  2.000000000000000e+00  1.999980816769011e+00 -1.918323098948349e-05  1.918323098948349e-05  8.397666378379177e-04  1.943778729020566e-14 
 2.232725000000289e-05  2.000000000000000e+00  1.999980816769096e+00 -1.918323090399632e-05  1.918323090399632e-05  8.397666378675344e-04  1.351585474655902e-14 
 2.232775000000289e-05  2.000000000000000e+00  1.999980816770362e+00 -1.918322963789798e-05  1.918322963789798e-05  8.397666379184939e-04  1.617594869048608e-14 
 2.232825000000289e-05  2.000000000000000e+00  1.999980816770714e+00 -1.918322928640137e-05  1.918322928640137e-05  8.397666378742023e-04 -3.291589197328593e-14 
 2.232875000000289e-05  2.000000000000000e+00  1.999980816767071e+00 -1.918323292948720e-05  1.918323292948720e-05  8.397666379183820e-04 -5.178524482891643e-14 
 2.232925000000289e-05  2.000000000000000e+00  1.999980816765535e+00 -1.918323446492565e-05  1.918323446492565e-05  8.397666378265790e-04 -4.505284587870411e-15 
 2.232975000000289e-05  2.000000000000000e+00  1.999980816766620e+00 -1.918323338001571e-05  1.918323338001571e-05  8.397666378036839e-04  3.623765563088726e-15 
 2.233025000000290e-05  2.000000000000000e+00  1.999980816765897e+00 -1.918323410254885e-05  1.918323410254885e-05  8.397666377195604e-04 -1.919797673440204e-14 
 2.233075000000290e-05  2.000000000000000e+00  1.999980816764700e+00 -1.918323529981336e-05  1.918323529981336e-05  8.397666380797249e-04  1.281641271994829e-14 
 2.233125000000290e-05  2.000000000000000e+00  1.999980816767179e+00 -1.918323282090739e-05  1.918323282090739e-05  8.397666376993867e-04  1.156630103224897e-14 
 2.233175000000290e-05  2.000000000000000e+00  1.999980816765857e+00 -1.918323414318301e-05  1.918323414318301e-05  8.397666379285088e-04 -4.436451157158684e-14 
 2.233225000000290e-05  2.000000000000000e+00  1.999980816762743e+00 -1.918323725735860e-05  1.918323725735860e-05  8.397666377131758e-04 -8.478550926462249e-14 
 2.233275000000290e-05  2.000000000000000e+00  1.999980816757378e+00 -1.918324262173421e-05  1.918324262173421e-05  8.397666378573899e-04 -3.909983474810797e-14 
 2.233325000000290e-05  2.000000000000000e+00  1.999980816758833e+00 -1.918324116734205e-05  1.918324116734205e-05  8.397666378121664e-04  3.055555824695760e-14 
 2.233375000000290e-05  2.000000000000000e+00  1.999980816760434e+00 -1.918323956617840e-05  1.918323956617840e-05  8.397666378430157e-04  1.257216514856099e-14 
 2.233425000000290e-05  2.000000000000000e+00  1.999980816760090e+00 -1.918323991012549e-05  1.918323991012549e-05  8.397666378310540e-04  2.513100608105632e-14 
 2.233475000000291e-05  2.000000000000000e+00  1.999980816762947e+00 -1.918323705307756e-05  1.918323705307756e-05  8.397666379247094e-04  8.955725190427518e-14 
 2.233525000000291e-05  2.000000000000000e+00  1.999980816769046e+00 -1.918323095440044e-05  1.918323095440044e-05  8.397666380479810e-04  6.329159702826510e-14 
 2.233575000000291e-05  2.000000000000000e+00  1.999980816769276e+00 -1.918323072391814e-05  1.918323072391814e-05  8.397666379247978e-04  1.735944806418738e-14 
 2.233625000000291e-05  2.000000000000000e+00  1.999980816770782e+00 -1.918322921845572e-05  1.918322921845572e-05  8.397666378549407e-04  4.592326479725380e-14 
 2.233675000000291e-05  2.000000000000000e+00  1.999980816773868e+00 -1.918322613159162e-05  1.918322613159162e-05  8.397666382074623e-04  1.023404184055123e-14 
 2.233725000000291e-05  2.000000000000000e+00  1.999980816771805e+00 -1.918322819505214e-05  1.918322819505214e-05  8.397666376913789e-04 -3.794964343195633e-14 
 2.233775000000291e-05  2.000000000000000e+00  1.999980816770073e+00 -1.918322992655597e-05  1.918322992655597e-05  8.397666380912948e-04 -1.706856678052223e-14 
 2.233825000000291e-05  2.000000000000000e+00  1.999980816770098e+00 -1.918322990190902e-05  1.918322990190902e-05  8.397666379910048e-04 -2.074562791081050e-14 
 2.233875000000291e-05  2.000000000000000e+00  1.999980816767999e+00 -1.918323200111871e-05  1.918323200111871e-05  8.397666378992511e-04 -3.212097323255209e-14 
 2.233925000000292e-05  2.000000000000000e+00  1.999980816766886e+00 -1.918323311400627e-05  1.918323311400627e-05  8.397666377924054e-04 -1.262989668717794e-14 
 2.233975000000292e-05  2.000000000000000e+00  1.999980816766736e+00 -1.918323326410842e-05  1.918323326410842e-05  8.397666379831595e-04  1.408650895373003e-14 
 2.234025000000292e-05  2.000000000000000e+00  1.999980816768295e+00 -1.918323170535530e-05  1.918323170535530e-05  8.397666378916623e-04  5.818457014830167e-14 
 2.234075000000292e-05  2.000000000000000e+00  1.999980816772554e+00 -1.918322744565160e-05  1.918322744565160e-05  8.397666377643014e-04  5.702549606309060e-14 
 2.234125000000292e-05  2.000000000000000e+00  1.999980816773997e+00 -1.918322600280575e-05  1.918322600280575e-05  8.397666379281823e-04  3.377301341907513e-15 
 2.234175000000292e-05  2.000000000000000e+00  1.999980816772892e+00 -1.918322710792175e-05  1.918322710792175e-05  8.397666377146005e-04 -2.746025629805430e-14 
 2.234225000000292e-05  2.000000000000000e+00  1.999980816771251e+00 -1.918322874883138e-05  1.918322874883138e-05  8.397666379527403e-04 -3.933520252154973e-14 
 2.234275000000292e-05  2.000000000000000e+00  1.999980816768959e+00 -1.918323104144193e-05  1.918323104144193e-05  8.397666375285401e-04 -2.174926845296513e-14 
 2.234325000000292e-05  2.000000000000000e+00  1.999980816769076e+00 -1.918323092375829e-05  1.918323092375829e-05  8.397666380367305e-04  1.316058301259303e-14 
 2.234375000000292e-05  2.000000000000000e+00  1.999980816770275e+00 -1.918322972538355e-05  1.918322972538355e-05  8.397666377145590e-04  4.412470486676258e-14 
 2.234425000000293e-05  2.000000000000000e+00  1.999980816773489e+00 -1.918322651128790e-05  1.918322651128790e-05  8.397666378066885e-04  7.301270661402732e-14 
 2.234475000000293e-05  2.000000000000000e+00  1.999980816777576e+00 -1.918322242411286e-05  1.918322242411286e-05  8.397666375195700e-04  4.040989467480080e-14 
 2.234525000000293e-05  2.000000000000000e+00  1.999980816777530e+00 -1.918322247029813e-05  1.918322247029813e-05  8.397666378353355e-04  3.999023238008087e-15 
 2.234575000000293e-05  2.000000000000000e+00  1.999980816777976e+00 -1.918322202421052e-05  1.918322202421052e-05  8.397666378679900e-04  2.197575309709484e-14 
 2.234625000000293e-05  2.000000000000000e+00  1.999980816779727e+00 -1.918322027272268e-05  1.918322027272268e-05  8.397666378054631e-04  1.946220956052445e-14 
 2.234675000000293e-05  2.000000000000000e+00  1.999980816779922e+00 -1.918322007798956e-05  1.918322007798956e-05  8.397666378977626e-04 -2.706501417894772e-14 
 2.234725000000293e-05  2.000000000000000e+00  1.999980816777021e+00 -1.918322297922437e-05  1.918322297922437e-05  8.397666379004425e-04 -4.591660351953221e-14 
 2.234775000000293e-05  2.000000000000000e+00  1.999980816775330e+00 -1.918322466964995e-05  1.918322466964995e-05  8.397666379274419e-04 -2.085664789274390e-14 
 2.234825000000293e-05  2.000000000000000e+00  1.999980816774935e+00 -1.918322506488934e-05  1.918322506488934e-05  8.397666377957517e-04 -2.248201699265642e-14 
 2.234875000000294e-05  2.000000000000000e+00  1.999980816773082e+00 -1.918322691785157e-05  1.918322691785157e-05  8.397666378796396e-04 -5.295319673731537e-14 
 2.234925000000294e-05  2.000000000000000e+00  1.999980816769640e+00 -1.918323036020908e-05  1.918323036020908e-05  8.397666380834142e-04 -5.508260411700205e-14 
 2.234975000000294e-05  2.000000000000000e+00  1.999980816767574e+00 -1.918323242611208e-05  1.918323242611208e-05  8.397666378249897e-04 -1.109778986836226e-14 
 2.235025000000294e-05  2.000000000000000e+00  1.999980816768530e+00 -1.918323146998802e-05  1.918323146998802e-05  8.397666382024636e-04  2.106315101231696e-14 
 2.235075000000294e-05  2.000000000000000e+00  1.999980816769680e+00 -1.918323031979696e-05  1.918323031979696e-05  8.397666381880259e-04 -1.110889180779313e-14 
 2.235125000000294e-05  2.000000000000000e+00  1.999980816767419e+00 -1.918323258087717e-05  1.918323258087717e-05  8.397666377663177e-04 -3.709921160214337e-14 
 2.235175000000294e-05  2.000000000000000e+00  1.999980816765970e+00 -1.918323402971822e-05  1.918323402971822e-05  8.397666378988535e-04 -3.264054918552888e-15 
 2.235225000000294e-05  2.000000000000000e+00  1.999980816767093e+00 -1.918323290728274e-05  1.918323290728274e-05  8.397666379044065e-04  4.278799411765319e-14 
 2.235275000000294e-05  2.000000000000000e+00  1.999980816770249e+00 -1.918322975091868e-05  1.918322975091868e-05  8.397666378842990e-04  6.987521708575925e-14 
 2.235325000000295e-05  2.000000000000000e+00  1.999980816774080e+00 -1.918322591976107e-05  1.918322591976107e-05  8.397666379072708e-04  6.289413486625518e-14 
 2.235375000000295e-05  2.000000000000000e+00  1.999980816776538e+00 -1.918322346150525e-05  1.918322346150525e-05  8.397666377659446e-04  1.977973721415018e-14 
 2.235425000000295e-05  2.000000000000000e+00  1.999980816776058e+00 -1.918322394178773e-05  1.918322394178773e-05  8.397666379205747e-04  4.614086685257194e-15 
 2.235475000000295e-05  2.000000000000000e+00  1.999980816777000e+00 -1.918322300009656e-05  1.918322300009656e-05  8.397666377156849e-04 -5.286884473852442e-15 
 2.235525000000295e-05  2.000000000000000e+00  1.999980816775530e+00 -1.918322447047593e-05  1.918322447047593e-05  8.397666378960104e-04 -5.999645253005346e-14 
 2.235575000000295e-05  2.000000000000000e+00  1.999980816771000e+00 -1.918322899974179e-05  1.918322899974179e-05  8.397666380702858e-04 -6.045164617524312e-14 
 2.235625000000295e-05  2.000000000000000e+00  1.999980816769484e+00 -1.918323051564030e-05  1.918323051564030e-05  8.397666379020355e-04 -3.712807861224216e-14 
 2.235675000000295e-05  2.000000000000000e+00  1.999980816767287e+00 -1.918323271254962e-05  1.918323271254962e-05  8.397666379068722e-04 -3.322231441997332e-14 
 2.235725000000295e-05  2.000000000000000e+00  1.999980816766162e+00 -1.918323383787168e-05  1.918323383787168e-05  8.397666377926010e-04 -4.564349028984257e-14 
 2.235775000000296e-05  2.000000000000000e+00  1.999980816762723e+00 -1.918323727689852e-05  1.918323727689852e-05  8.397666377817879e-04 -4.473754287816648e-14 
 2.235825000000296e-05  2.000000000000000e+00  1.999980816761688e+00 -1.918323831162638e-05  1.918323831162638e-05  8.397666380864409e-04 -3.024913531563343e-14 
 2.235875000000296e-05  2.000000000000000e+00  1.999980816759698e+00 -1.918324030181218e-05  1.918324030181218e-05  8.397666381128286e-04 -1.486588659381996e-14 
 2.235925000000296e-05  2.000000000000000e+00  1.999980816760202e+00 -1.918323979821501e-05  1.918323979821501e-05  8.397666378445634e-04  4.050760042315153e-14 
 2.235975000000296e-05  2.000000000000000e+00  1.999980816763749e+00 -1.918323625105245e-05  1.918323625105245e-05  8.397666377910655e-04  6.526112976654791e-14 
 2.236025000000296e-05  2.000000000000000e+00  1.999980816766728e+00 -1.918323327210203e-05  1.918323327210203e-05  8.397666379109535e-04  4.532152544969377e-14 
 2.236075000000296e-05  2.000000000000000e+00  1.999980816768281e+00 -1.918323171890002e-05  1.918323171890002e-05  8.397666381148742e-04  4.224842506122786e-14 
 2.236125000000296e-05  2.000000000000000e+00  1.999980816770953e+00 -1.918322904725933e-05  1.918322904725933e-05  8.397666377166688e-04  4.184430645048409e-14 
 2.236175000000296e-05  2.000000000000000e+00  1.999980816772466e+00 -1.918322753446944e-05  1.918322753446944e-05  8.397666381089134e-04  3.529176980325646e-14 
 2.236225000000297e-05  2.000000000000000e+00  1.999980816774482e+00 -1.918322551808238e-05  1.918322551808238e-05  8.397666377255111e-04  2.632116503009787e-14 
 2.236275000000297e-05  2.000000000000000e+00  1.999980816775098e+00 -1.918322490235269e-05  1.918322490235269e-05  8.397666379181216e-04  3.156364217666504e-14 
 2.236325000000297e-05  2.000000000000000e+00  1.999980816777638e+00 -1.918322236171832e-05  1.918322236171832e-05  8.397666380466421e-04  5.394573673768880e-14 
 2.236375000000297e-05  2.000000000000000e+00  1.999980816780492e+00 -1.918321950777901e-05  1.918321950777901e-05  8.397666380210473e-04  3.380185255365085e-14 
 2.236425000000297e-05  2.000000000000000e+00  1.999980816781018e+00 -1.918321898153330e-05  1.918321898153330e-05  8.397666378147763e-04 -9.880985212545909e-15 
 2.236475000000297e-05  2.000000000000000e+00  1.999980816779504e+00 -1.918322049587751e-05  1.918322049587751e-05  8.397666378406922e-04 -2.365441090335989e-14 
 2.236525000000297e-05  2.000000000000000e+00  1.999980816778653e+00 -1.918322134697448e-05  1.918322134697448e-05  8.397666378522253e-04 -2.586597453407831e-14 
 2.236575000000297e-05  2.000000000000000e+00  1.999980816776918e+00 -1.918322308247511e-05  1.918322308247511e-05  8.397666380643886e-04 -1.143085751129800e-14 
 2.236625000000297e-05  2.000000000000000e+00  1.999980816777510e+00 -1.918322249006010e-05  1.918322249006010e-05  8.397666379231987e-04  1.279421019391299e-14 
 2.236675000000298e-05  2.000000000000000e+00  1.999980816778197e+00 -1.918322180305410e-05  1.918322180305410e-05  8.397666378304217e-04  5.984102336372055e-15 
 2.236725000000298e-05  2.000000000000000e+00  1.999980816778108e+00 -1.918322189164989e-05  1.918322189164989e-05  8.397666379052723e-04  2.186917514973927e-14 
 2.236775000000298e-05  2.000000000000000e+00  1.999980816780384e+00 -1.918321961613678e-05  1.918321961613678e-05  8.397666379039980e-04  5.738964851064632e-14 
 2.236825000000298e-05  2.000000000000000e+00  1.999980816783847e+00 -1.918321615268503e-05  1.918321615268503e-05  8.397666379056779e-04  6.700640065023360e-14 
 2.236875000000298e-05  2.000000000000000e+00  1.999980816787085e+00 -1.918321291549674e-05  1.918321291549674e-05  8.397666379107500e-04  5.074385332537850e-14 
 2.236925000000298e-05  2.000000000000000e+00  1.999980816788922e+00 -1.918321107829968e-05  1.918321107829968e-05  8.397666380039786e-04  3.130780775589884e-16 
 2.236975000000298e-05  2.000000000000000e+00  1.999980816787116e+00 -1.918321288418845e-05  1.918321288418845e-05  8.397666379256492e-04 -4.794165112853737e-14 
 2.237025000000298e-05  2.000000000000000e+00  1.999980816784128e+00 -1.918321587246474e-05  1.918321587246474e-05  8.397666377160372e-04 -1.373568161174944e-14 
 2.237075000000298e-05  2.000000000000000e+00  1.999980816785742e+00 -1.918321425775638e-05  1.918321425775638e-05  8.397666377702193e-04  2.688294109040328e-14 
 2.237125000000299e-05  2.000000000000000e+00  1.999980816786816e+00 -1.918321318417071e-05  1.918321318417071e-05  8.397666378324955e-04  1.747269007154149e-14 
 2.237175000000299e-05  2.000000000000000e+00  1.999980816787490e+00 -1.918321251048738e-05  1.918321251048738e-05  8.397666375089103e-04 -4.463108762530907e-16 
 2.237225000000299e-05  2.000000000000000e+00  1.999980816786771e+00 -1.918321322880168e-05  1.918321322880168e-05  8.397666378751863e-04 -2.169819876430518e-14 
 2.237275000000299e-05  2.000000000000000e+00  1.999980816785320e+00 -1.918321468030726e-05  1.918321468030726e-05  8.397666380245786e-04 -2.193356528516477e-14 
 2.237325000000299e-05  2.000000000000000e+00  1.999980816784578e+00 -1.918321542215828e-05  1.918321542215828e-05  8.397666380539338e-04 -3.713918105670127e-14 
 2.237375000000299e-05  2.000000000000000e+00  1.999980816781606e+00 -1.918321839422532e-05  1.918321839422532e-05  8.397666377902025e-04 -6.732392364536982e-14 
 2.237425000000299e-05  2.000000000000000e+00  1.999980816777845e+00 -1.918322215455071e-05  1.918322215455071e-05  8.397666377857340e-04 -4.045208462539100e-14 
 2.237475000000299e-05  2.000000000000000e+00  1.999980816777561e+00 -1.918322243943393e-05  1.918322243943393e-05  8.397666377866910e-04 -5.160316644483852e-15 
 2.237525000000299e-05  2.000000000000000e+00  1.999980816777329e+00 -1.918322267058237e-05  1.918322267058237e-05  8.397666378927126e-04 -5.835775553902257e-14 
 2.237575000000300e-05  2.000000000000000e+00  1.999980816771725e+00 -1.918322827521024e-05  1.918322827521024e-05  8.397666376065810e-04 -9.280354310844888e-14 
 2.237625000000300e-05  2.000000000000000e+00  1.999980816768049e+00 -1.918323195093663e-05  1.918323195093663e-05  8.397666380897081e-04 -8.739009641267902e-14 
 2.237675000000300e-05  2.000000000000000e+00  1.999980816762986e+00 -1.918323701421976e-05  1.918323701421976e-05  8.397666377863861e-04 -7.812195338206135e-14 
 2.237725000000300e-05  2.000000000000000e+00  1.999980816760237e+00 -1.918323976313197e-05  1.918323976313197e-05  8.397666378236571e-04 -5.490941035818970e-14 
 2.237775000000300e-05  2.000000000000000e+00  1.999980816757495e+00 -1.918324250516079e-05  1.918324250516079e-05  8.397666378675405e-04 -4.097833153084311e-14 
 2.237825000000300e-05  2.000000000000000e+00  1.999980816756139e+00 -1.918324386096515e-05  1.918324386096515e-05  8.397666377494075e-04 -1.885380626904836e-14 
 2.237875000000300e-05  2.000000000000000e+00  1.999980816755609e+00 -1.918324439054153e-05  1.918324439054153e-05  8.397666382622538e-04 -4.574114222276720e-16 
 2.237925000000300e-05  2.000000000000000e+00  1.999980816756093e+00 -1.918324390670634e-05  1.918324390670634e-05  8.397666378962715e-04 -1.986188855587376e-14 
 2.237975000000300e-05  2.000000000000000e+00  1.999980816753623e+00 -1.918324637673052e-05  1.918324637673052e-05  8.397666379700356e-04 -2.259747758514141e-14 
 2.238025000000300e-05  2.000000000000000e+00  1.999980816753834e+00 -1.918324616645428e-05  1.918324616645428e-05  8.397666379223373e-04  8.248956982848161e-15 
 2.238075000000301e-05  2.000000000000000e+00  1.999980816754448e+00 -1.918324555183482e-05  1.918324555183482e-05  8.397666381470035e-04 -2.124744442501656e-14 
 2.238125000000301e-05  2.000000000000000e+00  1.999980816751709e+00 -1.918324829119911e-05  1.918324829119911e-05  8.397666378941249e-04 -2.348343737689868e-14 
 2.238175000000301e-05  2.000000000000000e+00  1.999980816752100e+00 -1.918324790017856e-05  1.918324790017856e-05  8.397666379761493e-04 -3.622880286871200e-14 
 2.238225000000301e-05  2.000000000000000e+00  1.999980816748086e+00 -1.918325191407888e-05  1.918325191407888e-05  8.397666377748893e-04 -8.347322840863121e-14 
 2.238275000000301e-05  2.000000000000000e+00  1.999980816743752e+00 -1.918325624750139e-05  1.918325624750139e-05  8.397666378914360e-04 -6.567413420072571e-14 
 2.238325000000301e-05  2.000000000000000e+00  1.999980816741519e+00 -1.918325848149216e-05  1.918325848149216e-05  8.397666377830254e-04 -1.365130080944823e-14 
 2.238375000000301e-05  2.000000000000000e+00  1.999980816742387e+00 -1.918325761263162e-05  1.918325761263162e-05  8.397666378626907e-04  1.577848969505729e-14 
 2.238425000000301e-05  2.000000000000000e+00  1.999980816743096e+00 -1.918325690364320e-05  1.918325690364320e-05  8.397666377789458e-04 -1.058708342270287e-14 
 2.238475000000301e-05  2.000000000000000e+00  1.999980816741329e+00 -1.918325867134030e-05  1.918325867134030e-05  8.397666381369115e-04  4.465316221479997e-15 
 2.238525000000302e-05  2.000000000000000e+00  1.999980816743543e+00 -1.918325645711150e-05  1.918325645711150e-05  8.397666379613490e-04  3.057109989623606e-14 
 2.238575000000302e-05  2.000000000000000e+00  1.999980816744386e+00 -1.918325561423018e-05  1.918325561423018e-05  8.397666378471121e-04 -1.274536102395587e-15 
 2.238625000000302e-05  2.000000000000000e+00  1.999980816743415e+00 -1.918325658456510e-05  1.918325658456510e-05  8.397666381565172e-04 -9.194867986010971e-15 
 2.238675000000302e-05  2.000000000000000e+00  1.999980816743466e+00 -1.918325653371689e-05  1.918325653371689e-05  8.397666379309010e-04  8.393286017436735e-16 
 2.238725000000302e-05  2.000000000000000e+00  1.999980816743499e+00 -1.918325650063224e-05  1.918325650063224e-05  8.397666378652686e-04 -1.126876540135887e-14 
 2.238775000000302e-05  2.000000000000000e+00  1.999980816742339e+00 -1.918325766059326e-05  1.918325766059326e-05  8.397666379191885e-04 -2.591704642542435e-14 
 2.238825000000302e-05  2.000000000000000e+00  1.999980816740908e+00 -1.918325909233687e-05  1.918325909233687e-05  8.397666379854155e-04 -8.026913304877049e-15 
 2.238875000000302e-05  2.000000000000000e+00  1.999980816741537e+00 -1.918325846328450e-05  1.918325846328450e-05  8.397666381568241e-04  3.158584253739791e-14 
 2.238925000000302e-05  2.000000000000000e+00  1.999980816744066e+00 -1.918325593375236e-05  1.918325593375236e-05  8.397666381385181e-04  6.317835122446592e-14 
 2.238975000000303e-05  2.000000000000000e+00  1.999980816747855e+00 -1.918325214544936e-05  1.918325214544936e-05  8.397666379417626e-04  3.995692314299220e-14 
 2.239025000000303e-05  2.000000000000000e+00  1.999980816748062e+00 -1.918325193805970e-05  1.918325193805970e-05  8.397666381500670e-04 -2.919886600685278e-15 
 2.239075000000303e-05  2.000000000000000e+00  1.999980816747563e+00 -1.918325243743801e-05  1.918325243743801e-05  8.397666378200472e-04 -4.888977780075634e-14 
 2.239125000000303e-05  2.000000000000000e+00  1.999980816743173e+00 -1.918325682703781e-05  1.918325682703781e-05  8.397666378385929e-04 -4.441558101963631e-14 
 2.239175000000303e-05  2.000000000000000e+00  1.999980816743121e+00 -1.918325687899625e-05  1.918325687899625e-05  8.397666379565590e-04  3.897771576018745e-14 
 2.239225000000303e-05  2.000000000000000e+00  1.999980816747071e+00 -1.918325292926681e-05  1.918325292926681e-05  8.397666379656671e-04  1.913137233005189e-14 
 2.239275000000303e-05  2.000000000000000e+00  1.999980816745034e+00 -1.918325496585993e-05  1.918325496585993e-05  8.397666379117949e-04 -4.840128269007205e-14 
 2.239325000000303e-05  2.000000000000000e+00  1.999980816742231e+00 -1.918325776939511e-05  1.918325776939511e-05  8.397666379783265e-04 -1.753041858529331e-14 
 2.239375000000303e-05  2.000000000000000e+00  1.999980816743281e+00 -1.918325671890209e-05  1.918325671890209e-05  8.397666379153572e-04  8.886225264101461e-15 
 2.239425000000304e-05  2.000000000000000e+00  1.999980816743119e+00 -1.918325688077260e-05  1.918325688077260e-05  8.397666379815839e-04  1.151523469739379e-14 
 2.239475000000304e-05  2.000000000000000e+00  1.999980816744433e+00 -1.918325556737877e-05  1.918325556737877e-05  8.397666378698193e-04  5.147882143582432e-14 
 2.239525000000304e-05  2.000000000000000e+00  1.999980816748267e+00 -1.918325173289048e-05  1.918325173289048e-05  8.397666379249969e-04  3.691713929684943e-14 
 2.239575000000304e-05  2.000000000000000e+00  1.999980816748124e+00 -1.918325187566516e-05  1.918325187566516e-05  8.397666377405106e-04  3.747224884453117e-14 
 2.239625000000304e-05  2.000000000000000e+00  1.999980816752014e+00 -1.918324798566573e-05  1.918324798566573e-05  8.397666382370505e-04  1.974420969290397e-14 
 2.239675000000304e-05  2.000000000000000e+00  1.999980816750099e+00 -1.918324990124454e-05  1.918324990124454e-05  8.397666379203943e-04 -6.743050123878471e-14 
 2.239725000000304e-05  2.000000000000000e+00  1.999980816745271e+00 -1.918325472871629e-05  1.918325472871629e-05  8.397666378554770e-04 -6.254330507281330e-14 
 2.239775000000304e-05  2.000000000000000e+00  1.999980816743844e+00 -1.918325615557492e-05  1.918325615557492e-05  8.397666377650551e-04 -1.031619089111398e-14 
 2.239825000000304e-05  2.000000000000000e+00  1.999980816744240e+00 -1.918325576033553e-05  1.918325576033553e-05  8.397666377073351e-04 -2.298161540183719e-15 
