 frequency              vavdd_real             vavdd_imag             vout_real              vout_imag             
 1.603245390690066e-01  1.000000000000000e+00  0.000000000000000e+00  2.866130390124084e-01  3.545443745384606e-04 
 1.621810097358955e-01  1.000000000000000e+00  0.000000000000000e+00  2.866130431945351e-01  3.586498027624413e-04 
 1.640589773199564e-01  1.000000000000000e+00  0.000000000000000e+00  2.866130474774593e-01  3.628027695276361e-04 
 1.659586907437586e-01  1.000000000000000e+00  0.000000000000000e+00  2.866130518601295e-01  3.670038253034814e-04 
 1.678804018122586e-01  1.000000000000000e+00  0.000000000000000e+00  2.866130563448905e-01  3.712535269317321e-04 
 1.698243652461771e-01  1.000000000000000e+00  0.000000000000000e+00  2.866130609341013e-01  3.755524377019589e-04 
 1.717908387157615e-01  1.000000000000000e+00  0.000000000000000e+00  2.866130656302346e-01  3.799011274262512e-04 
 1.737800828749403e-01  1.000000000000000e+00  0.000000000000000e+00  2.866130704357204e-01  3.843001725146595e-04 
 1.757923613958720e-01  1.000000000000000e+00  0.000000000000000e+00  2.866130753531877e-01  3.887501560516783e-04 
 1.778279410038951e-01  1.000000000000000e+00  0.000000000000000e+00  2.866130803851803e-01  3.932516678734948e-04 
 1.798870915128817e-01  1.000000000000000e+00  0.000000000000000e+00  2.866130855343556e-01  3.978053046461548e-04 
 1.819700858610012e-01  1.000000000000000e+00  0.000000000000000e+00  2.866130908034847e-01  4.024116699446380e-04 
 1.840772001468985e-01  1.000000000000000e+00  0.000000000000000e+00  2.866130961953530e-01  4.070713743328744e-04 
 1.862087136662897e-01  1.000000000000000e+00  0.000000000000000e+00  2.866131017128026e-01  4.117850354447009e-04 
 1.883649089489831e-01  1.000000000000000e+00  0.000000000000000e+00  2.866131073587752e-01  4.165532780656136e-04 
 1.905460717963278e-01  1.000000000000000e+00  0.000000000000000e+00  2.866131131362550e-01  4.213767342157111e-04 
 1.927524913190967e-01  1.000000000000000e+00  0.000000000000000e+00  2.866131190483259e-01  4.262560432333869e-04 
 1.949844599758077e-01  1.000000000000000e+00  0.000000000000000e+00  2.866131250980999e-01  4.311918518600452e-04 
 1.972422736114886e-01  1.000000000000000e+00  0.000000000000000e+00  2.866131312888029e-01  4.361848143258984e-04 
 1.995262314968912e-01  1.000000000000000e+00  0.000000000000000e+00  2.866131376236893e-01  4.412355924365737e-04 
 2.018366363681594e-01  1.000000000000000e+00  0.000000000000000e+00  2.866131441061270e-01  4.463448556609696e-04 
 2.041737944669563e-01  1.000000000000000e+00  0.000000000000000e+00  2.866131507395835e-01  4.515132812198076e-04 
 2.065380155810564e-01  1.000000000000000e+00  0.000000000000000e+00  2.866131575275261e-01  4.567415541755630e-04 
 2.089296130854074e-01  1.000000000000000e+00  0.000000000000000e+00  2.866131644735930e-01  4.620303675230943e-04 
 2.113489039836682e-01  1.000000000000000e+00  0.000000000000000e+00  2.866131715814788e-01  4.673804222816469e-04 
 2.137962089502268e-01  1.000000000000000e+00  0.000000000000000e+00  2.866131788548927e-01  4.727924275877188e-04 
 2.162718523727057e-01  1.000000000000000e+00  0.000000000000000e+00  2.866131862977568e-01  4.782671007889060e-04 
 2.187761623949590e-01  1.000000000000000e+00  0.000000000000000e+00  2.866131939139365e-01  4.838051675392393e-04 
 2.213094709605676e-01  1.000000000000000e+00  0.000000000000000e+00  2.866132017075813e-01  4.894073618950343e-04 
 2.238721138568378e-01  1.000000000000000e+00  0.000000000000000e+00  2.866132096826988e-01  4.950744264125602e-04 
 2.264644307593099e-01  1.000000000000000e+00  0.000000000000000e+00  2.866132178436231e-01  5.008071122460853e-04 
 2.290867652767813e-01  1.000000000000000e+00  0.000000000000000e+00  2.866132261913776e-01  5.066061792500483e-04 
 2.317394649968519e-01  1.000000000000000e+00  0.000000000000000e+00  2.866132347368904e-01  5.124723960702634e-04 
 2.344228815319963e-01  1.000000000000000e+00  0.000000000000000e+00  2.866132434814972e-01  5.184065402598273e-04 
 2.371373705661697e-01  1.000000000000000e+00  0.000000000000000e+00  2.866132524297456e-01  5.244093983728709e-04 
 2.398832919019533e-01  1.000000000000000e+00  0.000000000000000e+00  2.866132615897214e-01  5.304817660686737e-04 
 2.426610095082458e-01  1.000000000000000e+00  0.000000000000000e+00  2.866132709564226e-01  5.366244482294026e-04 
 2.454708915685074e-01  1.000000000000000e+00  0.000000000000000e+00  2.866132805446568e-01  5.428382590421649e-04 
 2.483133105295615e-01  1.000000000000000e+00  0.000000000000000e+00  2.866132903562288e-01  5.491240221315598e-04 
 2.511886431509625e-01  1.000000000000000e+00  0.000000000000000e+00  2.866133003963540e-01  5.554825706564681e-04 
 2.540972705549351e-01  1.000000000000000e+00  0.000000000000000e+00  2.866133106703614e-01  5.619147474229871e-04 
 2.570395782768911e-01  1.000000000000000e+00  0.000000000000000e+00  2.866133211836370e-01  5.684214049961971e-04 
 2.600159563165320e-01  1.000000000000000e+00  0.000000000000000e+00  2.866133319418225e-01  5.750034058129226e-04 
 2.630267991895430e-01  1.000000000000000e+00  0.000000000000000e+00  2.866133429505879e-01  5.816616222963214e-04 
 2.660725059798859e-01  1.000000000000000e+00  0.000000000000000e+00  2.866133542157741e-01  5.883969369712402e-04 
 2.691534803926965e-01  1.000000000000000e+00  0.000000000000000e+00  2.866133657433636e-01  5.952102425814044e-04 
 2.722701308077963e-01  1.000000000000000e+00  0.000000000000000e+00  2.866133775394815e-01  6.021024422075568e-04 
 2.754228703338217e-01  1.000000000000000e+00  0.000000000000000e+00  2.866133896103662e-01  6.090744493872130e-04 
 2.786121168629822e-01  1.000000000000000e+00  0.000000000000000e+00  2.866134019623985e-01  6.161271882358136e-04 
 2.818382931264506e-01  1.000000000000000e+00  0.000000000000000e+00  2.866134146021437e-01  6.232615935689871e-04 
 2.851018267503962e-01  1.000000000000000e+00  0.000000000000000e+00  2.866134275362953e-01  6.304786110266730e-04 
 2.884031503126660e-01  1.000000000000000e+00  0.000000000000000e+00  2.866134407717738e-01  6.377791971981933e-04 
 2.917427014001222e-01  1.000000000000000e+00  0.000000000000000e+00  2.866134543155141e-01  6.451643197493508e-04 
 2.951209226666441e-01  1.000000000000000e+00  0.000000000000000e+00  2.866134681747070e-01  6.526349575503233e-04 
 2.985382618918016e-01  1.000000000000000e+00  0.000000000000000e+00  2.866134823567705e-01  6.601921008056159e-04 
 3.019951720402074e-01  1.000000000000000e+00  0.000000000000000e+00  2.866134968691085e-01  6.678367511852695e-04 
 3.054921113215572e-01  1.000000000000000e+00  0.000000000000000e+00  2.866135117195512e-01  6.755699219574012e-04 
 3.090295432513650e-01  1.000000000000000e+00  0.000000000000000e+00  2.866135269158860e-01  6.833926381228114e-04 
 3.126079367124016e-01  1.000000000000000e+00  0.000000000000000e+00  2.866135424661849e-01  6.913059365505586e-04 
 3.162277660168441e-01  1.000000000000000e+00  0.000000000000000e+00  2.866135583786615e-01  6.993108661154889e-04 
 3.198895109691461e-01  1.000000000000000e+00  0.000000000000000e+00  2.866135746617999e-01  7.074084878371637e-04 
 3.235936569296347e-01  1.000000000000000e+00  0.000000000000000e+00  2.866135913242545e-01  7.155998750205035e-04 
 3.273406948788447e-01  1.000000000000000e+00  0.000000000000000e+00  2.866136083748216e-01  7.238861133980505e-04 
 3.311311214825977e-01  1.000000000000000e+00  0.000000000000000e+00  2.866136258225112e-01  7.322683012738962e-04 
 3.349654391578343e-01  1.000000000000000e+00  0.000000000000000e+00  2.866136436766311e-01  7.407475496690110e-04 
 3.388441561392093e-01  1.000000000000000e+00  0.000000000000000e+00  2.866136619466033e-01  7.493249824686965e-04 
 3.427677865464572e-01  1.000000000000000e+00  0.000000000000000e+00  2.866136806421622e-01  7.580017365714086e-04 
 3.467368504525386e-01  1.000000000000000e+00  0.000000000000000e+00  2.866136997732269e-01  7.667789620394457e-04 
 3.507518739525751e-01  1.000000000000000e+00  0.000000000000000e+00  2.866137193433076e-01  7.756578222587308e-04 
 3.548133892335826e-01  1.000000000000000e+00  0.000000000000000e+00  2.866137393792201e-01  7.846394940600825e-04 
 3.589219346450125e-01  1.000000000000000e+00  0.000000000000000e+00  2.866137598784775e-01  7.937251679332487e-04 
 3.630780547701087e-01  1.000000000000000e+00  0.000000000000000e+00  2.866137808519937e-01  8.029160481378131e-04 
 3.672823004980922e-01  1.000000000000000e+00  0.000000000000000e+00  2.866138023173477e-01  8.122133528695269e-04 
 3.715352290971802e-01  1.000000000000000e+00  0.000000000000000e+00  2.866138242859364e-01  8.216183144364712e-04 
 3.758374042884519e-01  1.000000000000000e+00  0.000000000000000e+00  2.866138467629185e-01  8.311321794229041e-04 
 3.801893963205691e-01  1.000000000000000e+00  0.000000000000000e+00  2.866138697602310e-01  8.407562088392529e-04 
 3.845917820453616e-01  1.000000000000000e+00  0.000000000000000e+00  2.866138932965328e-01  8.504916782886449e-04 
 3.890451449942888e-01  1.000000000000000e+00  0.000000000000000e+00  2.866139173843152e-01  8.603398781516573e-04 
 3.935500754557857e-01  1.000000000000000e+00  0.000000000000000e+00  2.866139420265768e-01  8.703021137616716e-04 
 3.981071705535056e-01  1.000000000000000e+00  0.000000000000000e+00  2.866139672461543e-01  8.803797055417168e-04 
 4.027170343254676e-01  1.000000000000000e+00  0.000000000000000e+00  2.866139930564202e-01  8.905739892153583e-04 
 4.073802778041214e-01  1.000000000000000e+00  0.000000000000000e+00  2.866140194613109e-01  9.008863159842632e-04 
 4.120975190973390e-01  1.000000000000000e+00  0.000000000000000e+00  2.866140464845728e-01  9.113180526700037e-04 
 4.168693834703443e-01  1.000000000000000e+00  0.000000000000000e+00  2.866140741340644e-01  9.218705819406364e-04 
 4.216965034285913e-01  1.000000000000000e+00  0.000000000000000e+00  2.866141024341431e-01  9.325453024521326e-04 
 4.265795188016018e-01  1.000000000000000e+00  0.000000000000000e+00  2.866141313901096e-01  9.433436290802164e-04 
 4.315190768277745e-01  1.000000000000000e+00  0.000000000000000e+00  2.866141610172548e-01  9.542669930698396e-04 
 4.365158322401754e-01  1.000000000000000e+00  0.000000000000000e+00  2.866141913411013e-01  9.653168422238234e-04 
 4.415704473533221e-01  1.000000000000000e+00  0.000000000000000e+00  2.866142223646904e-01  9.764946411393317e-04 
 4.466835921509728e-01  1.000000000000000e+00  0.000000000000000e+00  2.866142541174952e-01  9.878018713350178e-04 
 4.518559443749322e-01  1.000000000000000e+00  0.000000000000000e+00  2.866142866066070e-01  9.992400315145910e-04 
 4.570881896148850e-01  1.000000000000000e+00  0.000000000000000e+00  2.866143198491642e-01  1.010810637720775e-03 
 4.623810213992704e-01  1.000000000000000e+00  0.000000000000000e+00  2.866143538726931e-01  1.022515223534514e-03 
 4.677351412872084e-01  1.000000000000000e+00  0.000000000000000e+00  2.866143886821106e-01  1.034355340326481e-03 
 4.731512589614909e-01  1.000000000000000e+00  0.000000000000000e+00  2.866144243056823e-01  1.046332557395542e-03 
 4.786300923226489e-01  1.000000000000000e+00  0.000000000000000e+00  2.866144607590257e-01  1.058448462229311e-03 
 4.841723675841101e-01  1.000000000000000e+00  0.000000000000000e+00  2.866144980614962e-01  1.070704660690727e-03 
 4.897788193684571e-01  1.000000000000000e+00  0.000000000000000e+00  2.866145362295640e-01  1.083102777240241e-03 
 4.954501908048012e-01  1.000000000000000e+00  0.000000000000000e+00  2.866145752932425e-01  1.095644455126241e-03 
 5.011872336272835e-01  1.000000000000000e+00  0.000000000000000e+00  2.866146152602624e-01  1.108331356658052e-03 
 5.069907082747157e-01  1.000000000000000e+00  0.000000000000000e+00  2.866146561648293e-01  1.121165163350020e-03 
 5.128613839913764e-01  1.000000000000000e+00  0.000000000000000e+00  2.866146980155833e-01  1.134147576226444e-03 
 5.188000389289728e-01  1.000000000000000e+00  0.000000000000000e+00  2.866147408444988e-01  1.147280315969026e-03 
 5.248074602497844e-01  1.000000000000000e+00  0.000000000000000e+00  2.866147846710163e-01  1.160565123202450e-03 
 5.308844442310003e-01  1.000000000000000e+00  0.000000000000000e+00  2.866148295183848e-01  1.174003758698390e-03 
 5.370317963702649e-01  1.000000000000000e+00  0.000000000000000e+00  2.866148754103648e-01  1.187598003614517e-03 
 5.432503314924455e-01  1.000000000000000e+00  0.000000000000000e+00  2.866149223713137e-01  1.201349659729951e-03 
 5.495408738576371e-01  1.000000000000000e+00  0.000000000000000e+00  2.866149704228320e-01  1.215260549689951e-03 
 5.559042572704163e-01  1.000000000000000e+00  0.000000000000000e+00  2.866150196002479e-01  1.229332517218893e-03 
 5.623413251903620e-01  1.000000000000000e+00  0.000000000000000e+00  2.866150699132675e-01  1.243567427432707e-03 
 5.688529308438545e-01  1.000000000000000e+00  0.000000000000000e+00  2.866151214048926e-01  1.257967166983140e-03 
 5.754399373371701e-01  1.000000000000000e+00  0.000000000000000e+00  2.866151740958855e-01  1.272533644405145e-03 
 5.821032177708848e-01  1.000000000000000e+00  0.000000000000000e+00  2.866152280142131e-01  1.287268790317842e-03 
 5.888436553556026e-01  1.000000000000000e+00  0.000000000000000e+00  2.866152831884676e-01  1.302174557691971e-03 
 5.956621435290242e-01  1.000000000000000e+00  0.000000000000000e+00  2.866153396478524e-01  1.317252922108435e-03 
 6.025595860743718e-01  1.000000000000000e+00  0.000000000000000e+00  2.866153974223380e-01  1.332505882019922e-03 
 6.095368972401833e-01  1.000000000000000e+00  0.000000000000000e+00  2.866154565425916e-01  1.347935459015699e-03 
 6.165950018614965e-01  1.000000000000000e+00  0.000000000000000e+00  2.866155170399196e-01  1.363543698089232e-03 
 6.237348354824338e-01  1.000000000000000e+00  0.000000000000000e+00  2.866155789431133e-01  1.379332667915804e-03 
 6.309573444802080e-01  1.000000000000000e+00  0.000000000000000e+00  2.866156422915651e-01  1.395304461100261e-03 
 6.382634861905636e-01  1.000000000000000e+00  0.000000000000000e+00  2.866157071155584e-01  1.411461194493099e-03 
 6.456542290346706e-01  1.000000000000000e+00  0.000000000000000e+00  2.866157734462433e-01  1.427805009451521e-03 
 6.531305526474876e-01  1.000000000000000e+00  0.000000000000000e+00  2.866158413252720e-01  1.444338072103223e-03 
 6.606934480076115e-01  1.000000000000000e+00  0.000000000000000e+00  2.866159107821318e-01  1.461062573679394e-03 
 6.683439175686303e-01  1.000000000000000e+00  0.000000000000000e+00  2.866159818602085e-01  1.477980730751681e-03 
 6.760829753919977e-01  1.000000000000000e+00  0.000000000000000e+00  2.866160545938499e-01  1.495094785572652e-03 
 6.839116472814455e-01  1.000000000000000e+00  0.000000000000000e+00  2.866161290216667e-01  1.512407006345908e-03 
 6.918309709189528e-01  1.000000000000000e+00  0.000000000000000e+00  2.866162051831509e-01  1.529919687532997e-03 
 6.998419960022901e-01  1.000000000000000e+00  0.000000000000000e+00  2.866162831186188e-01  1.547635150157425e-03 
 7.079457843841548e-01  1.000000000000000e+00  0.000000000000000e+00  2.866163628693954e-01  1.565555742111973e-03 
 7.161434102129192e-01  1.000000000000000e+00  0.000000000000000e+00  2.866164444745465e-01  1.583683838476614e-03 
 7.244359600750074e-01  1.000000000000000e+00  0.000000000000000e+00  2.866165279838526e-01  1.602021841804155e-03 
 7.328245331389217e-01  1.000000000000000e+00  0.000000000000000e+00  2.866166134383263e-01  1.620572182481709e-03 
 7.413102413009354e-01  1.000000000000000e+00  0.000000000000000e+00  2.866167008832292e-01  1.639337319024027e-03 
 7.498942093324740e-01  1.000000000000000e+00  0.000000000000000e+00  2.866167903617196e-01  1.658319738412981e-03 
 7.585775750292022e-01  1.000000000000000e+00  0.000000000000000e+00  2.866168819277704e-01  1.677521956396888e-03 
 7.673614893618377e-01  1.000000000000000e+00  0.000000000000000e+00  2.866169756266004e-01  1.696946517869399e-03 
 7.762471166287107e-01  1.000000000000000e+00  0.000000000000000e+00  2.866170715112020e-01  1.716595997167573e-03 
 7.852356346100910e-01  1.000000000000000e+00  0.000000000000000e+00  2.866171696161501e-01  1.736472998476510e-03 
 7.943282347243010e-01  1.000000000000000e+00  0.000000000000000e+00  2.866172700194624e-01  1.756580156021825e-03 
 8.035261221856370e-01  1.000000000000000e+00  0.000000000000000e+00  2.866173727548328e-01  1.776920134635247e-03 
 8.128305161641193e-01  1.000000000000000e+00  0.000000000000000e+00  2.866174778865371e-01  1.797495629921545e-03 
 8.222426499470915e-01  1.000000000000000e+00  0.000000000000000e+00  2.866175854670132e-01  1.818309368721302e-03 
 8.317637711026916e-01  1.000000000000000e+00  0.000000000000000e+00  2.866176955533603e-01  1.839364109430860e-03 
 8.413951416452160e-01  1.000000000000000e+00  0.000000000000000e+00  2.866178082038857e-01  1.860662642375332e-03 
 8.511380382023976e-01  1.000000000000000e+00  0.000000000000000e+00  2.866179234750774e-01  1.882207790187188e-03 
