 time                   v(VDIFFCMD)            tr_vin_diff            v(OUTP)                v(OUTN)                tr_voutcm              tr_voutdiff            v(VOCM)                tr_idd                
 3.164125000000140e-05  0.000000000000000e+00 -1.980084003427862e-07  1.649931713730799e+00  1.649931048123320e+00  1.649931380927059e+00  6.656074793554012e-07  1.649931298423706e+00  1.670955892762442e-03 
 3.164175000000140e-05  0.000000000000000e+00 -2.018700295813858e-07  1.649931710762845e+00  1.649931051114490e+00  1.649931380938667e+00  6.596483550502796e-07  1.649931298435123e+00  1.670955893876855e-03 
 3.164225000000140e-05  0.000000000000000e+00 -2.055224215258278e-07  1.649931707681773e+00  1.649931054219612e+00  1.649931380950692e+00  6.534621606046898e-07  1.649931298447270e+00  1.670955893699888e-03 
 3.164275000000140e-05  0.000000000000000e+00 -2.089761474977081e-07  1.649931704491653e+00  1.649931057435204e+00  1.649931380963429e+00  6.470564490879127e-07  1.649931298460064e+00  1.670955893373099e-03 
 3.164325000000140e-05  0.000000000000000e+00 -2.122360176493032e-07  1.649931701197420e+00  1.649931060755984e+00  1.649931380976702e+00  6.404414358840427e-07  1.649931298473197e+00  1.670955893994302e-03 
 3.164375000000140e-05  0.000000000000000e+00 -2.153004683425053e-07  1.649931697803790e+00  1.649931064176505e+00  1.649931380990148e+00  6.336272848628255e-07  1.649931298486504e+00  1.670955892835991e-03 
 3.164425000000140e-05  0.000000000000000e+00 -2.181750538010618e-07  1.649931694314543e+00  1.649931067691289e+00  1.649931381002916e+00  6.266232546181527e-07  1.649931298499304e+00  1.670955893233808e-03 
 3.164475000000140e-05  0.000000000000000e+00 -2.208605205389347e-07  1.649931690733526e+00  1.649931071295733e+00  1.649931381014629e+00  6.194377926149741e-07  1.649931298511046e+00  1.670955893358761e-03 
 3.164525000000141e-05  0.000000000000000e+00 -2.233570686183128e-07  1.649931687063568e+00  1.649931074986432e+00  1.649931381025000e+00  6.120771365303312e-07  1.649931298521611e+00  1.670955892386833e-03 
 3.164575000000141e-05  0.000000000000000e+00 -2.256693394375731e-07  1.649931683308685e+00  1.649931078761290e+00  1.649931381034988e+00  6.045473952553948e-07  1.649931298531772e+00  1.670955892483259e-03 
 3.164625000000141e-05  0.000000000000000e+00 -2.278043085279791e-07  1.649931679474635e+00  1.649931082617278e+00  1.649931381045957e+00  5.968573568715385e-07  1.649931298542841e+00  1.670955893366017e-03 
 3.164675000000141e-05  0.000000000000000e+00 -2.297652597071931e-07  1.649931675566964e+00  1.649931086549322e+00  1.649931381058143e+00  5.890176422163051e-07  1.649931298555029e+00  1.670955892713118e-03 
 3.164725000000141e-05  0.000000000000000e+00 -2.315521123730235e-07  1.649931671589905e+00  1.649931090553539e+00  1.649931381071722e+00  5.810363654656925e-07  1.649931298568406e+00  1.670955893738378e-03 
 3.164775000000141e-05  0.000000000000000e+00 -2.331694708423981e-07  1.649931667546681e+00  1.649931094623897e+00  1.649931381085289e+00  5.729227838813244e-07  1.649931298581676e+00  1.670955893701473e-03 
 3.164825000000141e-05  0.000000000000000e+00 -2.346160132837838e-07  1.649931663439799e+00  1.649931098757567e+00  1.649931381098683e+00  5.646822323068790e-07  1.649931298595046e+00  1.670955893216540e-03 
 3.164875000000141e-05  0.000000000000000e+00 -2.358996873397246e-07  1.649931659272658e+00  1.649931102950473e+00  1.649931381111566e+00  5.563221847637578e-07  1.649931298608096e+00  1.670955892785768e-03 
 3.164925000000141e-05  0.000000000000000e+00 -2.370195462120250e-07  1.649931655048888e+00  1.649931107199861e+00  1.649931381124374e+00  5.478490268107095e-07  1.649931298620933e+00  1.670955893483914e-03 
 3.164975000000142e-05  0.000000000000000e+00 -2.379788774931058e-07  1.649931650770548e+00  1.649931111502800e+00  1.649931381136674e+00  5.392677477900065e-07  1.649931298633170e+00  1.670955893551678e-03 
 3.165025000000142e-05  0.000000000000000e+00 -2.387892448219020e-07  1.649931646442209e+00  1.649931115854477e+00  1.649931381148343e+00  5.305877324168762e-07  1.649931298644803e+00  1.670955892784163e-03 
 3.165075000000142e-05  0.000000000000000e+00 -2.394481224410328e-07  1.649931642069138e+00  1.649931120250271e+00  1.649931381159705e+00  5.218188667832635e-07  1.649931298656327e+00  1.670955892871863e-03 
 3.165125000000142e-05  0.000000000000000e+00 -2.399607743619470e-07  1.649931637656220e+00  1.649931124687100e+00  1.649931381171660e+00  5.129691202920839e-07  1.649931298668239e+00  1.670955893546503e-03 
 3.165175000000142e-05  0.000000000000000e+00 -2.403268810624581e-07  1.649931633206890e+00  1.649931129161859e+00  1.649931381184375e+00  5.040450301585508e-07  1.649931298681024e+00  1.670955894316353e-03 
 3.165225000000142e-05  0.000000000000000e+00 -2.405519556880620e-07  1.649931628725220e+00  1.649931133671034e+00  1.649931381198127e+00  4.950541858672608e-07  1.649931298694266e+00  1.670955894136258e-03 
 3.165275000000142e-05  0.000000000000000e+00 -2.406344394856319e-07  1.649931624213215e+00  1.649931138211881e+00  1.649931381212548e+00  4.860013338436886e-07  1.649931298708676e+00  1.670955894124051e-03 
 3.165325000000142e-05  0.000000000000000e+00 -2.405829615526045e-07  1.649931619672884e+00  1.649931142780695e+00  1.649931381226789e+00  4.768921888498312e-07  1.649931298722861e+00  1.670955893700012e-03 
 3.165375000000142e-05  0.000000000000000e+00 -2.403989949328889e-07  1.649931615106731e+00  1.649931147372856e+00  1.649931381239794e+00  4.677338742986592e-07  1.649931298735603e+00  1.670955892980363e-03 
 3.165425000000143e-05  0.000000000000000e+00 -2.400853016393256e-07  1.649931610517491e+00  1.649931151986223e+00  1.649931381251857e+00  4.585312682880982e-07  1.649931298747799e+00  1.670955893343117e-03 
 3.165475000000143e-05  0.000000000000000e+00 -2.396414233718502e-07  1.649931605907403e+00  1.649931156618792e+00  1.649931381263098e+00  4.492886105378346e-07  1.649931298759109e+00  1.670955893656358e-03 
 3.165525000000143e-05  0.000000000000000e+00 -2.390780244887480e-07  1.649931601279409e+00  1.649931161268303e+00  1.649931381273856e+00  4.400111068836310e-07  1.649931298769943e+00  1.670955892710320e-03 
 3.165575000000143e-05  0.000000000000000e+00 -2.383965758134821e-07  1.649931596637482e+00  1.649931165931764e+00  1.649931381284623e+00  4.307057186458962e-07  1.649931298780767e+00  1.670955893478504e-03 
 3.165625000000143e-05  0.000000000000000e+00 -2.375962793177422e-07  1.649931591985252e+00  1.649931170606285e+00  1.649931381295769e+00  4.213789663864986e-07  1.649931298791795e+00  1.670955893024549e-03 
 3.165675000000143e-05  0.000000000000000e+00 -2.366862672520398e-07  1.649931587325435e+00  1.649931175288311e+00  1.649931381306873e+00  4.120371244198395e-07  1.649931298803038e+00  1.670955892892168e-03 
 3.165725000000143e-05  0.000000000000000e+00 -2.356657387014849e-07  1.649931582660155e+00  1.649931179974313e+00  1.649931381317234e+00  4.026858415606682e-07  1.649931298813419e+00  1.670955893238520e-03 
 3.165775000000143e-05  0.000000000000000e+00 -2.345447531748590e-07  1.649931577994098e+00  1.649931184658951e+00  1.649931381326524e+00  3.933351466756108e-07  1.649931298822918e+00  1.670955893169242e-03 
 3.165825000000143e-05  0.000000000000000e+00 -2.333184316860581e-07  1.649931573331713e+00  1.649931189340235e+00  1.649931381335974e+00  3.839914775038977e-07  1.649931298832508e+00  1.670955893889956e-03 
 3.165875000000144e-05  0.000000000000000e+00 -2.319851652998750e-07  1.649931568672911e+00  1.649931194017497e+00  1.649931381345204e+00  3.746554140260372e-07  1.649931298841952e+00  1.670955893425830e-03 
 3.165925000000144e-05  0.000000000000000e+00 -2.305600428353927e-07  1.649931564020906e+00  1.649931198687232e+00  1.649931381354069e+00  3.653336744235958e-07  1.649931298850960e+00  1.670955893489032e-03 
 3.165975000000144e-05  0.000000000000000e+00 -2.290388434467161e-07  1.649931559377930e+00  1.649931203346038e+00  1.649931381361984e+00  3.560318924122896e-07  1.649931298858827e+00  1.670955893321401e-03 
 3.166025000000144e-05  0.000000000000000e+00 -2.274191526208114e-07  1.649931554744458e+00  1.649931207995046e+00  1.649931381369752e+00  3.467494120723558e-07  1.649931298866929e+00  1.670955892960852e-03 
 3.166075000000144e-05  0.000000000000000e+00 -2.257136260119808e-07  1.649931550122043e+00  1.649931212633060e+00  1.649931381377552e+00  3.374889829821370e-07  1.649931298874870e+00  1.670955892543199e-03 
 3.166125000000144e-05  0.000000000000000e+00 -2.239281251537051e-07  1.649931545515571e+00  1.649931217256003e+00  1.649931381385787e+00  3.282595686382450e-07  1.649931298883138e+00  1.670955893298085e-03 
 3.166175000000144e-05  0.000000000000000e+00 -2.220582908663005e-07  1.649931540926251e+00  1.649931221860444e+00  1.649931381393348e+00  3.190658071083874e-07  1.649931298890786e+00  1.670955893099612e-03 
 3.166225000000144e-05  0.000000000000000e+00 -2.201111097832609e-07  1.649931536355965e+00  1.649931226444033e+00  1.649931381399999e+00  3.099119318950017e-07  1.649931298897725e+00  1.670955892347783e-03 
 3.166275000000144e-05  0.000000000000000e+00 -2.180846823129912e-07  1.649931531807632e+00  1.649931231006224e+00  1.649931381406928e+00  3.008014082261923e-07  1.649931298904784e+00  1.670955892853663e-03 
 3.166325000000145e-05  0.000000000000000e+00 -2.159866188122805e-07  1.649931527284289e+00  1.649931235545613e+00  1.649931381414951e+00  2.917386765499685e-07  1.649931298912820e+00  1.670955893191223e-03 
 3.166375000000145e-05  0.000000000000000e+00 -2.138174346466570e-07  1.649931522785568e+00  1.649931240058951e+00  1.649931381422259e+00  2.827266170069009e-07  1.649931298920204e+00  1.670955892803298e-03 
 3.166425000000145e-05  0.000000000000000e+00 -2.115825126214332e-07  1.649931518314490e+00  1.649931244543657e+00  1.649931381429073e+00  2.737708326705501e-07  1.649931298927052e+00  1.670955893273602e-03 
 3.166475000000145e-05  0.000000000000000e+00 -2.092825783783780e-07  1.649931513873144e+00  1.649931248998151e+00  1.649931381435648e+00  2.648749928280125e-07  1.649931298933689e+00  1.670955892601138e-03 
 3.166525000000145e-05  0.000000000000000e+00 -2.069221614053873e-07  1.649931509463257e+00  1.649931253419528e+00  1.649931381441393e+00  2.560437293297468e-07  1.649931298939761e+00  1.670955891979842e-03 
 3.166575000000145e-05  0.000000000000000e+00 -2.045041507248158e-07  1.649931505088982e+00  1.649931257806554e+00  1.649931381447768e+00  2.472824280896901e-07  1.649931298946206e+00  1.670955892359513e-03 
 3.166625000000145e-05  0.000000000000000e+00 -2.020249776357730e-07  1.649931500749902e+00  1.649931262158873e+00  1.649931381454388e+00  2.385910293778437e-07  1.649931298952978e+00  1.670955892468904e-03 
 3.166675000000145e-05  0.000000000000000e+00 -1.994904534896591e-07  1.649931496446929e+00  1.649931266476334e+00  1.649931381461632e+00  2.299705952335529e-07  1.649931298960245e+00  1.670955892725839e-03 
 3.166725000000145e-05  0.000000000000000e+00 -1.969038923022026e-07  1.649931492180947e+00  1.649931270758490e+00  1.649931381469719e+00  2.214224577024027e-07  1.649931298968350e+00  1.670955892775479e-03 
 3.166775000000146e-05  0.000000000000000e+00 -1.942750058603337e-07  1.649931487953002e+00  1.649931274999933e+00  1.649931381476468e+00  2.129530694006121e-07  1.649931298975194e+00  1.670955892655384e-03 
 3.166825000000146e-05  0.000000000000000e+00 -1.915956375775352e-07  1.649931483763882e+00  1.649931279200616e+00  1.649931381482249e+00  2.045632658820296e-07  1.649931298980916e+00  1.670955892822559e-03 
 3.166875000000146e-05  0.000000000000000e+00 -1.888733685007082e-07  1.649931479614654e+00  1.649931283358783e+00  1.649931381486718e+00  1.962558711099405e-07  1.649931298985751e+00  1.670955892110815e-03 
 3.166925000000146e-05  0.000000000000000e+00 -1.861140543901740e-07  1.649931475508288e+00  1.649931287473777e+00  1.649931381491033e+00  1.880345112947879e-07  1.649931298990111e+00  1.670955891879665e-03 
 3.166975000000146e-05  0.000000000000000e+00 -1.833151219710061e-07  1.649931471447117e+00  1.649931291544010e+00  1.649931381495564e+00  1.799031070781609e-07  1.649931298994858e+00  1.670955891659015e-03 
 3.167025000000146e-05  0.000000000000000e+00 -1.804787537196262e-07  1.649931467432028e+00  1.649931295568732e+00  1.649931381500380e+00  1.718632967051548e-07  1.649931298999933e+00  1.670955891872514e-03 
 3.167075000000146e-05  0.000000000000000e+00 -1.776106983708559e-07  1.649931463463103e+00  1.649931299546251e+00  1.649931381504677e+00  1.639168520917167e-07  1.649931299004060e+00  1.670955891656441e-03 
 3.167125000000146e-05  0.000000000000000e+00 -1.747086886272342e-07  1.649931459540942e+00  1.649931303476154e+00  1.649931381508548e+00  1.560647877596466e-07  1.649931299008253e+00  1.670955892331259e-03 
 3.167175000000146e-05  0.000000000000000e+00 -1.717819730906456e-07  1.649931455667835e+00  1.649931307356343e+00  1.649931381512089e+00  1.483114919764716e-07  1.649931299011832e+00  1.670955890834612e-03 
 3.167225000000147e-05  0.000000000000000e+00 -1.688263606691720e-07  1.649931451844444e+00  1.649931311186791e+00  1.649931381515617e+00  1.406576533025117e-07  1.649931299015441e+00  1.670955892578823e-03 
 3.167275000000147e-05  0.000000000000000e+00 -1.658480803801154e-07  1.649931448072000e+00  1.649931314966953e+00  1.649931381519476e+00  1.331050476505169e-07  1.649931299019487e+00  1.670955892209508e-03 
 3.167325000000147e-05  0.000000000000000e+00 -1.628474424197890e-07  1.649931444352259e+00  1.649931318696148e+00  1.649931381524203e+00  1.256561117379817e-07  1.649931299024320e+00  1.670955892656917e-03 
 3.167375000000147e-05  0.000000000000000e+00 -1.598268273284020e-07  1.649931440686971e+00  1.649931322373924e+00  1.649931381530448e+00  1.183130473592087e-07  1.649931299030688e+00  1.670955892409237e-03 
 3.167425000000147e-05  0.000000000000000e+00 -1.567884759801075e-07  1.649931437074604e+00  1.649931325998075e+00  1.649931381536339e+00  1.110765295297966e-07  1.649931299036610e+00  1.670955892366910e-03 
 3.167475000000147e-05  0.000000000000000e+00 -1.537304012977359e-07  1.649931433514210e+00  1.649931329569892e+00  1.649931381542051e+00  1.039443175976373e-07  1.649931299042290e+00  1.670955891639811e-03 
 3.167525000000147e-05  0.000000000000000e+00 -1.506676712281774e-07  1.649931430009412e+00  1.649931333086508e+00  1.649931381547960e+00  9.692290370288958e-08  1.649931299048062e+00  1.670955892569189e-03 
 3.167575000000147e-05  0.000000000000000e+00 -1.475913704584997e-07  1.649931426561547e+00  1.649931336546427e+00  1.649931381553987e+00  9.001511935835538e-08  1.649931299054181e+00  1.670955892477844e-03 
 3.167625000000147e-05  0.000000000000000e+00 -1.445029147451038e-07  1.649931423170386e+00  1.649931339949193e+00  1.649931381559789e+00  8.322119349202239e-08  1.649931299060009e+00  1.670955892799374e-03 
 3.167675000000148e-05  0.000000000000000e+00 -1.414111772124471e-07  1.649931419836676e+00  1.649931343294047e+00  1.649931381565362e+00  7.654262934586598e-08  1.649931299065516e+00  1.670955892699218e-03 
 3.167725000000148e-05  0.000000000000000e+00 -1.383111567498929e-07  1.649931416561544e+00  1.649931346580597e+00  1.649931381571071e+00  6.998094659316223e-08  1.649931299071231e+00  1.670955891677216e-03 
 3.167775000000148e-05  0.000000000000000e+00 -1.352037355406566e-07  1.649931413343036e+00  1.649931349809595e+00  1.649931381576315e+00  6.353344139675698e-08  1.649931299076407e+00  1.670955892305544e-03 
 3.167825000000148e-05  0.000000000000000e+00 -1.320976008578612e-07  1.649931410181939e+00  1.649931352980348e+00  1.649931381581144e+00  5.720159168554062e-08  1.649931299081383e+00  1.670955891720502e-03 
 3.167875000000148e-05  0.000000000000000e+00 -1.289912843205343e-07  1.649931407079710e+00  1.649931356092087e+00  1.649931381585898e+00  5.098762323463291e-08  1.649931299086166e+00  1.670955892669346e-03 
 3.167925000000148e-05  0.000000000000000e+00 -1.258827133643337e-07  1.649931404036026e+00  1.649931359146460e+00  1.649931381591243e+00  4.488956562020974e-08  1.649931299091388e+00  1.670955892772452e-03 
 3.167975000000148e-05  0.000000000000000e+00 -1.227826400551635e-07  1.649931401051580e+00  1.649931362141660e+00  1.649931381596620e+00  3.890992017474559e-08  1.649931299096825e+00  1.670955891718576e-03 
 3.168025000000148e-05  0.000000000000000e+00 -1.196884655829678e-07  1.649931398128229e+00  1.649931365076013e+00  1.649931381602121e+00  3.305221607519115e-08  1.649931299102424e+00  1.670955892217934e-03 
 3.168075000000148e-05  0.000000000000000e+00 -1.165964365057448e-07  1.649931395263650e+00  1.649931367949846e+00  1.649931381606748e+00  2.731380410736506e-08  1.649931299107089e+00  1.670955892036516e-03 
 3.168125000000148e-05  0.000000000000000e+00 -1.135123692819207e-07  1.649931392458616e+00  1.649931370764435e+00  1.649931381611526e+00  2.169418089614794e-08  1.649931299111946e+00  1.670955892926358e-03 
 3.168175000000149e-05  0.000000000000000e+00 -1.104397906459553e-07  1.649931389713433e+00  1.649931373518890e+00  1.649931381616161e+00  1.619454281787114e-08  1.649931299116569e+00  1.670955891926562e-03 
 3.168225000000149e-05  0.000000000000000e+00 -1.073798139294979e-07  1.649931387028667e+00  1.649931376211839e+00  1.649931381620253e+00  1.081682765580183e-08  1.649931299120583e+00  1.670955891375966e-03 
 3.168275000000149e-05  0.000000000000000e+00 -1.043322777061206e-07  1.649931384404437e+00  1.649931378842746e+00  1.649931381623591e+00  5.561690663569152e-09  1.649931299124091e+00  1.670955891283694e-03 
 3.168325000000149e-05  0.000000000000000e+00 -1.012963997126803e-07  1.649931381839027e+00  1.649931381411379e+00  1.649931381625203e+00  4.276488052568084e-10  1.649931299125976e+00  1.670955891046948e-03 
 3.168375000000149e-05  0.000000000000000e+00 -9.827456093347564e-08  1.649931379333493e+00  1.649931383920106e+00  1.649931381626800e+00 -4.586613755463986e-09  1.649931299127603e+00  1.670955891343005e-03 
 3.168425000000149e-05  0.000000000000000e+00 -9.527200073300435e-08  1.649931376888530e+00  1.649931386368266e+00  1.649931381628398e+00 -9.479735663120437e-09  1.649931299129356e+00  1.670955891200933e-03 
 3.168475000000149e-05  0.000000000000000e+00 -9.228911013181573e-08  1.649931374504726e+00  1.649931388754738e+00  1.649931381629732e+00 -1.425001117105751e-08  1.649931299130732e+00  1.670955891610212e-03 
 3.168525000000149e-05  0.000000000000000e+00 -8.932731376809500e-08  1.649931372183149e+00  1.649931391078420e+00  1.649931381630784e+00 -1.889527090348508e-08  1.649931299132039e+00  1.670955891727094e-03 
 3.168575000000149e-05  0.000000000000000e+00 -8.638167203756097e-08  1.649931369921622e+00  1.649931393340915e+00  1.649931381631269e+00 -2.341929294935596e-08  1.649931299132889e+00  1.670955891402978e-03 
 3.168625000000150e-05  0.000000000000000e+00 -8.345310886781476e-08  1.649931367718503e+00  1.649931395543857e+00  1.649931381631180e+00 -2.782535490908344e-08  1.649931299132794e+00  1.670955891450019e-03 
 3.168675000000150e-05  0.000000000000000e+00 -8.055044120602872e-08  1.649931365574805e+00  1.649931397687467e+00  1.649931381631136e+00 -3.211266208502650e-08  1.649931299133020e+00  1.670955891275825e-03 
 3.168725000000150e-05  0.000000000000000e+00 -7.767308907169479e-08  1.649931363490322e+00  1.649931399771906e+00  1.649931381631114e+00 -3.628158351531852e-08  1.649931299132967e+00  1.670955891380848e-03 
 3.168775000000150e-05  0.000000000000000e+00 -7.482078356879640e-08  1.649931361466527e+00  1.649931401797558e+00  1.649931381632043e+00 -4.033103073730615e-08  1.649931299134126e+00  1.670955891956069e-03 
 3.168825000000150e-05  0.000000000000000e+00 -7.199230567245252e-08  1.649931359502567e+00  1.649931403765446e+00  1.649931381634006e+00 -4.426287869563339e-08  1.649931299135783e+00  1.670955891751719e-03 
 3.168875000000150e-05  0.000000000000000e+00 -6.919153161533131e-08  1.649931357597518e+00  1.649931405675262e+00  1.649931381636390e+00 -4.807774445225732e-08  1.649931299138340e+00  1.670955891548792e-03 
 3.168925000000150e-05  0.000000000000000e+00 -6.641780969651734e-08  1.649931355749973e+00  1.649931407525724e+00  1.649931381637848e+00 -5.177575146397828e-08  1.649931299139759e+00  1.670955891807098e-03 
 3.168975000000150e-05  0.000000000000000e+00 -6.367015137342946e-08  1.649931353957999e+00  1.649931409318215e+00  1.649931381638107e+00 -5.536021574492622e-08  1.649931299140416e+00  1.670955891813316e-03 
 3.169025000000150e-05  0.000000000000000e+00 -6.095572557818230e-08  1.649931352222249e+00  1.649931411052248e+00  1.649931381637249e+00 -5.882999820627788e-08  1.649931299139560e+00  1.670955891515342e-03 
 3.169075000000151e-05  0.000000000000000e+00 -5.827179161421725e-08  1.649931350544557e+00  1.649931412728826e+00  1.649931381636692e+00 -6.218426928938925e-08  1.649931299139201e+00  1.670955890743163e-03 
 3.169125000000151e-05  0.000000000000000e+00 -5.561844118595616e-08  1.649931348923849e+00  1.649931414347468e+00  1.649931381635659e+00 -6.542361874473102e-08  1.649931299138085e+00  1.670955891344670e-03 
 3.169175000000151e-05  0.000000000000000e+00 -5.299409711057024e-08  1.649931347357249e+00  1.649931415908705e+00  1.649931381632977e+00 -6.855145562312259e-08  1.649931299135802e+00  1.670955890876695e-03 
 3.169225000000151e-05  0.000000000000000e+00 -5.040199257955180e-08  1.649931345843645e+00  1.649931417413628e+00  1.649931381628636e+00 -7.156998305113405e-08  1.649931299131538e+00  1.670955891142605e-03 
 3.169275000000151e-05  0.000000000000000e+00 -4.784463669693650e-08  1.649931344385373e+00  1.649931418863971e+00  1.649931381624672e+00 -7.447859773357379e-08  1.649931299127863e+00  1.670955890355114e-03 
 3.169325000000151e-05  0.000000000000000e+00 -4.532004460600092e-08  1.649931342983116e+00  1.649931420261208e+00  1.649931381622162e+00 -7.727809148150300e-08  1.649931299125487e+00  1.670955890976288e-03 
 3.169375000000151e-05  0.000000000000000e+00 -4.283007837280195e-08  1.649931341635108e+00  1.649931421604828e+00  1.649931381619968e+00 -7.996971973511791e-08  1.649931299123513e+00  1.670955890852894e-03 
 3.169425000000151e-05  0.000000000000000e+00 -4.037520162647468e-08  1.649931340340870e+00  1.649931422895738e+00  1.649931381618304e+00 -8.255486783070864e-08  1.649931299122070e+00  1.670955891283897e-03 
 3.169475000000151e-05  0.000000000000000e+00 -3.795592795619029e-08  1.649931339100675e+00  1.649931424134712e+00  1.649931381617693e+00 -8.503403736703774e-08  1.649931299121260e+00  1.670955891606931e-03 
 3.169525000000152e-05  0.000000000000000e+00 -3.557687833222190e-08  1.649931337914875e+00  1.649931425320934e+00  1.649931381617905e+00 -8.740605861312645e-08  1.649931299121341e+00  1.670955891059511e-03 
 3.169575000000152e-05  0.000000000000000e+00 -3.323416497558185e-08  1.649931336784175e+00  1.649931426453868e+00  1.649931381619022e+00 -8.966969300416849e-08  1.649931299122509e+00  1.670955891555803e-03 
 3.169625000000152e-05  0.000000000000000e+00 -3.092618383604417e-08  1.649931335707066e+00  1.649931427534350e+00  1.649931381620708e+00 -9.182728399892426e-08  1.649931299124043e+00  1.670955891784442e-03 
 3.169675000000152e-05  0.000000000000000e+00 -2.865101600413311e-08  1.649931334680024e+00  1.649931428563549e+00  1.649931381621786e+00 -9.388352539829725e-08  1.649931299125133e+00  1.670955891979990e-03 
 3.169725000000152e-05  0.000000000000000e+00 -2.641533436431587e-08  1.649931333701911e+00  1.649931429541700e+00  1.649931381621805e+00 -9.583978899385670e-08  1.649931299125321e+00  1.670955891383260e-03 
 3.169775000000152e-05  0.000000000000000e+00 -2.421858313894631e-08  1.649931332774042e+00  1.649931430470511e+00  1.649931381622276e+00 -9.769646980295477e-08  1.649931299125331e+00  1.670955891373029e-03 
 3.169825000000152e-05  0.000000000000000e+00 -2.206195803822197e-08  1.649931331896592e+00  1.649931431351334e+00  1.649931381623963e+00 -9.945474199746229e-08  1.649931299127094e+00  1.670955891539497e-03 
 3.169875000000152e-05  0.000000000000000e+00 -1.994356257917218e-08  1.649931331068468e+00  1.649931432183616e+00  1.649931381626042e+00 -1.011151480323491e-07  1.649931299129246e+00  1.670955891857370e-03 
 3.169925000000152e-05  0.000000000000000e+00 -1.785797998365979e-08  1.649931330287417e+00  1.649931432970211e+00  1.649931381628814e+00 -1.026827944894393e-07  1.649931299131718e+00  1.670955891700643e-03 
 3.169975000000153e-05  0.000000000000000e+00 -1.581753128476748e-08  1.649931329553040e+00  1.649931433709662e+00  1.649931381631351e+00 -1.041566215498335e-07  1.649931299134315e+00  1.670955891790328e-03 
 3.170025000000153e-05  0.000000000000000e+00 -1.381703018665803e-08  1.649931328864391e+00  1.649931434401745e+00  1.649931381633068e+00 -1.055373535230331e-07  1.649931299135926e+00  1.670955891513192e-03 
 3.170075000000153e-05  0.000000000000000e+00 -1.185262155090072e-08  1.649931328219692e+00  1.649931435047333e+00  1.649931381633513e+00 -1.068276409554869e-07  1.649931299136520e+00  1.670955890528795e-03 
 3.170125000000153e-05  0.000000000000000e+00 -9.929625788274166e-09  1.649931327619740e+00  1.649931435648228e+00  1.649931381633984e+00 -1.080284877108539e-07  1.649931299136766e+00  1.670955891549012e-03 
 3.170175000000153e-05  0.000000000000000e+00 -8.045846877635654e-09  1.649931327064981e+00  1.649931436206263e+00  1.649931381635622e+00 -1.091412815679149e-07  1.649931299138456e+00  1.670955892099608e-03 
 3.170225000000153e-05  0.000000000000000e+00 -6.202176106029356e-09  1.649931326553383e+00  1.649931436721579e+00  1.649931381637481e+00 -1.101681963433521e-07  1.649931299140101e+00  1.670955891755159e-03 
 3.170275000000153e-05  0.000000000000000e+00 -4.396055963695744e-09  1.649931326083404e+00  1.649931437194751e+00  1.649931381639077e+00 -1.111113463458935e-07  1.649931299141897e+00  1.670955892213973e-03 
 3.170325000000153e-05  0.000000000000000e+00 -2.633574913701864e-09  1.649931325654828e+00  1.649931437626142e+00  1.649931381640485e+00 -1.119713137764933e-07  1.649931299143245e+00  1.670955891613082e-03 
 3.170375000000153e-05  0.000000000000000e+00 -9.109550891395202e-10  1.649931325267696e+00  1.649931438015567e+00  1.649931381641632e+00 -1.127478703732976e-07  1.649931299144507e+00  1.670955891196668e-03 
 3.170425000000154e-05  0.000000000000000e+00  7.761542519801878e-10  1.649931324919492e+00  1.649931438366224e+00  1.649931381642858e+00 -1.134467313423926e-07  1.649931299145650e+00  1.670955891378181e-03 
 3.170475000000154e-05  0.000000000000000e+00  2.417457567460701e-09  1.649931324611183e+00  1.649931438677731e+00  1.649931381644457e+00 -1.140665477628033e-07  1.649931299147171e+00  1.670955892467446e-03 
 3.170525000000154e-05  0.000000000000000e+00  4.018554156104415e-09  1.649931324343746e+00  1.649931438949810e+00  1.649931381646778e+00 -1.146060639722890e-07  1.649931299149449e+00  1.670955891514388e-03 
 3.170575000000154e-05  0.000000000000000e+00  5.582807327542127e-09  1.649931324114435e+00  1.649931439184075e+00  1.649931381649255e+00 -1.150696400387119e-07  1.649931299151804e+00  1.670955891913470e-03 
 3.170625000000154e-05  0.000000000000000e+00  7.103515331507992e-09  1.649931323923159e+00  1.649931439379918e+00  1.649931381651539e+00 -1.154567592642763e-07  1.649931299153863e+00  1.670955891755707e-03 
 3.170675000000154e-05  0.000000000000000e+00  8.587939914761478e-09  1.649931323767067e+00  1.649931439538084e+00  1.649931381652576e+00 -1.157710163290915e-07  1.649931299155271e+00  1.670955890792197e-03 
 3.170725000000154e-05  0.000000000000000e+00  1.003006144806307e-08  1.649931323648004e+00  1.649931439660051e+00  1.649931381654028e+00 -1.160120470800052e-07  1.649931299156565e+00  1.670955891600213e-03 
 3.170775000000154e-05  0.000000000000000e+00  1.143738659337146e-08  1.649931323563584e+00  1.649931439748601e+00  1.649931381656093e+00 -1.161850167186174e-07  1.649931299158499e+00  1.670955891897436e-03 
 3.170825000000154e-05  0.000000000000000e+00  1.280116102009288e-08  1.649931323512413e+00  1.649931439802947e+00  1.649931381657680e+00 -1.162905343132792e-07  1.649931299160039e+00  1.670955891527792e-03 
 3.170875000000155e-05  0.000000000000000e+00  1.412822236979139e-08  1.649931323492860e+00  1.649931439823315e+00  1.649931381658087e+00 -1.163304557127987e-07  1.649931299160543e+00  1.670955890929880e-03 
