 time                   v(REF)                 v(VOCM)                v(OUTP)                v(OUTN)                cm_voutcm              cm_voutdiff            cm_idd                
 3.523249999999908e-05  1.650000000000000e+00  1.649108588652654e+00  1.649108671007998e+00  1.649108671194116e+00  1.649108671101057e+00 -1.861182319373711e-10  1.605332224703243e-03 
 3.523749999999907e-05  1.650000000000000e+00  1.649108588635340e+00  1.649108670996047e+00  1.649108671170609e+00  1.649108671083328e+00 -1.745616984294429e-10  1.605332224704458e-03 
 3.524249999999907e-05  1.650000000000000e+00  1.649108588618589e+00  1.649108670988889e+00  1.649108671151195e+00  1.649108671070042e+00 -1.623061685052107e-10  1.605332225055804e-03 
 3.524749999999907e-05  1.650000000000000e+00  1.649108588612623e+00  1.649108670986895e+00  1.649108671142512e+00  1.649108671064703e+00 -1.556170747818442e-10  1.605332225166849e-03 
 3.525249999999907e-05  1.650000000000000e+00  1.649108588610448e+00  1.649108670986574e+00  1.649108671136006e+00  1.649108671061290e+00 -1.494313561778426e-10  1.605332225343007e-03 
 3.525749999999906e-05  1.650000000000000e+00  1.649108588604451e+00  1.649108670983560e+00  1.649108671135510e+00  1.649108671059535e+00 -1.519504522207171e-10  1.605332225548234e-03 
 3.526249999999906e-05  1.650000000000000e+00  1.649108588603347e+00  1.649108670976311e+00  1.649108671141180e+00  1.649108671058745e+00 -1.648687852906505e-10  1.605332224676983e-03 
 3.526749999999906e-05  1.650000000000000e+00  1.649108588600228e+00  1.649108670964240e+00  1.649108671147731e+00  1.649108671055985e+00 -1.834901119934784e-10  1.605332225269347e-03 
 3.527249999999906e-05  1.650000000000000e+00  1.649108588589005e+00  1.649108670948591e+00  1.649108671145496e+00  1.649108671047044e+00 -1.969056029338390e-10  1.605332225279015e-03 
 3.527749999999905e-05  1.650000000000000e+00  1.649108588581210e+00  1.649108670931887e+00  1.649108671129473e+00  1.649108671030680e+00 -1.975868357817490e-10  1.605332224454439e-03 
 3.528249999999905e-05  1.650000000000000e+00  1.649108588561115e+00  1.649108670914796e+00  1.649108671108086e+00  1.649108671011441e+00 -1.932907167656595e-10  1.605332224982871e-03 
 3.528749999999905e-05  1.650000000000000e+00  1.649108588547960e+00  1.649108670897878e+00  1.649108671094128e+00  1.649108670996003e+00 -1.962499052154953e-10  1.605332225160925e-03 
 3.529249999999905e-05  1.650000000000000e+00  1.649108588533171e+00  1.649108670881785e+00  1.649108671079499e+00  1.649108670980642e+00 -1.977142893849759e-10  1.605332224983090e-03 
 3.529749999999904e-05  1.650000000000000e+00  1.649108588512940e+00  1.649108670861023e+00  1.649108671062974e+00  1.649108670961998e+00 -2.019513445361554e-10  1.605332224904798e-03 
 3.530249999999904e-05  1.650000000000000e+00  1.649108588491898e+00  1.649108670835647e+00  1.649108671047434e+00  1.649108670941541e+00 -2.117868103113096e-10  1.605332225209871e-03 
 3.530749999999904e-05  1.650000000000000e+00  1.649108588474745e+00  1.649108670808910e+00  1.649108671034124e+00  1.649108670921517e+00 -2.252145137049411e-10  1.605332225005508e-03 
 3.531249999999904e-05  1.650000000000000e+00  1.649108588456280e+00  1.649108670785824e+00  1.649108671025131e+00  1.649108670905477e+00 -2.393070186457180e-10  1.605332224959668e-03 
 3.531749999999903e-05  1.650000000000000e+00  1.649108588440609e+00  1.649108670764185e+00  1.649108671014350e+00  1.649108670889267e+00 -2.501643336927373e-10  1.605332224906477e-03 
 3.532249999999903e-05  1.650000000000000e+00  1.649108588429202e+00  1.649108670750093e+00  1.649108671002609e+00  1.649108670876351e+00 -2.525162301481032e-10  1.605332225514841e-03 
 3.532749999999903e-05  1.650000000000000e+00  1.649108588422125e+00  1.649108670747533e+00  1.649108670991638e+00  1.649108670869586e+00 -2.441049584689381e-10  1.605332225062078e-03 
 3.533249999999903e-05  1.650000000000000e+00  1.649108588415198e+00  1.649108670752170e+00  1.649108670982746e+00  1.649108670867458e+00 -2.305766688692756e-10  1.605332225316254e-03 
 3.533749999999902e-05  1.650000000000000e+00  1.649108588416848e+00  1.649108670761761e+00  1.649108670975167e+00  1.649108670868464e+00 -2.134064036596328e-10  1.605332225052995e-03 
 3.534249999999902e-05  1.650000000000000e+00  1.649108588421375e+00  1.649108670774519e+00  1.649108670975818e+00  1.649108670875169e+00 -2.012996436207004e-10  1.605332224996451e-03 
 3.534749999999902e-05  1.650000000000000e+00  1.649108588420712e+00  1.649108670787132e+00  1.649108670974790e+00  1.649108670880961e+00 -1.876587774063410e-10  1.605332224765950e-03 
 3.535249999999901e-05  1.650000000000000e+00  1.649108588429064e+00  1.649108670803113e+00  1.649108670974152e+00  1.649108670888632e+00 -1.710385166830974e-10  1.605332225299419e-03 
 3.535749999999901e-05  1.650000000000000e+00  1.649108588437634e+00  1.649108670819401e+00  1.649108670970205e+00  1.649108670894803e+00 -1.508035918362793e-10  1.605332225500146e-03 
 3.536249999999901e-05  1.650000000000000e+00  1.649108588438563e+00  1.649108670835337e+00  1.649108670965725e+00  1.649108670900531e+00 -1.303883667702621e-10  1.605332225518691e-03 
 3.536749999999901e-05  1.650000000000000e+00  1.649108588453646e+00  1.649108670855900e+00  1.649108670970203e+00  1.649108670913052e+00 -1.143027894556781e-10  1.605332225728987e-03 
 3.537249999999900e-05  1.650000000000000e+00  1.649108588465301e+00  1.649108670873166e+00  1.649108670971229e+00  1.649108670922197e+00 -9.806289114067113e-11  1.605332225485914e-03 
 3.537749999999900e-05  1.650000000000000e+00  1.649108588474478e+00  1.649108670888807e+00  1.649108670975219e+00  1.649108670932013e+00 -8.641243276485966e-11  1.605332224849626e-03 
 3.538249999999900e-05  1.650000000000000e+00  1.649108588487359e+00  1.649108670906008e+00  1.649108670986686e+00  1.649108670946347e+00 -8.067790879806580e-11  1.605332225736137e-03 
 3.538749999999900e-05  1.650000000000000e+00  1.649108588490166e+00  1.649108670917850e+00  1.649108670986425e+00  1.649108670952137e+00 -6.857447942820727e-11  1.605332225259443e-03 
 3.539249999999899e-05  1.650000000000000e+00  1.649108588499176e+00  1.649108670924392e+00  1.649108670996691e+00  1.649108670960542e+00 -7.229927767582467e-11  1.605332225272320e-03 
 3.539749999999899e-05  1.650000000000000e+00  1.649108588508835e+00  1.649108670927829e+00  1.649108671007813e+00  1.649108670967821e+00 -7.998401940767508e-11  1.605332225541253e-03 
 3.540249999999899e-05  1.650000000000000e+00  1.649108588516263e+00  1.649108670932382e+00  1.649108671021822e+00  1.649108670977102e+00 -8.944045504222231e-11  1.605332225509178e-03 
 3.540749999999899e-05  1.650000000000000e+00  1.649108588532215e+00  1.649108670943094e+00  1.649108671035925e+00  1.649108670989510e+00 -9.283152024863739e-11  1.605332225297450e-03 
 3.541249999999898e-05  1.650000000000000e+00  1.649108588547358e+00  1.649108670958327e+00  1.649108671048409e+00  1.649108671003368e+00 -9.008238599506058e-11  1.605332225718095e-03 
 3.541749999999898e-05  1.650000000000000e+00  1.649108588558595e+00  1.649108670970552e+00  1.649108671067066e+00  1.649108671018809e+00 -9.651346388750426e-11  1.605332225062627e-03 
 3.542249999999898e-05  1.650000000000000e+00  1.649108588570192e+00  1.649108670978982e+00  1.649108671085836e+00  1.649108671032409e+00 -1.068534150050482e-10  1.605332225733428e-03 
 3.542749999999898e-05  1.650000000000000e+00  1.649108588587784e+00  1.649108670987834e+00  1.649108671108111e+00  1.649108671047973e+00 -1.202766775065811e-10  1.605332225896065e-03 
 3.543249999999897e-05  1.650000000000000e+00  1.649108588602376e+00  1.649108670997608e+00  1.649108671129075e+00  1.649108671063341e+00 -1.314668374163830e-10  1.605332225895927e-03 
 3.543749999999897e-05  1.650000000000000e+00  1.649108588617241e+00  1.649108671007968e+00  1.649108671153259e+00  1.649108671080613e+00 -1.452915565636204e-10  1.605332225957238e-03 
 3.544249999999897e-05  1.650000000000000e+00  1.649108588633332e+00  1.649108671017364e+00  1.649108671179723e+00  1.649108671098544e+00 -1.623590151211829e-10  1.605332225904780e-03 
 3.544749999999897e-05  1.650000000000000e+00  1.649108588656365e+00  1.649108671026213e+00  1.649108671208944e+00  1.649108671117578e+00 -1.827311635338447e-10  1.605332225758969e-03 
 3.545249999999896e-05  1.650000000000000e+00  1.649108588674562e+00  1.649108671035872e+00  1.649108671234124e+00  1.649108671134998e+00 -1.982516373288945e-10  1.605332225506920e-03 
 3.545749999999896e-05  1.650000000000000e+00  1.649108588690043e+00  1.649108671046119e+00  1.649108671254695e+00  1.649108671150407e+00 -2.085753791902789e-10  1.605332225963261e-03 
 3.546249999999896e-05  1.650000000000000e+00  1.649108588699230e+00  1.649108671055038e+00  1.649108671270459e+00  1.649108671162749e+00 -2.154205702709078e-10  1.605332225493949e-03 
 3.546749999999896e-05  1.650000000000000e+00  1.649108588707711e+00  1.649108671063617e+00  1.649108671277277e+00  1.649108671170447e+00 -2.136599785984572e-10  1.605332225522302e-03 
 3.547249999999895e-05  1.650000000000000e+00  1.649108588723145e+00  1.649108671076725e+00  1.649108671294499e+00  1.649108671185612e+00 -2.177742430831131e-10  1.605332225750011e-03 
 3.547749999999895e-05  1.650000000000000e+00  1.649108588732582e+00  1.649108671084622e+00  1.649108671302037e+00  1.649108671193330e+00 -2.174154190015543e-10  1.605332225749110e-03 
 3.548249999999895e-05  1.650000000000000e+00  1.649108588743610e+00  1.649108671094610e+00  1.649108671301952e+00  1.649108671198281e+00 -2.073423654991302e-10  1.605332225087190e-03 
 3.548749999999894e-05  1.650000000000000e+00  1.649108588753348e+00  1.649108671104574e+00  1.649108671307583e+00  1.649108671206078e+00 -2.030093870786231e-10  1.605332225478307e-03 
 3.549249999999894e-05  1.650000000000000e+00  1.649108588753795e+00  1.649108671115770e+00  1.649108671310100e+00  1.649108671212935e+00 -1.943292193828938e-10  1.605332225545964e-03 
 3.549749999999894e-05  1.650000000000000e+00  1.649108588757840e+00  1.649108671127243e+00  1.649108671309212e+00  1.649108671218228e+00 -1.819697725835567e-10  1.605332225296379e-03 
 3.550249999999894e-05  1.650000000000000e+00  1.649108588760745e+00  1.649108671134697e+00  1.649108671304557e+00  1.649108671219627e+00 -1.698605700539702e-10  1.605332225300751e-03 
 3.550749999999893e-05  1.650000000000000e+00  1.649108588768680e+00  1.649108671142680e+00  1.649108671309472e+00  1.649108671226076e+00 -1.667928017923259e-10  1.605332225508806e-03 
 3.551249999999893e-05  1.650000000000000e+00  1.649108588769798e+00  1.649108671152519e+00  1.649108671310919e+00  1.649108671231719e+00 -1.584001818599745e-10  1.605332225520017e-03 
 3.551749999999893e-05  1.650000000000000e+00  1.649108588776900e+00  1.649108671161376e+00  1.649108671311534e+00  1.649108671236455e+00 -1.501576640805524e-10  1.605332225969345e-03 
 3.552249999999893e-05  1.650000000000000e+00  1.649108588784494e+00  1.649108671167436e+00  1.649108671311628e+00  1.649108671239532e+00 -1.441924357692415e-10  1.605332225134683e-03 
 3.552749999999892e-05  1.650000000000000e+00  1.649108588786743e+00  1.649108671168703e+00  1.649108671310520e+00  1.649108671239611e+00 -1.418176687195682e-10  1.605332225728295e-03 
 3.553249999999892e-05  1.650000000000000e+00  1.649108588784574e+00  1.649108671167549e+00  1.649108671313943e+00  1.649108671240746e+00 -1.463937859824682e-10  1.605332225740599e-03 
 3.553749999999892e-05  1.650000000000000e+00  1.649108588783156e+00  1.649108671162165e+00  1.649108671315782e+00  1.649108671238974e+00 -1.536162308468647e-10  1.605332225359425e-03 
 3.554249999999892e-05  1.650000000000000e+00  1.649108588774288e+00  1.649108671152755e+00  1.649108671312589e+00  1.649108671232672e+00 -1.598343679631853e-10  1.605332225216505e-03 
 3.554749999999891e-05  1.650000000000000e+00  1.649108588770752e+00  1.649108671136039e+00  1.649108671310016e+00  1.649108671223028e+00 -1.739770549846753e-10  1.605332224986926e-03 
 3.555249999999891e-05  1.650000000000000e+00  1.649108588755273e+00  1.649108671111448e+00  1.649108671306805e+00  1.649108671209127e+00 -1.953572859036967e-10  1.605332224459566e-03 
 3.555749999999891e-05  1.650000000000000e+00  1.649108588740696e+00  1.649108671084887e+00  1.649108671296712e+00  1.649108671190799e+00 -2.118241138049370e-10  1.605332224933366e-03 
 3.556249999999891e-05  1.650000000000000e+00  1.649108588727100e+00  1.649108671066645e+00  1.649108671281989e+00  1.649108671174317e+00 -2.153446310160234e-10  1.605332224985850e-03 
 3.556749999999890e-05  1.650000000000000e+00  1.649108588711477e+00  1.649108671057465e+00  1.649108671258847e+00  1.649108671158156e+00 -2.013811339907079e-10  1.605332225323422e-03 
 3.557249999999890e-05  1.650000000000000e+00  1.649108588696782e+00  1.649108671053375e+00  1.649108671239734e+00  1.649108671146555e+00 -1.863591503337148e-10  1.605332225323945e-03 
 3.557749999999890e-05  1.650000000000000e+00  1.649108588687121e+00  1.649108671046310e+00  1.649108671226915e+00  1.649108671136613e+00 -1.806057525755023e-10  1.605332225322118e-03 
 3.558249999999890e-05  1.650000000000000e+00  1.649108588672211e+00  1.649108671034552e+00  1.649108671211745e+00  1.649108671123149e+00 -1.771929269978045e-10  1.605332224903374e-03 
 3.558749999999889e-05  1.650000000000000e+00  1.649108588661780e+00  1.649108671022924e+00  1.649108671204587e+00  1.649108671113755e+00 -1.816626848949454e-10  1.605332225130999e-03 
 3.559249999999889e-05  1.650000000000000e+00  1.649108588654866e+00  1.649108671013269e+00  1.649108671195934e+00  1.649108671104601e+00 -1.826649942415770e-10  1.605332225359720e-03 
 3.559749999999889e-05  1.650000000000000e+00  1.649108588641822e+00  1.649108671001476e+00  1.649108671184290e+00  1.649108671092883e+00 -1.828137641268768e-10  1.605332225306611e-03 
 3.560249999999889e-05  1.650000000000000e+00  1.649108588627406e+00  1.649108670985958e+00  1.649108671168393e+00  1.649108671077176e+00 -1.824351780754796e-10  1.605332225279880e-03 
 3.560749999999888e-05  1.650000000000000e+00  1.649108588610349e+00  1.649108670972336e+00  1.649108671149569e+00  1.649108671060953e+00 -1.772335611605058e-10  1.605332225318243e-03 
 3.561249999999888e-05  1.650000000000000e+00  1.649108588592631e+00  1.649108670960436e+00  1.649108671124849e+00  1.649108671042643e+00 -1.644127056721345e-10  1.605332224405266e-03 
 3.561749999999888e-05  1.650000000000000e+00  1.649108588571577e+00  1.649108670946714e+00  1.649108671095221e+00  1.649108671020968e+00 -1.485065403983299e-10  1.605332224859495e-03 
 3.562249999999888e-05  1.650000000000000e+00  1.649108588552718e+00  1.649108670928004e+00  1.649108671060325e+00  1.649108670994164e+00 -1.323203768777148e-10  1.605332224485130e-03 
 3.562749999999887e-05  1.650000000000000e+00  1.649108588527847e+00  1.649108670905427e+00  1.649108671032827e+00  1.649108670969127e+00 -1.273998684325761e-10  1.605332225086315e-03 
 3.563249999999887e-05  1.650000000000000e+00  1.649108588496935e+00  1.649108670882208e+00  1.649108671007202e+00  1.649108670944705e+00 -1.249944592274232e-10  1.605332224442807e-03 
 3.563749999999887e-05  1.650000000000000e+00  1.649108588478273e+00  1.649108670861998e+00  1.649108670992498e+00  1.649108670927248e+00 -1.304991670281197e-10  1.605332224850552e-03 
 3.564249999999886e-05  1.650000000000000e+00  1.649108588469538e+00  1.649108670849069e+00  1.649108670992670e+00  1.649108670920869e+00 -1.436009089417212e-10  1.605332225161481e-03 
 3.564749999999886e-05  1.650000000000000e+00  1.649108588466118e+00  1.649108670844569e+00  1.649108670989103e+00  1.649108670916836e+00 -1.445332742378014e-10  1.605332225513884e-03 
 3.565249999999886e-05  1.650000000000000e+00  1.649108588463639e+00  1.649108670844144e+00  1.649108670991955e+00  1.649108670918050e+00 -1.478106526064948e-10  1.605332225310040e-03 
 3.565749999999886e-05  1.650000000000000e+00  1.649108588468728e+00  1.649108670845517e+00  1.649108671004990e+00  1.649108670925253e+00 -1.594726573017624e-10  1.605332225377196e-03 
 3.566249999999885e-05  1.650000000000000e+00  1.649108588473153e+00  1.649108670847715e+00  1.649108671013988e+00  1.649108670930851e+00 -1.662729953721964e-10  1.605332225709856e-03 
 3.566749999999885e-05  1.650000000000000e+00  1.649108588484095e+00  1.649108670851641e+00  1.649108671031416e+00  1.649108670941529e+00 -1.797748616638728e-10  1.605332225281241e-03 
 3.567249999999885e-05  1.650000000000000e+00  1.649108588491920e+00  1.649108670858156e+00  1.649108671046176e+00  1.649108670952166e+00 -1.880202660231589e-10  1.605332225077106e-03 
 3.567749999999885e-05  1.650000000000000e+00  1.649108588508662e+00  1.649108670867915e+00  1.649108671062729e+00  1.649108670965322e+00 -1.948139427554452e-10  1.605332225935967e-03 
 3.568249999999884e-05  1.650000000000000e+00  1.649108588520887e+00  1.649108670880747e+00  1.649108671079244e+00  1.649108670979996e+00 -1.984965525281268e-10  1.605332225031236e-03 
 3.568749999999884e-05  1.650000000000000e+00  1.649108588533257e+00  1.649108670896404e+00  1.649108671097782e+00  1.649108670997093e+00 -2.013786915000537e-10  1.605332225531920e-03 
 3.569249999999884e-05  1.650000000000000e+00  1.649108588551167e+00  1.649108670914083e+00  1.649108671115276e+00  1.649108671014679e+00 -2.011930622103364e-10  1.605332225493128e-03 
 3.569749999999884e-05  1.650000000000000e+00  1.649108588573252e+00  1.649108670933695e+00  1.649108671133116e+00  1.649108671033406e+00 -1.994215903522445e-10  1.605332225720248e-03 
 3.570249999999883e-05  1.650000000000000e+00  1.649108588585132e+00  1.649108670952899e+00  1.649108671151383e+00  1.649108671052141e+00 -1.984836739410412e-10  1.605332225534163e-03 
 3.570749999999883e-05  1.650000000000000e+00  1.649108588608715e+00  1.649108670967848e+00  1.649108671170962e+00  1.649108671069405e+00 -2.031144141767527e-10  1.605332225711203e-03 
 3.571249999999883e-05  1.650000000000000e+00  1.649108588627103e+00  1.649108670980880e+00  1.649108671194808e+00  1.649108671087844e+00 -2.139279864366017e-10  1.605332226147254e-03 
 3.571749999999883e-05  1.650000000000000e+00  1.649108588640454e+00  1.649108670989578e+00  1.649108671213150e+00  1.649108671101364e+00 -2.235722718069155e-10  1.605332225526846e-03 
 3.572249999999882e-05  1.650000000000000e+00  1.649108588651261e+00  1.649108671000153e+00  1.649108671223063e+00  1.649108671111608e+00 -2.229096907058192e-10  1.605332225305116e-03 
 3.572749999999882e-05  1.650000000000000e+00  1.649108588661168e+00  1.649108671017688e+00  1.649108671235056e+00  1.649108671126372e+00 -2.173685675899151e-10  1.605332225293684e-03 
 3.573249999999882e-05  1.650000000000000e+00  1.649108588674778e+00  1.649108671030010e+00  1.649108671241439e+00  1.649108671135725e+00 -2.114288744081705e-10  1.605332225542207e-03 
 3.573749999999882e-05  1.650000000000000e+00  1.649108588686003e+00  1.649108671038304e+00  1.649108671249787e+00  1.649108671144046e+00 -2.114834973809820e-10  1.605332225729676e-03 
 3.574249999999881e-05  1.650000000000000e+00  1.649108588696519e+00  1.649108671047977e+00  1.649108671254889e+00  1.649108671151433e+00 -2.069122650993904e-10  1.605332225545576e-03 
 3.574749999999881e-05  1.650000000000000e+00  1.649108588701597e+00  1.649108671056693e+00  1.649108671264852e+00  1.649108671160772e+00 -2.081588235114396e-10  1.605332225525015e-03 
 3.575249999999881e-05  1.650000000000000e+00  1.649108588708136e+00  1.649108671062101e+00  1.649108671274550e+00  1.649108671168325e+00 -2.124489473231961e-10  1.605332225522300e-03 
 3.575749999999881e-05  1.650000000000000e+00  1.649108588712530e+00  1.649108671068354e+00  1.649108671277238e+00  1.649108671172796e+00 -2.088840211911247e-10  1.605332225540479e-03 
 3.576249999999880e-05  1.650000000000000e+00  1.649108588720807e+00  1.649108671075822e+00  1.649108671276283e+00  1.649108671176052e+00 -2.004612031925035e-10  1.605332225087990e-03 
 3.576749999999880e-05  1.650000000000000e+00  1.649108588721033e+00  1.649108671082423e+00  1.649108671267016e+00  1.649108671174719e+00 -1.845934516353509e-10  1.605332225481188e-03 
 3.577249999999880e-05  1.650000000000000e+00  1.649108588722356e+00  1.649108671090377e+00  1.649108671262852e+00  1.649108671176614e+00 -1.724751452769624e-10  1.605332225508420e-03 
 3.577749999999879e-05  1.650000000000000e+00  1.649108588717347e+00  1.649108671099453e+00  1.649108671261365e+00  1.649108671180409e+00 -1.619118172868639e-10  1.605332225717558e-03 
 3.578249999999879e-05  1.650000000000000e+00  1.649108588724071e+00  1.649108671104731e+00  1.649108671264515e+00  1.649108671184623e+00 -1.597841858824722e-10  1.605332225521765e-03 
 3.578749999999879e-05  1.650000000000000e+00  1.649108588730157e+00  1.649108671106023e+00  1.649108671262751e+00  1.649108671184387e+00 -1.567279639402841e-10  1.605332225524002e-03 
 3.579249999999879e-05  1.650000000000000e+00  1.649108588733385e+00  1.649108671108129e+00  1.649108671274429e+00  1.649108671191279e+00 -1.662994186801825e-10  1.605332225262111e-03 
 3.579749999999878e-05  1.650000000000000e+00  1.649108588742232e+00  1.649108671112113e+00  1.649108671279637e+00  1.649108671195875e+00 -1.675235505871342e-10  1.605332225517010e-03 
 3.580249999999878e-05  1.650000000000000e+00  1.649108588747419e+00  1.649108671115372e+00  1.649108671293885e+00  1.649108671204629e+00 -1.785129821740838e-10  1.605332225539183e-03 
 3.580749999999878e-05  1.650000000000000e+00  1.649108588753031e+00  1.649108671118235e+00  1.649108671305374e+00  1.649108671211804e+00 -1.871380828077918e-10  1.605332225741308e-03 
 3.581249999999878e-05  1.650000000000000e+00  1.649108588759704e+00  1.649108671119697e+00  1.649108671309971e+00  1.649108671214834e+00 -1.902749069415677e-10  1.605332225134687e-03 
 3.581749999999877e-05  1.650000000000000e+00  1.649108588759880e+00  1.649108671115671e+00  1.649108671313312e+00  1.649108671214491e+00 -1.976410146653507e-10  1.605332224677938e-03 
 3.582249999999877e-05  1.650000000000000e+00  1.649108588752740e+00  1.649108671110421e+00  1.649108671309526e+00  1.649108671209973e+00 -1.991045106564115e-10  1.605332225255587e-03 
 3.582749999999877e-05  1.650000000000000e+00  1.649108588752728e+00  1.649108671112123e+00  1.649108671309258e+00  1.649108671210691e+00 -1.971354190999364e-10  1.605332225275955e-03 
 3.583249999999877e-05  1.650000000000000e+00  1.649108588752321e+00  1.649108671117529e+00  1.649108671301486e+00  1.649108671209508e+00 -1.839561836192161e-10  1.605332225589106e-03 
 3.583749999999876e-05  1.650000000000000e+00  1.649108588754195e+00  1.649108671121730e+00  1.649108671304511e+00  1.649108671213121e+00 -1.827811235699528e-10  1.605332225540641e-03 
 3.584249999999876e-05  1.650000000000000e+00  1.649108588757982e+00  1.649108671120884e+00  1.649108671304358e+00  1.649108671212621e+00 -1.834741247819238e-10  1.605332225345472e-03 
 3.584749999999876e-05  1.650000000000000e+00  1.649108588747166e+00  1.649108671112393e+00  1.649108671289738e+00  1.649108671201065e+00 -1.773450275521782e-10  1.605332225358240e-03 
 3.585249999999876e-05  1.650000000000000e+00  1.649108588736594e+00  1.649108671097584e+00  1.649108671278291e+00  1.649108671187938e+00 -1.807070049153481e-10  1.605332224704707e-03 
 3.585749999999875e-05  1.650000000000000e+00  1.649108588719492e+00  1.649108671079655e+00  1.649108671264039e+00  1.649108671171847e+00 -1.843845076621164e-10  1.605332225316324e-03 
 3.586249999999875e-05  1.650000000000000e+00  1.649108588708762e+00  1.649108671063221e+00  1.649108671250451e+00  1.649108671156836e+00 -1.872297872296258e-10  1.605332225143550e-03 
 3.586749999999875e-05  1.650000000000000e+00  1.649108588696014e+00  1.649108671049877e+00  1.649108671238306e+00  1.649108671144091e+00 -1.884290501408259e-10  1.605332224964932e-03 
 3.587249999999875e-05  1.650000000000000e+00  1.649108588678942e+00  1.649108671033606e+00  1.649108671220716e+00  1.649108671127161e+00 -1.871105492767811e-10  1.605332225213898e-03 
 3.587749999999874e-05  1.650000000000000e+00  1.649108588654383e+00  1.649108671009500e+00  1.649108671194454e+00  1.649108671101977e+00 -1.849549402521689e-10  1.605332224694205e-03 
 3.588249999999874e-05  1.650000000000000e+00  1.649108588629738e+00  1.649108670984808e+00  1.649108671165126e+00  1.649108671074967e+00 -1.803179827675194e-10  1.605332224445923e-03 
 3.588749999999874e-05  1.650000000000000e+00  1.649108588603511e+00  1.649108670963208e+00  1.649108671138865e+00  1.649108671051037e+00 -1.756563783317233e-10  1.605332224673926e-03 
 3.589249999999874e-05  1.650000000000000e+00  1.649108588590086e+00  1.649108670948397e+00  1.649108671123928e+00  1.649108671036163e+00 -1.755309231299407e-10  1.605332225320043e-03 
 3.589749999999873e-05  1.650000000000000e+00  1.649108588578732e+00  1.649108670940277e+00  1.649108671116762e+00  1.649108671028519e+00 -1.764843826634888e-10  1.605332224905908e-03 
 3.590249999999873e-05  1.650000000000000e+00  1.649108588568424e+00  1.649108670933533e+00  1.649108671109098e+00  1.649108671021315e+00 -1.755653400437041e-10  1.605332225043293e-03 
 3.590749999999873e-05  1.650000000000000e+00  1.649108588563064e+00  1.649108670925554e+00  1.649108671101426e+00  1.649108671013490e+00 -1.758713175092907e-10  1.605332225130010e-03 
 3.591249999999872e-05  1.650000000000000e+00  1.649108588553586e+00  1.649108670917259e+00  1.649108671099629e+00  1.649108671008444e+00 -1.823701190062366e-10  1.605332225078161e-03 
 3.591749999999872e-05  1.650000000000000e+00  1.649108588558572e+00  1.649108670916795e+00  1.649108671104270e+00  1.649108671010532e+00 -1.874747024288581e-10  1.605332225488107e-03 
 3.592249999999872e-05  1.650000000000000e+00  1.649108588566087e+00  1.649108670927027e+00  1.649108671108179e+00  1.649108671017603e+00 -1.811519823036178e-10  1.605332224992812e-03 
 3.592749999999872e-05  1.650000000000000e+00  1.649108588571297e+00  1.649108670944945e+00  1.649108671118761e+00  1.649108671031853e+00 -1.738160726461047e-10  1.605332225729952e-03 
 3.593249999999871e-05  1.650000000000000e+00  1.649108588583275e+00  1.649108670956508e+00  1.649108671131690e+00  1.649108671044099e+00 -1.751812028771838e-10  1.605332225973130e-03 
 3.593749999999871e-05  1.650000000000000e+00  1.649108588594763e+00  1.649108670970861e+00  1.649108671137039e+00  1.649108671053950e+00 -1.661775161920787e-10  1.605332225505557e-03 
 3.594249999999871e-05  1.650000000000000e+00  1.649108588605595e+00  1.649108670981008e+00  1.649108671146595e+00  1.649108671063802e+00 -1.655866554983731e-10  1.605332225491433e-03 
 3.594749999999871e-05  1.650000000000000e+00  1.649108588612801e+00  1.649108670987618e+00  1.649108671152433e+00  1.649108671070026e+00 -1.648154945854685e-10  1.605332225446587e-03 
 3.595249999999870e-05  1.650000000000000e+00  1.649108588617932e+00  1.649108670995329e+00  1.649108671166007e+00  1.649108671080668e+00 -1.706776942000943e-10  1.605332225501241e-03 
 3.595749999999870e-05  1.650000000000000e+00  1.649108588631804e+00  1.649108671003557e+00  1.649108671171484e+00  1.649108671087521e+00 -1.679270056342830e-10  1.605332225541053e-03 
 3.596249999999870e-05  1.650000000000000e+00  1.649108588637678e+00  1.649108671009533e+00  1.649108671184304e+00  1.649108671096918e+00 -1.747706424026774e-10  1.605332225294276e-03 
 3.596749999999870e-05  1.650000000000000e+00  1.649108588645401e+00  1.649108671017120e+00  1.649108671196354e+00  1.649108671106737e+00 -1.792341830508803e-10  1.605332225531232e-03 
 3.597249999999869e-05  1.650000000000000e+00  1.649108588657658e+00  1.649108671031082e+00  1.649108671208837e+00  1.649108671119960e+00 -1.777549218928698e-10  1.605332225734008e-03 
 3.597749999999869e-05  1.650000000000000e+00  1.649108588665376e+00  1.649108671039675e+00  1.649108671213006e+00  1.649108671126341e+00 -1.733306831397385e-10  1.605332225590696e-03 
 3.598249999999869e-05  1.650000000000000e+00  1.649108588676927e+00  1.649108671051635e+00  1.649108671225008e+00  1.649108671138321e+00 -1.733739818376989e-10  1.605332225506161e-03 
 3.598749999999869e-05  1.650000000000000e+00  1.649108588691734e+00  1.649108671060402e+00  1.649108671237320e+00  1.649108671148861e+00 -1.769178137323024e-10  1.605332225540793e-03 
 3.599249999999868e-05  1.650000000000000e+00  1.649108588700317e+00  1.649108671065524e+00  1.649108671250820e+00  1.649108671158172e+00 -1.852957787207288e-10  1.605332225361420e-03 
