 frequency              vinn_real              vinn_imag              outn_real              outn_imag             
 1.000000000000082e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999010903e-01  9.947339118265400e-06 
 1.011579454259982e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999033428e-01  9.833472868985434e-06 
 1.023292992280839e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999055439e-01  9.720910035881994e-06 
 1.035142166679429e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999076951e-01  9.609635698873513e-06 
 1.047128548050986e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999097969e-01  9.499635108667172e-06 
 1.059253725177377e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999118512e-01  9.390893684803930e-06 
 1.071519305237695e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999138587e-01  9.283397013725864e-06 
 1.083926914021293e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999158202e-01  9.177130846865686e-06 
 1.096478196143276e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999177374e-01  9.072081098758121e-06 
 1.109174815262493e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999196106e-01  8.968233845172861e-06 
 1.122018454302057e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999214415e-01  8.865575321268963e-06 
 1.135010815672409e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999232306e-01  8.764091919770296e-06 
 1.148153621496978e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999249789e-01  8.663770189161944e-06 
 1.161448613840439e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999266876e-01  8.564596831907207e-06 
 1.174897554939627e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999283573e-01  8.466558702685017e-06 
 1.188502227437118e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999299892e-01  8.369642806647570e-06 
 1.202264434617513e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999315836e-01  8.273836297697834e-06 
 1.216186000646470e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999331418e-01  8.179126476786849e-06 
 1.230268770812484e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999346647e-01  8.085500790230456e-06 
 1.244514611771489e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999361528e-01  7.992946828045337e-06 
 1.258925411794273e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999376071e-01  7.901452322304072e-06 
 1.273503081016768e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999390280e-01  7.811005145509043e-06 
 1.288249551693242e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999404170e-01  7.721593308984963e-06 
 1.303166778452409e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999417741e-01  7.633204961289758e-06 
 1.318256738556518e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999431004e-01  7.545828386643699e-06 
 1.333521432163436e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999443968e-01  7.459452003376472e-06 
 1.348962882591767e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999456631e-01  7.374064362392051e-06 
 1.364583136589039e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999469009e-01  7.289654145651133e-06 
 1.380384264603001e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999481106e-01  7.206210164670925e-06 
 1.396368361056055e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999492926e-01  7.123721359042151e-06 
 1.412537544622873e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999504477e-01  7.042176794962989e-06 
 1.428893958511223e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999515765e-01  6.961565663789802e-06 
 1.445439770746050e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999526798e-01  6.881877280604488e-06 
 1.462177174456842e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999537578e-01  6.803101082798177e-06 
 1.479108388168333e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999548113e-01  6.725226628671195e-06 
 1.496235656094560e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999558409e-01  6.648243596049005e-06 
 1.513561248436337e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999568472e-01  6.572141780914035e-06 
 1.531087461682160e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999578302e-01  6.496911096053119e-06 
 1.548816618912613e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999587910e-01  6.422541569720486e-06 
 1.566751070108282e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999597299e-01  6.349023344315980e-06 
 1.584893192461248e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999606474e-01  6.276346675078466e-06 
 1.603245390690178e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999615441e-01  6.204501928794169e-06 
 1.621810097359068e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999624206e-01  6.133479582519799e-06 
 1.640589773199679e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999632767e-01  6.063270222320288e-06 
 1.659586907437702e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999641136e-01  5.993864542021001e-06 
 1.678804018122704e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999649315e-01  5.925253341974203e-06 
 1.698243652461890e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999657306e-01  5.857427527839648e-06 
 1.717908387157735e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999665114e-01  5.790378109379147e-06 
 1.737800828749525e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999672745e-01  5.724096199264917e-06 
 1.757923613958843e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999680205e-01  5.658573011901576e-06 
 1.778279410039075e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999687493e-01  5.593799862261616e-06 
 1.798870915128942e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999694616e-01  5.529768164734217e-06 
 1.819700858610140e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999701575e-01  5.466469431987235e-06 
 1.840772001469114e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999708379e-01  5.403895273842215e-06 
 1.862087136663028e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999715027e-01  5.342037396162280e-06 
 1.883649089489963e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999721522e-01  5.280887599752746e-06 
 1.905460717963412e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999727869e-01  5.220437779274345e-06 
 1.927524913191102e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999734073e-01  5.160679922168852e-06 
 1.949844599758214e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999740137e-01  5.101606107597042e-06 
 1.972422736115024e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999746061e-01  5.043208505388782e-06 
 1.995262314969052e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999751850e-01  4.985479375005163e-06 
 2.018366363681736e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999757507e-01  4.928411064512482e-06 
 2.041737944669707e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999763036e-01  4.871996009568005e-06 
 2.065380155810709e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999768437e-01  4.816226732417311e-06 
 2.089296130854221e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999773720e-01  4.761095840903123e-06 
 2.113489039836831e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999778880e-01  4.706596027485491e-06 
 2.137962089502418e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999783921e-01  4.652720068273182e-06 
 2.162718523727209e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999788849e-01  4.599460822066164e-06 
 2.187761623949743e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999793664e-01  4.546811229409044e-06 
 2.213094709605831e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999798370e-01  4.494764311655346e-06 
 2.238721138568535e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999802969e-01  4.443313170042500e-06 
 2.264644307593258e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999807465e-01  4.392450984777421e-06 
 2.290867652767974e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999811856e-01  4.342171014132544e-06 
 2.317394649968682e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999816147e-01  4.292466593552227e-06 
 2.344228815320128e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999820343e-01  4.243331134769363e-06 
 2.371373705661863e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999824438e-01  4.194758124932112e-06 
 2.398832919019701e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999828446e-01  4.146741125740638e-06 
 2.426610095082629e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999832361e-01  4.099273772593710e-06 
 2.454708915685246e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999836184e-01  4.052349773745086e-06 
 2.483133105295789e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999839922e-01  4.005962909469549e-06 
 2.511886431509801e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999843576e-01  3.960107031238483e-06 
 2.540972705549529e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999847147e-01  3.914776060904903e-06 
 2.570395782769090e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999850634e-01  3.869963989897792e-06 
 2.600159563165501e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999854044e-01  3.825664878425682e-06 
 2.630267991895614e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999857374e-01  3.781872854689330e-06 
 2.660725059799044e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999860631e-01  3.738582114103426e-06 
 2.691534803927153e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999863811e-01  3.695786918527195e-06 
 2.722701308078153e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999866921e-01  3.653481595503828e-06 
 2.754228703338410e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999869960e-01  3.611660537508576e-06 
 2.786121168630017e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999872928e-01  3.570318201205506e-06 
 2.818382931264703e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999875829e-01  3.529449106712722e-06 
 2.851018267504162e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999878666e-01  3.489047836876020e-06 
 2.884031503126862e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999881436e-01  3.449109036550843e-06 
 2.917427014001426e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999884145e-01  3.409627411892471e-06 
 2.951209226666648e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999886792e-01  3.370597729654324e-06 
 2.985382618918225e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999889377e-01  3.332014816494295e-06 
 3.019951720402285e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999891904e-01  3.293873558289040e-06 
 3.054921113215785e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999894374e-01  3.256168899456097e-06 
 3.090295432513866e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999896788e-01  3.218895842283781e-06 
 3.126079367124234e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999899146e-01  3.182049446268734e-06 
 3.162277660168662e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999901452e-01  3.145624827461082e-06 
 3.198895109691684e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999903703e-01  3.109617157817051e-06 
 3.235936569296572e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999905902e-01  3.074021664559036e-06 
 3.273406948788675e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999908053e-01  3.038833629542964e-06 
 3.311311214826207e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999910157e-01  3.004048388632906e-06 
 3.349654391578576e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999912210e-01  2.969661331082859e-06 
 3.388441561392329e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999914220e-01  2.935667898925594e-06 
 3.427677865464811e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999916179e-01  2.902063586368498e-06 
 3.467368504525627e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999918098e-01  2.868843939196343e-06 
 3.507518739525995e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999919971e-01  2.836004554180879e-06 
 3.548133892336073e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999921800e-01  2.803541078497194e-06 
 3.589219346450375e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999923591e-01  2.771449209146748e-06 
 3.630780547701340e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999925339e-01  2.739724692387023e-06 
 3.672823004981178e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999927047e-01  2.708363323167683e-06 
 3.715352290972061e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999928718e-01  2.677360944573212e-06 
 3.758374042884781e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999930348e-01  2.646713447271904e-06 
 3.801893963205956e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999931944e-01  2.616416768971193e-06 
 3.845917820453884e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999933502e-01  2.586466893879185e-06 
 3.890451449943158e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999935025e-01  2.556859852172377e-06 
 3.935500754558131e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999936513e-01  2.527591719469463e-06 
 3.981071705535333e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999937965e-01  2.498658616311154e-06 
 4.027170343254956e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999939388e-01  2.470056707645967e-06 
 4.073802778041497e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999940776e-01  2.441782202321889e-06 
 4.120975190973676e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999942135e-01  2.413831352583867e-06 
 4.168693834703732e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999943460e-01  2.386200453577042e-06 
 4.216965034286205e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999944755e-01  2.358885842855682e-06 
 4.265795188016314e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999946024e-01  2.331883899897722e-06 
 4.315190768278044e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999947260e-01  2.305191045624869e-06 
 4.365158322402057e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999948470e-01  2.278803741928204e-06 
 4.415704473533527e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999949652e-01  2.252718491199205e-06 
 4.466835921510038e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999950807e-01  2.226931835866141e-06 
 4.518559443749635e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999951937e-01  2.201440357935780e-06 
 4.570881896149167e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999953041e-01  2.176240678540335e-06 
 4.623810213993025e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999954117e-01  2.151329457489596e-06 
 4.677351412872409e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999955171e-01  2.126703392828197e-06 
 4.731512589615237e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999956201e-01  2.102359220397942e-06 
 4.786300923226821e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999957206e-01  2.078293713405144e-06 
 4.841723675841437e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999958191e-01  2.054503681992918e-06 
 4.897788193684910e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999959149e-01  2.030985972818369e-06 
 4.954501908048356e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999960091e-01  2.007737468634621e-06 
 5.011872336273183e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999961008e-01  1.984755087877626e-06 
 5.069907082747509e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999961903e-01  1.962035784257707e-06 
 5.128613839914120e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999962782e-01  1.939576546355780e-06 
 5.188000389290089e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999963638e-01  1.917374397224188e-06 
 5.248074602498210e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999964474e-01  1.895426393992112e-06 
 5.308844442310374e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999965292e-01  1.873729627475498e-06 
 5.370317963703023e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999966089e-01  1.852281221791444e-06 
 5.432503314924834e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999966872e-01  1.831078333977011e-06 
 5.495408738576754e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999967635e-01  1.810118153612384e-06 
 5.559042572704550e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999968380e-01  1.789397902448360e-06 
 5.623413251904011e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999969110e-01  1.768914834038090e-06 
 5.688529308438941e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999969821e-01  1.748666233373044e-06 
 5.754399373372103e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999970516e-01  1.728649416523135e-06 
 5.821032177709254e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999971197e-01  1.708861730280973e-06 
 5.888436553556436e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999971864e-01  1.689300551810179e-06 
 5.956621435290657e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999972511e-01  1.669963288297736e-06 
 6.025595860744137e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999973146e-01  1.650847376610309e-06 
 6.095368972402258e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999973766e-01  1.631950282954511e-06 
 6.165950018615396e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999974374e-01  1.613269502541047e-06 
 6.237348354824774e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999974966e-01  1.594802559252706e-06 
 6.309573444802521e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999975545e-01  1.576547005316160e-06 
 6.382634861906083e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999976111e-01  1.558500420977508e-06 
 6.456542290347159e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999976664e-01  1.540660414181542e-06 
 6.531305526475335e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999977205e-01  1.523024620254687e-06 
 6.606934480076579e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999977733e-01  1.505590701591559e-06 
 6.683439175686773e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999978248e-01  1.488356347345124e-06 
 6.760829753920452e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999978751e-01  1.471319273120394e-06 
 6.839116472814935e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999979244e-01  1.454477220671635e-06 
 6.918309709190015e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999979726e-01  1.437827957603037e-06 
 6.998419960023393e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999980197e-01  1.421369277072815e-06 
 7.079457843842046e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999980658e-01  1.405098997500692e-06 
 7.161434102129695e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999981106e-01  1.389014962278733e-06 
 7.244359600750583e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999981545e-01  1.373115039485494e-06 
 7.328245331389732e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999981974e-01  1.357397121603428e-06 
 7.413102413009874e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999982394e-01  1.341859125239546e-06 
 7.498942093325265e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999982805e-01  1.326498990849260e-06 
 7.585775750292554e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999983206e-01  1.311314682463395e-06 
 7.673614893618915e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999983596e-01  1.296304187418321e-06 
 7.762471166287652e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999983977e-01  1.281465516089178e-06 
 7.852356346101461e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999984352e-01  1.266796701626156e-06 
 7.943282347243568e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999984718e-01  1.252295799693785e-06 
 8.035261221856935e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999985074e-01  1.237960888213221e-06 
 8.128305161641764e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999985423e-01  1.223790067107475e-06 
 8.222426499471493e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999985765e-01  1.209781458049558e-06 
 8.317637711027501e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999986097e-01  1.195933204213514e-06 
 8.413951416452751e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999986423e-01  1.182243470028296e-06 
 8.511380382024574e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999986742e-01  1.168710440934468e-06 
 8.609937521846826e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999987051e-01  1.155332323143679e-06 
 8.709635899561637e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999987356e-01  1.142107343400909e-06 
 8.810488730080981e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999987651e-01  1.129033748749417e-06 
 8.912509381338306e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999987944e-01  1.116109806298394e-06 
 9.015711376060430e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999988227e-01  1.103333802993265e-06 
 9.120108393559968e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999988502e-01  1.090704045388632e-06 
 9.225714271548513e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999988774e-01  1.078218859423803e-06 
 9.332543007970803e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999989039e-01  1.065876590200904e-06 
 9.440608762860137e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999989299e-01  1.053675601765516e-06 
 9.549925860215274e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999989549e-01  1.041614276889840e-06 
 9.660508789899059e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999989797e-01  1.029691016858326e-06 
 9.772372209559043e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999990038e-01  1.017904241255773e-06 
 9.885530946570336e+02  1.000000000000000e+00  0.000000000000000e+00  9.999997999990273e-01  1.006252387757841e-06 
 1.000000000000096e+03  1.000000000000000e+00  0.000000000000000e+00  9.999997999990505e-01  9.947339119239711e-07 
 1.011579454259996e+03  1.000000000000000e+00  0.000000000000000e+00  9.999997999990731e-01  9.833472869926663e-07 
 1.023292992280852e+03  1.000000000000000e+00  0.000000000000000e+00  9.999997999990951e-01  9.720910036791267e-07 
 1.035142166679443e+03  1.000000000000000e+00  0.000000000000000e+00  9.999997999991164e-01  9.609635699751908e-07 
 1.047128548051000e+03  1.000000000000000e+00  0.000000000000000e+00  9.999997999991377e-01  9.499635109515747e-07 
 1.059253725177391e+03  1.000000000000000e+00  0.000000000000000e+00  9.999997999991581e-01  9.390893685623690e-07 
 1.071519305237710e+03  1.000000000000000e+00  0.000000000000000e+00  9.999997999991782e-01  9.283397014517793e-07 
 1.083926914021308e+03  1.000000000000000e+00  0.000000000000000e+00  9.999997999991979e-01  9.177130847630730e-07 
 1.096478196143291e+03  1.000000000000000e+00  0.000000000000000e+00  9.999997999992168e-01  9.072081099497186e-07 
 1.109174815262508e+03  1.000000000000000e+00  0.000000000000000e+00  9.999997999992357e-01  8.968233845886837e-07 
 1.122018454302072e+03  1.000000000000000e+00  0.000000000000000e+00  9.999997999992540e-01  8.865575321958698e-07 
 1.135010815672425e+03  1.000000000000000e+00  0.000000000000000e+00  9.999997999992719e-01  8.764091920436614e-07 
 1.148153621496994e+03  1.000000000000000e+00  0.000000000000000e+00  9.999997999992893e-01  8.663770189805637e-07 
 1.161448613840455e+03  1.000000000000000e+00  0.000000000000000e+00  9.999997999993065e-01  8.564596832529043e-07 
 1.174897554939643e+03  1.000000000000000e+00  0.000000000000000e+00  9.999997999993231e-01  8.466558703285741e-07 
 1.188502227437134e+03  1.000000000000000e+00  0.000000000000000e+00  9.999997999993395e-01  8.369642807227896e-07 
 1.202264434617530e+03  1.000000000000000e+00  0.000000000000000e+00  9.999997999993554e-01  8.273836298258455e-07 
 1.216186000646486e+03  1.000000000000000e+00  0.000000000000000e+00  9.999997999993709e-01  8.179126477328434e-07 
 1.230268770812501e+03  1.000000000000000e+00  0.000000000000000e+00  9.999997999993865e-01  8.085500790753654e-07 
 1.244514611771506e+03  1.000000000000000e+00  0.000000000000000e+00  9.999997999994011e-01  7.992946828550768e-07 
 1.258925411794290e+03  1.000000000000000e+00  0.000000000000000e+00  9.999997999994157e-01  7.901452322792344e-07 
 1.273503081016786e+03  1.000000000000000e+00  0.000000000000000e+00  9.999997999994299e-01  7.811005145980739e-07 
 1.288249551693259e+03  1.000000000000000e+00  0.000000000000000e+00  9.999997999994438e-01  7.721593309440639e-07 
 1.303166778452426e+03  1.000000000000000e+00  0.000000000000000e+00  9.999997999994572e-01  7.633204961729959e-07 
 1.318256738556536e+03  1.000000000000000e+00  0.000000000000000e+00  9.999997999994708e-01  7.545828387068954e-07 
 1.333521432163454e+03  1.000000000000000e+00  0.000000000000000e+00  9.999997999994837e-01  7.459452003787290e-07 
 1.348962882591785e+03  1.000000000000000e+00  0.000000000000000e+00  9.999997999994962e-01  7.374064362788921e-07 
 1.364583136589058e+03  1.000000000000000e+00  0.000000000000000e+00  9.999997999995086e-01  7.289654146034525e-07 
 1.380384264603020e+03  1.000000000000000e+00  0.000000000000000e+00  9.999997999995207e-01  7.206210165041301e-07 
 1.396368361056074e+03  1.000000000000000e+00  0.000000000000000e+00  9.999997999995326e-01  7.123721359399952e-07 
 1.412537544622892e+03  1.000000000000000e+00  0.000000000000000e+00  9.999997999995440e-01  7.042176795308639e-07 
 1.428893958511243e+03  1.000000000000000e+00  0.000000000000000e+00  9.999997999995553e-01  6.961565664123715e-07 
 1.445439770746069e+03  1.000000000000000e+00  0.000000000000000e+00  9.999997999995666e-01  6.881877280927063e-07 
 1.462177174456862e+03  1.000000000000000e+00  0.000000000000000e+00  9.999997999995772e-01  6.803101083109800e-07 
 1.479108388168353e+03  1.000000000000000e+00  0.000000000000000e+00  9.999997999995877e-01  6.725226628972235e-07 
 1.496235656094580e+03  1.000000000000000e+00  0.000000000000000e+00  9.999997999995981e-01  6.648243596339825e-07 
 1.513561248436357e+03  1.000000000000000e+00  0.000000000000000e+00  9.999997999996081e-01  6.572141781194976e-07 
 1.531087461682181e+03  1.000000000000000e+00  0.000000000000000e+00  9.999997999996177e-01  6.496911096324522e-07 
 1.548816618912634e+03  1.000000000000000e+00  0.000000000000000e+00  9.999997999996274e-01  6.422541569982673e-07 
 1.566751070108303e+03  1.000000000000000e+00  0.000000000000000e+00  9.999997999996370e-01  6.349023344569265e-07 
 1.584893192461270e+03  1.000000000000000e+00  0.000000000000000e+00  9.999997999996459e-01  6.276346675323151e-07 
 1.603245390690199e+03  1.000000000000000e+00  0.000000000000000e+00  9.999997999996552e-01  6.204501929030547e-07 
 1.621810097359090e+03  1.000000000000000e+00  0.000000000000000e+00  9.999997999996637e-01  6.133479582748147e-07 
 1.640589773199701e+03  1.000000000000000e+00  0.000000000000000e+00  9.999997999996723e-01  6.063270222540883e-07 
 1.659586907437724e+03  1.000000000000000e+00  0.000000000000000e+00  9.999997999996808e-01  5.993864542234107e-07 
