 time                   tr_ref                 tr_voutcm              tr_vcmfb               tr_error              
 2.372799999999993e-07  1.550000000000000e+00  1.550967112594927e+00  2.484501934225190e+00  9.671125949270998e-04 
 2.382799999999993e-07  1.550000000000000e+00  1.550967112582715e+00  2.484501934225166e+00  9.671125827146465e-04 
 2.392799999999993e-07  1.550000000000000e+00  1.550967112595815e+00  2.484501934225192e+00  9.671125958152782e-04 
 2.402799999999993e-07  1.550000000000000e+00  1.550967112586489e+00  2.484501934225173e+00  9.671125864894048e-04 
 2.412799999999994e-07  1.550000000000000e+00  1.550967112598258e+00  2.484501934225197e+00  9.671125982577689e-04 
 2.422799999999994e-07  1.550000000000000e+00  1.550967112580938e+00  2.484501934225162e+00  9.671125809382897e-04 
 2.432799999999994e-07  1.550000000000000e+00  1.550967112598036e+00  2.484501934225196e+00  9.671125980357242e-04 
 2.442799999999994e-07  1.550000000000000e+00  1.550967112586711e+00  2.484501934225174e+00  9.671125867114494e-04 
 2.452799999999995e-07  1.550000000000000e+00  1.550967112598702e+00  2.484501934225197e+00  9.671125987018581e-04 
 2.462799999999995e-07  1.550000000000000e+00  1.550967112581382e+00  2.484501934225163e+00  9.671125813823789e-04 
 2.472799999999995e-07  1.550000000000000e+00  1.550967112602699e+00  2.484501934225205e+00  9.671126026986610e-04 
 2.482799999999995e-07  1.550000000000000e+00  1.550967112578496e+00  2.484501934225157e+00  9.671125784957990e-04 
 2.492799999999995e-07  1.550000000000000e+00  1.550967112594705e+00  2.484501934225190e+00  9.671125947050552e-04 
 2.502799999999996e-07  1.550000000000000e+00  1.550967112588044e+00  2.484501934225176e+00  9.671125880437170e-04 
 2.512799999999996e-07  1.550000000000000e+00  1.550967112601811e+00  2.484501934225204e+00  9.671126018104825e-04 
 2.522799999999996e-07  1.550000000000000e+00  1.550967112582937e+00  2.484501934225166e+00  9.671125829366911e-04 
 2.532799999999996e-07  1.550000000000000e+00  1.550967112594039e+00  2.484501934225188e+00  9.671125940389214e-04 
 2.542799999999997e-07  1.550000000000000e+00  1.550967112587156e+00  2.484501934225174e+00  9.671125871555386e-04 
 2.552799999999997e-07  1.550000000000000e+00  1.550967112598924e+00  2.484501934225198e+00  9.671125989239027e-04 
 2.562799999999997e-07  1.550000000000000e+00  1.550967112584047e+00  2.484501934225168e+00  9.671125840469141e-04 
 2.572799999999997e-07  1.550000000000000e+00  1.550967112593595e+00  2.484501934225187e+00  9.671125935948321e-04 
 2.582799999999997e-07  1.550000000000000e+00  1.550967112582493e+00  2.484501934225165e+00  9.671125824926019e-04 
 2.592799999999998e-07  1.550000000000000e+00  1.550967112588488e+00  2.484501934225177e+00  9.671125884878062e-04 
 2.602799999999998e-07  1.550000000000000e+00  1.550967112578274e+00  2.484501934225157e+00  9.671125782737544e-04 
 2.612799999999998e-07  1.550000000000000e+00  1.550967112593817e+00  2.484501934225188e+00  9.671125938168768e-04 
 2.622799999999998e-07  1.550000000000000e+00  1.550967112582049e+00  2.484501934225164e+00  9.671125820485127e-04 
 2.632799999999999e-07  1.550000000000000e+00  1.550967112593373e+00  2.484501934225187e+00  9.671125933727875e-04 
 2.642799999999999e-07  1.550000000000000e+00  1.550967112584491e+00  2.484501934225169e+00  9.671125844910033e-04 
 2.652799999999999e-07  1.550000000000000e+00  1.550967112596704e+00  2.484501934225193e+00  9.671125967034566e-04 
 2.662799999999999e-07  1.550000000000000e+00  1.550967112585601e+00  2.484501934225171e+00  9.671125856012264e-04 
 2.672799999999999e-07  1.550000000000000e+00  1.550967112594261e+00  2.484501934225189e+00  9.671125942609660e-04 
 2.682800000000000e-07  1.550000000000000e+00  1.550967112588488e+00  2.484501934225177e+00  9.671125884878062e-04 
 2.692800000000000e-07  1.550000000000000e+00  1.550967112595371e+00  2.484501934225191e+00  9.671125953711890e-04 
 2.702800000000000e-07  1.550000000000000e+00  1.550967112582937e+00  2.484501934225166e+00  9.671125829366911e-04 
 2.712800000000000e-07  1.550000000000000e+00  1.550967112596259e+00  2.484501934225193e+00  9.671125962593674e-04 
 2.722800000000001e-07  1.550000000000000e+00  1.550967112585379e+00  2.484501934225171e+00  9.671125853791818e-04 
 2.732800000000001e-07  1.550000000000000e+00  1.550967112581160e+00  2.484501934225162e+00  9.671125811603343e-04 
 2.742800000000001e-07  1.550000000000000e+00  1.550967112597814e+00  2.484501934225196e+00  9.671125978136796e-04 
 2.752800000000001e-07  1.550000000000000e+00  1.550967112583825e+00  2.484501934225168e+00  9.671125838248695e-04 
 2.762800000000001e-07  1.550000000000000e+00  1.550967112604475e+00  2.484501934225209e+00  9.671126044750178e-04 
 2.772800000000002e-07  1.550000000000000e+00  1.550967112588044e+00  2.484501934225176e+00  9.671125880437170e-04 
 2.782800000000002e-07  1.550000000000000e+00  1.550967112597370e+00  2.484501934225195e+00  9.671125973695904e-04 
 2.792800000000002e-07  1.550000000000000e+00  1.550967112584491e+00  2.484501934225169e+00  9.671125844910033e-04 
 2.802800000000002e-07  1.550000000000000e+00  1.550967112594927e+00  2.484501934225190e+00  9.671125949270998e-04 
 2.812800000000003e-07  1.550000000000000e+00  1.550967112580716e+00  2.484501934225162e+00  9.671125807162451e-04 
 2.822800000000003e-07  1.550000000000000e+00  1.550967112597148e+00  2.484501934225194e+00  9.671125971475458e-04 
 2.832800000000003e-07  1.550000000000000e+00  1.550967112582715e+00  2.484501934225166e+00  9.671125827146465e-04 
 2.842800000000003e-07  1.550000000000000e+00  1.550967112591819e+00  2.484501934225184e+00  9.671125918184753e-04 
 2.852800000000003e-07  1.550000000000000e+00  1.550967112585823e+00  2.484501934225172e+00  9.671125858232710e-04 
 2.862800000000004e-07  1.550000000000000e+00  1.550967112577608e+00  2.484501934225155e+00  9.671125776076206e-04 
 2.872800000000004e-07  1.550000000000000e+00  1.550967112598702e+00  2.484501934225197e+00  9.671125987018581e-04 
 2.882800000000004e-07  1.550000000000000e+00  1.550967112577608e+00  2.484501934225155e+00  9.671125776076206e-04 
 2.892800000000004e-07  1.550000000000000e+00  1.550967112592041e+00  2.484501934225184e+00  9.671125920405199e-04 
 2.902800000000005e-07  1.550000000000000e+00  1.550967112582937e+00  2.484501934225166e+00  9.671125829366911e-04 
 2.912800000000005e-07  1.550000000000000e+00  1.550967112581160e+00  2.484501934225162e+00  9.671125811603343e-04 
 2.922800000000005e-07  1.550000000000000e+00  1.550967112596259e+00  2.484501934225193e+00  9.671125962593674e-04 
 2.932800000000005e-07  1.550000000000000e+00  1.550967112581827e+00  2.484501934225164e+00  9.671125818264681e-04 
 2.942800000000005e-07  1.550000000000000e+00  1.550967112597592e+00  2.484501934225195e+00  9.671125975916350e-04 
 2.952800000000006e-07  1.550000000000000e+00  1.550967112584491e+00  2.484501934225169e+00  9.671125844910033e-04 
 2.962800000000006e-07  1.550000000000000e+00  1.550967112597814e+00  2.484501934225196e+00  9.671125978136796e-04 
 2.972800000000006e-07  1.550000000000000e+00  1.550967112582715e+00  2.484501934225166e+00  9.671125827146465e-04 
 2.982800000000006e-07  1.550000000000000e+00  1.550967112593373e+00  2.484501934225187e+00  9.671125933727875e-04 
 2.992800000000007e-07  1.550000000000000e+00  1.550967112585823e+00  2.484501934225172e+00  9.671125858232710e-04 
 3.002800000000007e-07  1.550000000000000e+00  1.550967112597370e+00  2.484501934225195e+00  9.671125973695904e-04 
 3.012800000000007e-07  1.550000000000000e+00  1.550967112577830e+00  2.484501934225156e+00  9.671125778296652e-04 
 3.022800000000007e-07  1.550000000000000e+00  1.550967112592929e+00  2.484501934225186e+00  9.671125929286983e-04 
 3.032800000000007e-07  1.550000000000000e+00  1.550967112581827e+00  2.484501934225164e+00  9.671125818264681e-04 
 3.042800000000008e-07  1.550000000000000e+00  1.550967112599590e+00  2.484501934225199e+00  9.671125995900365e-04 
 3.052800000000008e-07  1.550000000000000e+00  1.550967112584713e+00  2.484501934225170e+00  9.671125847130480e-04 
 3.062800000000008e-07  1.550000000000000e+00  1.550967112592485e+00  2.484501934225185e+00  9.671125924846091e-04 
 3.072800000000008e-07  1.550000000000000e+00  1.550967112584713e+00  2.484501934225170e+00  9.671125847130480e-04 
 3.082800000000009e-07  1.550000000000000e+00  1.550967112594927e+00  2.484501934225190e+00  9.671125949270998e-04 
 3.092800000000009e-07  1.550000000000000e+00  1.550967112583825e+00  2.484501934225168e+00  9.671125838248695e-04 
 3.102800000000009e-07  1.550000000000000e+00  1.550967112597148e+00  2.484501934225194e+00  9.671125971475458e-04 
 3.112800000000009e-07  1.550000000000000e+00  1.550967112578940e+00  2.484501934225158e+00  9.671125789398882e-04 
 3.122800000000009e-07  1.550000000000000e+00  1.550967112595593e+00  2.484501934225191e+00  9.671125955932336e-04 
 3.132800000000010e-07  1.550000000000000e+00  1.550967112582715e+00  2.484501934225166e+00  9.671125827146465e-04 
 3.142800000000010e-07  1.550000000000000e+00  1.550967112593373e+00  2.484501934225187e+00  9.671125933727875e-04 
 3.152800000000010e-07  1.550000000000000e+00  1.550967112585157e+00  2.484501934225170e+00  9.671125851571372e-04 
 3.162800000000010e-07  1.550000000000000e+00  1.550967112596704e+00  2.484501934225193e+00  9.671125967034566e-04 
 3.172800000000011e-07  1.550000000000000e+00  1.550967112587156e+00  2.484501934225174e+00  9.671125871555386e-04 
 3.182800000000011e-07  1.550000000000000e+00  1.550967112598702e+00  2.484501934225197e+00  9.671125987018581e-04 
 3.192800000000011e-07  1.550000000000000e+00  1.550967112587378e+00  2.484501934225175e+00  9.671125873775832e-04 
 3.202800000000011e-07  1.550000000000000e+00  1.550967112596259e+00  2.484501934225193e+00  9.671125962593674e-04 
 3.212800000000011e-07  1.550000000000000e+00  1.550967112584713e+00  2.484501934225170e+00  9.671125847130480e-04 
 3.222800000000012e-07  1.550000000000000e+00  1.550967112592263e+00  2.484501934225185e+00  9.671125922625645e-04 
 3.232800000000012e-07  1.550000000000000e+00  1.550967112588710e+00  2.484501934225178e+00  9.671125887098508e-04 
 3.242800000000012e-07  1.550000000000000e+00  1.550967112597592e+00  2.484501934225195e+00  9.671125975916350e-04 
 3.252800000000012e-07  1.550000000000000e+00  1.550967112582493e+00  2.484501934225165e+00  9.671125824926019e-04 
 3.262800000000013e-07  1.550000000000000e+00  1.550967112599368e+00  2.484501934225199e+00  9.671125993679919e-04 
 3.272800000000013e-07  1.550000000000000e+00  1.550967112588710e+00  2.484501934225178e+00  9.671125887098508e-04 
 3.282800000000013e-07  1.550000000000000e+00  1.550967112601144e+00  2.484501934225202e+00  9.671126011443487e-04 
 3.292800000000013e-07  1.550000000000000e+00  1.550967112584713e+00  2.484501934225170e+00  9.671125847130480e-04 
 3.302800000000013e-07  1.550000000000000e+00  1.550967112595149e+00  2.484501934225190e+00  9.671125951491444e-04 
 3.312800000000014e-07  1.550000000000000e+00  1.550967112588932e+00  2.484501934225178e+00  9.671125889318954e-04 
 3.322800000000014e-07  1.550000000000000e+00  1.550967112599146e+00  2.484501934225198e+00  9.671125991459473e-04 
 3.332800000000014e-07  1.550000000000000e+00  1.550967112586045e+00  2.484501934225172e+00  9.671125860453156e-04 
 3.342800000000014e-07  1.550000000000000e+00  1.550967112577386e+00  2.484501934225155e+00  9.671125773855760e-04 
 3.352800000000015e-07  1.550000000000000e+00  1.550967112592929e+00  2.484501934225186e+00  9.671125929286983e-04 
 3.362800000000015e-07  1.550000000000000e+00  1.550967112586489e+00  2.484501934225173e+00  9.671125864894048e-04 
 3.372800000000015e-07  1.550000000000000e+00  1.550967112594927e+00  2.484501934225190e+00  9.671125949270998e-04 
 3.382800000000015e-07  1.550000000000000e+00  1.550967112584047e+00  2.484501934225168e+00  9.671125840469141e-04 
 3.392800000000015e-07  1.550000000000000e+00  1.550967112597370e+00  2.484501934225195e+00  9.671125973695904e-04 
 3.402800000000016e-07  1.550000000000000e+00  1.550967112585823e+00  2.484501934225172e+00  9.671125858232710e-04 
 3.412800000000016e-07  1.550000000000000e+00  1.550967112594927e+00  2.484501934225190e+00  9.671125949270998e-04 
 3.422800000000016e-07  1.550000000000000e+00  1.550967112587378e+00  2.484501934225175e+00  9.671125873775832e-04 
 3.432800000000016e-07  1.550000000000000e+00  1.550967112600478e+00  2.484501934225201e+00  9.671126004782149e-04 
 3.442800000000017e-07  1.550000000000000e+00  1.550967112586934e+00  2.484501934225174e+00  9.671125869334940e-04 
 3.452800000000017e-07  1.550000000000000e+00  1.550967112597814e+00  2.484501934225196e+00  9.671125978136796e-04 
 3.462800000000017e-07  1.550000000000000e+00  1.550967112582493e+00  2.484501934225165e+00  9.671125824926019e-04 
 3.472800000000017e-07  1.550000000000000e+00  1.550967112601366e+00  2.484501934225203e+00  9.671126013663933e-04 
 3.482800000000017e-07  1.550000000000000e+00  1.550967112588044e+00  2.484501934225176e+00  9.671125880437170e-04 
 3.492800000000018e-07  1.550000000000000e+00  1.550967112594705e+00  2.484501934225190e+00  9.671125947050552e-04 
 3.502800000000018e-07  1.550000000000000e+00  1.550967112578496e+00  2.484501934225157e+00  9.671125784957990e-04 
 3.512800000000018e-07  1.550000000000000e+00  1.550967112596481e+00  2.484501934225193e+00  9.671125964814120e-04 
 3.522800000000018e-07  1.550000000000000e+00  1.550967112580716e+00  2.484501934225162e+00  9.671125807162451e-04 
 3.532800000000019e-07  1.550000000000000e+00  1.550967112596259e+00  2.484501934225193e+00  9.671125962593674e-04 
 3.542800000000019e-07  1.550000000000000e+00  1.550967112586711e+00  2.484501934225174e+00  9.671125867114494e-04 
 3.552800000000019e-07  1.550000000000000e+00  1.550967112595149e+00  2.484501934225190e+00  9.671125951491444e-04 
 3.562800000000019e-07  1.550000000000000e+00  1.550967112586489e+00  2.484501934225173e+00  9.671125864894048e-04 
 3.572800000000019e-07  1.550000000000000e+00  1.550967112588932e+00  2.484501934225178e+00  9.671125889318954e-04 
 3.582800000000020e-07  1.550000000000000e+00  1.550967112584269e+00  2.484501934225169e+00  9.671125842689587e-04 
 3.592800000000020e-07  1.550000000000000e+00  1.550967112599368e+00  2.484501934225199e+00  9.671125993679919e-04 
 3.602800000000020e-07  1.550000000000000e+00  1.550967112591596e+00  2.484501934225183e+00  9.671125915964307e-04 
 3.612800000000020e-07  1.550000000000000e+00  1.550967112602477e+00  2.484501934225205e+00  9.671126024766163e-04 
 3.622800000000021e-07  1.550000000000000e+00  1.550967112586267e+00  2.484501934225173e+00  9.671125862673602e-04 
 3.632800000000021e-07  1.550000000000000e+00  1.550967112596259e+00  2.484501934225193e+00  9.671125962593674e-04 
 3.642800000000021e-07  1.550000000000000e+00  1.550967112578274e+00  2.484501934225157e+00  9.671125782737544e-04 
 3.652800000000021e-07  1.550000000000000e+00  1.550967112594483e+00  2.484501934225189e+00  9.671125944830106e-04 
 3.662800000000021e-07  1.550000000000000e+00  1.550967112578496e+00  2.484501934225157e+00  9.671125784957990e-04 
 3.672800000000022e-07  1.550000000000000e+00  1.550967112591152e+00  2.484501934225182e+00  9.671125911523415e-04 
 3.682800000000022e-07  1.550000000000000e+00  1.550967112582937e+00  2.484501934225166e+00  9.671125829366911e-04 
 3.692800000000022e-07  1.550000000000000e+00  1.550967112599590e+00  2.484501934225199e+00  9.671125995900365e-04 
 3.702800000000022e-07  1.550000000000000e+00  1.550967112585823e+00  2.484501934225172e+00  9.671125858232710e-04 
 3.712800000000022e-07  1.550000000000000e+00  1.550967112577386e+00  2.484501934225155e+00  9.671125773855760e-04 
 3.722800000000023e-07  1.550000000000000e+00  1.550967112592263e+00  2.484501934225185e+00  9.671125922625645e-04 
 3.732800000000023e-07  1.550000000000000e+00  1.550967112583825e+00  2.484501934225168e+00  9.671125838248695e-04 
 3.742800000000023e-07  1.550000000000000e+00  1.550967112597592e+00  2.484501934225195e+00  9.671125975916350e-04 
 3.752800000000023e-07  1.550000000000000e+00  1.550967112583825e+00  2.484501934225168e+00  9.671125838248695e-04 
 3.762800000000024e-07  1.550000000000000e+00  1.550967112598258e+00  2.484501934225197e+00  9.671125982577689e-04 
 3.772800000000024e-07  1.550000000000000e+00  1.550967112581604e+00  2.484501934225163e+00  9.671125816044235e-04 
 3.782800000000024e-07  1.550000000000000e+00  1.550967112593595e+00  2.484501934225187e+00  9.671125935948321e-04 
 3.792800000000024e-07  1.550000000000000e+00  1.550967112577830e+00  2.484501934225156e+00  9.671125778296652e-04 
