 frequency              onoise_spectrum       
 3.589219346449563e+00  1.139670032115438e-04 
 3.597493351556933e+00  1.138319544092378e-04 
 3.605786430215932e+00  1.136970683647762e-04 
 3.614098626395640e+00  1.135623448797133e-04 
 3.622429984166492e+00  1.134277837558470e-04 
 3.630780547700518e+00  1.132933847952195e-04 
 3.639150361271574e+00  1.131591478001155e-04 
 3.647539469255580e+00  1.130250725730632e-04 
 3.655947916130749e+00  1.128911589168335e-04 
 3.664375746477832e+00  1.127574066344390e-04 
 3.672823004980344e+00  1.126238155291351e-04 
 3.681289736424810e+00  1.124903854044185e-04 
 3.689775985700998e+00  1.123571160640276e-04 
 3.698281797802156e+00  1.122240073119416e-04 
 3.706807217825252e+00  1.120910589523808e-04 
 3.715352290971216e+00  1.119582707898060e-04 
 3.723917062545174e+00  1.118256426289183e-04 
 3.732501577956693e+00  1.116931742746581e-04 
 3.741105882720019e+00  1.115608655322061e-04 
 3.749730022454320e+00  1.114287162069822e-04 
 3.758374042883925e+00  1.112967261046450e-04 
 3.767037989838570e+00  1.111648950310920e-04 
 3.775721909253641e+00  1.110332227924590e-04 
 3.784425847170412e+00  1.109017091951199e-04 
 3.793149849736297e+00  1.107703540456865e-04 
 3.801893963205088e+00  1.106391571510081e-04 
 3.810658233937205e+00  1.105081183181710e-04 
 3.819442708399939e+00  1.103772373544985e-04 
 3.828247433167699e+00  1.102465140675504e-04 
 3.837072454922259e+00  1.101159482651229e-04 
 3.845917820453005e+00  1.099855397552482e-04 
 3.854783576657186e+00  1.098552883461941e-04 
 3.863669770540159e+00  1.097251938464637e-04 
 3.872576449215638e+00  1.095952560647955e-04 
 3.881503659905947e+00  1.094654748101626e-04 
 3.890451449942268e+00  1.093358498917722e-04 
 3.899419866764895e+00  1.092063811190668e-04 
 3.908408957923480e+00  1.090770683017213e-04 
 3.917418771077289e+00  1.089479112496455e-04 
 3.926449353995455e+00  1.088189097729817e-04 
 3.935500754557230e+00  1.086900636821059e-04 
 3.944573020752238e+00  1.085613727876260e-04 
 3.953666200680731e+00  1.084328369003829e-04 
 3.962780342553845e+00  1.083044558314496e-04 
 3.971915494693853e+00  1.081762293921305e-04 
 3.981071705534420e+00  1.080481573939620e-04 
 3.990249023620867e+00  1.079202396487115e-04 
 3.999447497610420e+00  1.077924759683775e-04 
 4.008667176272471e+00  1.076648661651888e-04 
 4.017908108488841e+00  1.075374100516053e-04 
 4.027170343254031e+00  1.074101074403161e-04 
 4.036453929675488e+00  1.072829581442407e-04 
 4.045758916973864e+00  1.071559619765276e-04 
 4.055085354483274e+00  1.070291187505548e-04 
 4.064433291651562e+00  1.069024282799294e-04 
 4.073802778040560e+00  1.067758903784867e-04 
 4.083193863326352e+00  1.066495048602904e-04 
 4.092606597299538e+00  1.065232715396325e-04 
 4.102041029865496e+00  1.063971902310324e-04 
 4.111497211044648e+00  1.062712607492370e-04 
 4.120975190972727e+00  1.061454829092207e-04 
 4.130475019901037e+00  1.060198565261846e-04 
 4.139996748196726e+00  1.058943814155560e-04 
 4.149540426343050e+00  1.057690573929892e-04 
 4.159106104939640e+00  1.056438842743638e-04 
 4.168693834702771e+00  1.055188618757857e-04 
 4.178303666465633e+00  1.053939900135857e-04 
 4.187935651178598e+00  1.052692685043203e-04 
 4.197589839909488e+00  1.051446971647705e-04 
 4.207266283843851e+00  1.050202758119421e-04 
 4.216965034285232e+00  1.048960042630649e-04 
 4.226686142655438e+00  1.047718823355930e-04 
 4.236429660494817e+00  1.046479098472038e-04 
 4.246195639462533e+00  1.045240866157988e-04 
 4.255984131336834e+00  1.044004124595021e-04 
 4.265795188015328e+00  1.042768871966610e-04 
 4.275628861515261e+00  1.041535106458449e-04 
 4.285485203973793e+00  1.040302826258462e-04 
 4.295364267648269e+00  1.039072029556786e-04 
 4.305266104916501e+00  1.037842714545782e-04 
 4.315190768277045e+00  1.036614879420020e-04 
 4.325138310349478e+00  1.035388522376286e-04 
 4.335108783874679e+00  1.034163641613571e-04 
 4.345102241715104e+00  1.032940235333074e-04 
 4.355118736855072e+00  1.031718301738198e-04 
 4.365158322401045e+00  1.030497839034548e-04 
 4.375221051581904e+00  1.029278845429920e-04 
 4.385306977749239e+00  1.028061319134312e-04 
 4.395416154377625e+00  1.026845258359911e-04 
 4.405548635064911e+00  1.025630661321092e-04 
 4.415704473532502e+00  1.024417526234421e-04 
 4.425883723625641e+00  1.023205851318641e-04 
 4.436086439313699e+00  1.021995634794682e-04 
 4.446312674690459e+00  1.020786874885649e-04 
 4.456562483974403e+00  1.019579569816823e-04 
 4.466835921508999e+00  1.018373717815658e-04 
 4.477133041762992e+00  1.017169317111778e-04 
 4.487453899330686e+00  1.015966365936972e-04 
 4.497798548932242e+00  1.014764862525195e-04 
 4.508167045413963e+00  1.013564805112563e-04 
 4.518559443748583e+00  1.012366191937353e-04 
 4.528975799035566e+00  1.011169021239994e-04 
 4.539416166501388e+00  1.009973291263071e-04 
 4.549880601499840e+00  1.008779000251319e-04 
 4.560369159512314e+00  1.007586146451620e-04 
 4.570881896148101e+00  1.006394728113001e-04 
 4.581418867144683e+00  1.005204743486632e-04 
 4.591980128368033e+00  1.004016190825822e-04 
 4.602565735812905e+00  1.002829068386018e-04 
 4.613175745603137e+00  1.001643374424801e-04 
 4.623810213991945e+00  1.000459107201881e-04 
 4.634469197362220e+00  9.992762649790980e-05 
 4.645152752226832e+00  9.980948460204182e-05 
 4.655860935228926e+00  9.969148485919334e-05 
 4.666593803142221e+00  9.957362709618495e-05 
 4.677351412871315e+00  9.945591114004957e-05 
 4.688133821451983e+00  9.933833681803156e-05 
 4.698941086051484e+00  9.922090395758634e-05 
 4.709773263968857e+00  9.910361238638032e-05 
 4.720630412635232e+00  9.898646193229060e-05 
 4.731512589614129e+00  9.886945242340490e-05 
 4.742419852601770e+00  9.875258368802095e-05 
 4.753352259427374e+00  9.863585555464633e-05 
 4.764309868053476e+00  9.851926785199832e-05 
 4.775292736576226e+00  9.840282040900353e-05 
 4.786300923225699e+00  9.828651305479768e-05 
 4.797334486366205e+00  9.817034561872525e-05 
 4.808393484496598e+00  9.805431793033923e-05 
 4.819477976250584e+00  9.793842981940097e-05 
 4.830588020397036e+00  9.782268111587991e-05 
 4.841723675840301e+00  9.770707164995313e-05 
 4.852885001620516e+00  9.759160125200525e-05 
 4.864072056913919e+00  9.747626975262798e-05 
 4.875284901033164e+00  9.736107698262010e-05 
 4.886523593427635e+00  9.724602277298723e-05 
 4.897788193683759e+00  9.713110695494101e-05 
 4.909078761525326e+00  9.701632935989956e-05 
 4.920395356813803e+00  9.690168981948696e-05 
 4.931738039548650e+00  9.678718816553248e-05 
 4.943106869867643e+00  9.667282423007132e-05 
 4.954501908047189e+00  9.655859784534333e-05 
 4.965923214502646e+00  9.644450884379354e-05 
 4.977370849788644e+00  9.633055705807117e-05 
 4.988844874599404e+00  9.621674232103026e-05 
 5.000345349769065e+00  9.610306446572846e-05 
 5.011872336272001e+00  9.598952332542742e-05 
 5.023425895223147e+00  9.587611873359225e-05 
 5.035006087878322e+00  9.576285052389152e-05 
 5.046612975634556e+00  9.564971853019645e-05 
 5.058246620030411e+00  9.553672258658127e-05 
 5.069907082746312e+00  9.542386252732274e-05 
 5.081594425604871e+00  9.531113818689966e-05 
 5.093308710571218e+00  9.519854939999295e-05 
 5.105049999753325e+00  9.508609600148502e-05 
 5.116818355402337e+00  9.497377782646009e-05 
 5.128613839912906e+00  9.486159471020331e-05 
 5.140436515823517e+00  9.474954648820083e-05 
 5.152286445816818e+00  9.463763299613941e-05 
 5.164163692719962e+00  9.452585406990637e-05 
 5.176068319504926e+00  9.441420954558903e-05 
 5.188000389288859e+00  9.430269925947470e-05 
 5.199959965334405e+00  9.419132304805031e-05 
 5.211947111050048e+00  9.408008074800233e-05 
 5.223961889990439e+00  9.396897219621606e-05 
 5.236004365856741e+00  9.385799722977604e-05 
 5.248074602496962e+00  9.374715568596498e-05 
 5.260172663906296e+00  9.363644740226433e-05 
 5.272298614227459e+00  9.352587221635374e-05 
 5.284452517751034e+00  9.341542996611012e-05 
 5.296634438915806e+00  9.330512048960865e-05 
 5.308844442309109e+00  9.319494362512143e-05 
 5.321082592667166e+00  9.308489921111787e-05 
 5.333348954875431e+00  9.297498708626419e-05 
 5.345643593968936e+00  9.286520708942289e-05 
 5.357966575132633e+00  9.275555905965345e-05 
 5.370317963701742e+00  9.264604283621074e-05 
 5.382697825162096e+00  9.253665825854583e-05 
 5.395106225150488e+00  9.242740516630529e-05 
 5.407543229455018e+00  9.231828339933108e-05 
 5.420008904015446e+00  9.220929279766003e-05 
 5.432503314923538e+00  9.210043320152419e-05 
 5.445026528423416e+00  9.199170445134952e-05 
 5.457578610911911e+00  9.188310638775694e-05 
 5.470159628938916e+00  9.177463885156110e-05 
 5.482769649207735e+00  9.166630168377066e-05 
 5.495408738575441e+00  9.155809472558756e-05 
 5.508076964053227e+00  9.145001781840727e-05 
 5.520774392806764e+00  9.134207080381853e-05 
 5.533501092156556e+00  9.123425352360215e-05 
 5.546257129578294e+00  9.112656581973226e-05 
 5.559042572703220e+00  9.101900753437535e-05 
 5.571857489318480e+00  9.091157850988934e-05 
 5.584701947367487e+00  9.080427858882441e-05 
 5.597576014950279e+00  9.069710761392213e-05 
 5.610479760323880e+00  9.059006542811564e-05 
 5.623413251902663e+00  9.048315187452899e-05 
 5.636376558258715e+00  9.037636679647707e-05 
 5.649369748122194e+00  9.026971003746532e-05 
 5.662392890381699e+00  9.016318144118967e-05 
 5.675446054084635e+00  9.005678085153603e-05 
 5.688529308437576e+00  8.995050811258017e-05 
 5.701642722806634e+00  8.984436306858735e-05 
 5.714786366717827e+00  8.973834556401248e-05 
 5.727960309857447e+00  8.963245544349935e-05 
 5.741164622072428e+00  8.952669255188075e-05 
 5.754399373370719e+00  8.942105673417780e-05 
 5.767664633921656e+00  8.931554783560039e-05 
 5.780960474056327e+00  8.921016570154642e-05 
 5.794286964267954e+00  8.910491017760160e-05 
 5.807644175212262e+00  8.899978110953922e-05 
 5.821032177707854e+00  8.889477834332013e-05 
 5.834451042736585e+00  8.878990172509244e-05 
 5.847900841443942e+00  8.868515110119084e-05 
 5.861381645139420e+00  8.858052631813695e-05 
 5.874893525296897e+00  8.847602722263885e-05 
 5.888436553555017e+00  8.837165366159043e-05 
 5.902010801717569e+00  8.826740548207228e-05 
 5.915616341753863e+00  8.816328253134988e-05 
 5.929253245799119e+00  8.805928465687466e-05 
 5.942921586154845e+00  8.795541170628332e-05 
 5.956621435289221e+00  8.785166352739710e-05 
 5.970352865837483e+00  8.774803996822249e-05 
 5.984115950602308e+00  8.764454087695025e-05 
 5.997910762554203e+00  8.754116610195539e-05 
 6.011737374831887e+00  8.743791549179702e-05 
 6.025595860742682e+00  8.733478889521807e-05 
 6.039486293762900e+00  8.723178616114479e-05 
 6.053408747538236e+00  8.712890713868705e-05 
 6.067363295884151e+00  8.702615167713781e-05 
 6.081350012786274e+00  8.692351962597244e-05 
 6.095368972400784e+00  8.682101083484936e-05 
 6.109420249054811e+00  8.671862515360910e-05 
 6.123503917246823e+00  8.661636243227446e-05 
 6.137620051647028e+00  8.651422252104992e-05 
 6.151768727097765e+00  8.641220527032195e-05 
 6.165950018613903e+00  8.631031053065816e-05 
 6.180164001383238e+00  8.620853815280728e-05 
 6.194410750766891e+00  8.610688798769925e-05 
 6.208690342299709e+00  8.600535988644453e-05 
 6.223002851690667e+00  8.590395370033395e-05 
 6.237348354823262e+00  8.580266928083896e-05 
 6.251726927755925e+00  8.570150647961068e-05 
 6.266138646722418e+00  8.560046514847998e-05 
 6.280583588132242e+00  8.549954513945742e-05 
 6.295061828571035e+00  8.539874630473289e-05 
 6.309573444800990e+00  8.529806849667511e-05 
 6.324118513761250e+00  8.519751156783181e-05 
 6.338697112568322e+00  8.509707537092925e-05 
 6.353309318516487e+00  8.499675975887219e-05 
 6.367955209078206e+00  8.489656458474322e-05 
 6.382634861904532e+00  8.479648970180305e-05 
 6.397348354825524e+00  8.469653496349023e-05 
 6.412095765850656e+00  8.459670022342011e-05 
 6.426877173169234e+00  8.449698533538604e-05 
 6.441692655150807e+00  8.439739015335767e-05 
 6.456542290345587e+00  8.429791453148193e-05 
 6.471426157484861e+00  8.419855832408172e-05 
 6.486344335481411e+00  8.409932138565670e-05 
 6.501296903429931e+00  8.400020357088223e-05 
 6.516283940607448e+00  8.390120473460959e-05 
 6.531305526473743e+00  8.380232473186573e-05 
 6.546361740671766e+00  8.370356341785285e-05 
 6.561452663028067e+00  8.360492064794831e-05 
 6.576578373553216e+00  8.350639627770444e-05 
 6.591738952442221e+00  8.340799016284806e-05 
 6.606934480074965e+00  8.330970215928060e-05 
 6.622165037016623e+00  8.321153212307756e-05 
 6.637430704018088e+00  8.311347991048844e-05 
 6.652731562016411e+00  8.301554537793658e-05 
 6.668067692135216e+00  8.291772838201884e-05 
 6.683439175685138e+00  8.282002877950529e-05 
 6.698846094164254e+00  8.272244642733906e-05 
 6.714288529258511e+00  8.262498118263616e-05 
 6.729766562842162e+00  8.252763290268521e-05 
 6.745280276978201e+00  8.243040144494740e-05 
 6.760829753918797e+00  8.233328666705565e-05 
 6.776415076105727e+00  8.223628842681529e-05 
 6.792036326170819e+00  8.213940658220286e-05 
 6.807693586936385e+00  8.204264099136696e-05 
 6.823386941415664e+00  8.194599151262683e-05 
 6.839116472813259e+00  8.184945800447329e-05 
 6.854882264525578e+00  8.175304032556762e-05 
 6.870684400141282e+00  8.165673833474185e-05 
 6.886522963441719e+00  8.156055189099815e-05 
 6.902398038401374e+00  8.146448085350920e-05 
 6.918309709188317e+00  8.136852508161714e-05 
 6.934258060164640e+00  8.127268443483418e-05 
 6.950243175886914e+00  8.117695877284170e-05 
 6.966265141106631e+00  8.108134795549054e-05 
 6.982324040770655e+00  8.098585184280036e-05 
 6.998419960021673e+00  8.089047029495983e-05 
 7.014552984198648e+00  8.079520317232598e-05 
 7.030723198837268e+00  8.070005033542427e-05 
 7.046930689670400e+00  8.060501164494829e-05 
 7.063175542628548e+00  8.051008696175950e-05 
 7.079457843840304e+00  8.041527614688704e-05 
 7.095777679632810e+00  8.032057906152760e-05 
 7.112135136532209e+00  8.022599556704503e-05 
 7.128530301264111e+00  8.013152552497011e-05 
 7.144963260754047e+00  8.003716879700066e-05 
 7.161434102127931e+00  7.994292524500073e-05 
 7.177942912712525e+00  7.984879473100115e-05 
 7.194489780035900e+00  7.975477711719832e-05 
 7.211074791827898e+00  7.966087226595520e-05 
 7.227698036020602e+00  7.956708003979989e-05 
 7.244359600748797e+00  7.947340030142638e-05 
 7.261059574350440e+00  7.937983291369360e-05 
 7.277798045367130e+00  7.928637773962570e-05 
 7.294575102544574e+00  7.919303464241158e-05 
 7.311390834833058e+00  7.909980348540468e-05 
 7.328245331387921e+00  7.900668413212300e-05 
 7.345138681570027e+00  7.891367644624866e-05 
 7.362070974946235e+00  7.882078029162738e-05 
 7.379042301289880e+00  7.872799553226915e-05 
 7.396052750581246e+00  7.863532203234703e-05 
 7.413102413008041e+00  7.854275965619770e-05 
 7.430191378965876e+00  7.845030826832057e-05 
 7.447319739058750e+00  7.835796773337816e-05 
 7.464487584099521e+00  7.826573791619559e-05 
 7.481695005110396e+00  7.817361868176057e-05 
 7.498942093323408e+00  7.808160989522262e-05 
 7.516228940180902e+00  7.798971142189344e-05 
 7.533555637336018e+00  7.789792312724654e-05 
 7.550922276653181e+00  7.780624487691717e-05 
 7.568328950208582e+00  7.771467653670152e-05 
 7.585775750290673e+00  7.762321797255718e-05 
 7.603262769400651e+00  7.753186905060263e-05 
 7.620790100252949e+00  7.744062963711711e-05 
 7.638357835775733e+00  7.734949959854009e-05 
 7.655966069111386e+00  7.725847880147168e-05 
 7.673614893617009e+00  7.716756711267166e-05 
 7.691304402864913e+00  7.707676439905998e-05 
 7.709034690643114e+00  7.698607052771607e-05 
 7.726805850955833e+00  7.689548536587881e-05 
 7.744617978023994e+00  7.680500878094625e-05 
 7.762471166285721e+00  7.671464064047555e-05 
 7.780365510396841e+00  7.662438081218253e-05 
 7.798301105231385e+00  7.653422916394148e-05 
 7.816278045882091e+00  7.644418556378529e-05 
 7.834296427660909e+00  7.635424987990483e-05 
 7.852356346099506e+00  7.626442198064909e-05 
 7.870457896949771e+00  7.617470173452449e-05 
 7.888601176184325e+00  7.608508901019518e-05 
 7.906786279997029e+00  7.599558367648256e-05 
 7.925013304803493e+00  7.590618560236503e-05 
 7.943282347241587e+00  7.581689465697790e-05 
 7.961593504171955e+00  7.572771070961329e-05 
 7.979946872678531e+00  7.563863362971971e-05 
 7.998342550069045e+00  7.554966328690171e-05 
 8.016780633875550e+00  7.546079955092010e-05 
 8.035261221854928e+00  7.537204229169128e-05 
 8.053784411989417e+00  7.528339137928776e-05 
 8.072350302487129e+00  7.519484668393687e-05 
 8.090958991782566e+00  7.510640807602155e-05 
 8.109610578537147e+00  7.501807542607957e-05 
 8.128305161639728e+00  7.492984860480337e-05 
 8.147042840207128e+00  7.484172748304020e-05 
 8.165823713584652e+00  7.475371193179148e-05 
 8.184647881346624e+00  7.466580182221284e-05 
 8.203515443296904e+00  7.457799702561387e-05 
 8.222426499469430e+00  7.449029741345805e-05 
 8.241381150128738e+00  7.440270285736204e-05 
 8.260379495770499e+00  7.431521322909615e-05 
 8.279421637122050e+00  7.422782840058368e-05 
 8.298507675142931e+00  7.414054824390079e-05 
 8.317637711025412e+00  7.405337263127648e-05 
 8.336811846195042e+00  7.396630143509214e-05 
 8.356030182311175e+00  7.387933452788142e-05 
 8.375292821267516e+00  7.379247178233026e-05 
 8.394599865192662e+00  7.370571307127619e-05 
 8.413951416450635e+00  7.361905826770873e-05 
 8.433347577641435e+00  7.353250724476850e-05 
 8.452788451601576e+00  7.344605987574785e-05 
 8.472274141404638e+00  7.335971603408963e-05 
 8.491804750361808e+00  7.327347559338798e-05 
 8.511380382022431e+00  7.318733842738754e-05 
 8.531001140174556e+00  7.310130440998340e-05 
 8.550667128845491e+00  7.301537341522090e-05 
 8.570378452302350e+00  7.292954531729542e-05 
 8.590135215052609e+00  7.284381999055207e-05 
 8.609937521844655e+00  7.275819730948579e-05 
 8.629785477668348e+00  7.267267714874076e-05 
 8.649679187755574e+00  7.258725938311045e-05 
 8.669618757580803e+00  7.250194388753748e-05 
 8.689604292861651e+00  7.241673053711299e-05 
 8.709635899559435e+00  7.233161920707699e-05 
 8.729713683879741e+00  7.224660977281785e-05 
 8.749837752272981e+00  7.216170210987194e-05 
 8.770008211434964e+00  7.207689609392400e-05 
 8.790225168307456e+00  7.199219160080628e-05 
 8.810488730078751e+00  7.190758850649881e-05 
 8.830799004184234e+00  7.182308668712882e-05 
 8.851156098306957e+00  7.173868601897096e-05 
 8.871560120378208e+00  7.165438637844672e-05 
 8.892011178578079e+00  7.157018764212454e-05 
 8.912509381336045e+00  7.148608968671926e-05 
 8.933054837331539e+00  7.140209238909237e-05 
 8.953647655494521e+00  7.131819562625116e-05 
 8.974287945006063e+00  7.123439927534937e-05 
 8.994975815298927e+00  7.115070321368625e-05 
 9.015711376058141e+00  7.106710731870677e-05 
 9.036494737221583e+00  7.098361146800117e-05 
 9.057326008980565e+00  7.090021553930502e-05 
 9.078205301780418e+00  7.081691941049879e-05 
 9.099132726321072e+00  7.073372295960782e-05 
 9.120108393557649e+00  7.065062606480201e-05 
 9.141132414701049e+00  7.056762860439560e-05 
 9.162204901218541e+00  7.048473045684713e-05 
 9.183325964834347e+00  7.040193150075914e-05 
 9.204495717530248e+00  7.031923161487789e-05 
 9.225714271546163e+00  7.023663067809338e-05 
 9.246981739380754e+00  7.015412856943878e-05 
 9.268298233792017e+00  7.007172516809081e-05 
 9.289663867797884e+00  6.998942035336899e-05 
 9.311078754676821e+00  6.990721400473549e-05 
 9.332543007968424e+00  6.982510600179547e-05 
 9.354056741474029e+00  6.974309622429637e-05 
 9.375620069257309e+00  6.966118455212763e-05 
 9.397233105644881e+00  6.957937086532117e-05 
 9.418895965226913e+00  6.949765504405017e-05 
 9.440608762857728e+00  6.941603696863005e-05 
 9.462371613656421e+00  6.933451651951720e-05 
 9.484184633007459e+00  6.925309357730950e-05 
 9.506047936561298e+00  6.917176802274561e-05 
 9.527961640234999e+00  6.909053973670554e-05 
 9.549925860212836e+00  6.900940860020951e-05 
 9.571940712946917e+00  6.892837449441827e-05 
 9.594006315157801e+00  6.884743730063303e-05 
 9.616122783835111e+00  6.876659690029491e-05 
 9.638290236238166e+00  6.868585317498496e-05 
 9.660508789896591e+00  6.860520600642390e-05 
 9.682778562610945e+00  6.852465527647190e-05 
 9.705099672453347e+00  6.844420086712850e-05 
 9.727472237768097e+00  6.836384266053234e-05 
 9.749896377172313e+00  6.828358053896083e-05 
 9.772372209556545e+00  6.820341438483035e-05 
 9.794899854085424e+00  6.812334408069543e-05 
 9.817479430198276e+00  6.804336950924933e-05 
 9.840111057609764e+00  6.796349055332311e-05 
 9.862794856310527e+00  6.788370709588598e-05 
 9.885530946567807e+00  6.780401902004483e-05 
 9.908319448926090e+00  6.772442620904405e-05 
 9.931160484207748e+00  6.764492854626552e-05 
 9.954054173513676e+00  6.756552591522800e-05 
 9.977000638223934e+00  6.748621819958760e-05 
 9.999999999998398e+00  6.740700528313715e-05 
 1.002305238077739e+01  6.732788704980563e-05 
 1.004615790278234e+01  6.724886338365906e-05 
 1.006931668851643e+01  6.716993416889939e-05 
 1.009252886076522e+01  6.709109928986437e-05 
 1.011579454259736e+01  6.701235863102783e-05 
 1.013911385736517e+01  6.693371207699926e-05 
 1.016248692870533e+01  6.685515951252348e-05 
 1.018591388053953e+01  6.677670082248056e-05 
 1.020939483707516e+01  6.669833589188576e-05 
 1.023292992280590e+01  6.662006460588903e-05 
 1.025651926251243e+01  6.654188684977516e-05 
 1.028016298126308e+01  6.646380250896335e-05 
 1.030386120441451e+01  6.638581146900721e-05 
 1.032761405761232e+01  6.630791361559428e-05 
 1.035142166679177e+01  6.623010883454616e-05 
 1.037528415817846e+01  6.615239701181813e-05 
 1.039920165828892e+01  6.607477803349914e-05 
 1.042317429393136e+01  6.599725178581122e-05 
 1.044720219220632e+01  6.591981815510980e-05 
 1.047128548050731e+01  6.584247702788334e-05 
 1.049542428652153e+01  6.576522829075278e-05 
 1.051961873823054e+01  6.568807183047208e-05 
 1.054386896391089e+01  6.561100753392720e-05 
 1.056817509213488e+01  6.553403528813666e-05 
 1.059253725177118e+01  6.545715498025073e-05 
 1.061695557198553e+01  6.538036649755183e-05 
 1.064143018224144e+01  6.530366972745376e-05 
 1.066596121230086e+01  6.522706455750198e-05 
 1.069054879222485e+01  6.515055087537313e-05 
 1.071519305237433e+01  6.507412856887505e-05 
 1.073989412341071e+01  6.499779752594634e-05 
 1.076465213629661e+01  6.492155763465651e-05 
 1.078946722229654e+01  6.484540878320548e-05 
 1.081433951297763e+01  6.476935085992357e-05 
 1.083926914021028e+01  6.469338375327122e-05 
 1.086425623616890e+01  6.461750735183898e-05 
 1.088930093333257e+01  6.454172154434693e-05 
 1.091440336448580e+01  6.446602621964511e-05 
 1.093956366271917e+01  6.439042126671267e-05 
 1.096478196143007e+01  6.431490657465807e-05 
 1.099005839432343e+01  6.423948203271896e-05 
 1.101539309541236e+01  6.416414753026184e-05 
 1.104078619901894e+01  6.408890295678165e-05 
 1.106623783977487e+01  6.401374820190196e-05 
 1.109174815262221e+01  6.393868315537485e-05 
 1.111731727281411e+01  6.386370770708018e-05 
 1.114294533591549e+01  6.378882174702605e-05 
 1.116863247780380e+01  6.371402516534802e-05 
 1.119437883466970e+01  6.363931785230932e-05 
 1.122018454301781e+01  6.356469969830100e-05 
 1.124604973966744e+01  6.349017059384053e-05 
 1.127197456175327e+01  6.341573042957293e-05 
 1.129795914672614e+01  6.334137909626999e-05 
 1.132400363235373e+01  6.326711648483000e-05 
 1.135010815672130e+01  6.319294248627785e-05 
 1.137627285823246e+01  6.311885699176464e-05 
 1.140249787560983e+01  6.304485989256753e-05 
 1.142878334789586e+01  6.297095108008973e-05 
 1.145512941445349e+01  6.289713044586004e-05 
 1.148153621496696e+01  6.282339788153289e-05 
 1.150800388944248e+01  6.274975327888820e-05 
 1.153453257820904e+01  6.267619652983072e-05 
 1.156112242191910e+01  6.260272752639055e-05 
 1.158777356154937e+01  6.252934616072241e-05 
 1.161448613840153e+01  6.245605232510581e-05 
 1.164126029410301e+01  6.238284591194458e-05 
 1.166809617060772e+01  6.230972681376686e-05 
 1.169499391019680e+01  6.223669492322501e-05 
 1.172195365547939e+01  6.216375013309500e-05 
 1.174897554939337e+01  6.209089233627685e-05 
 1.177605973520615e+01  6.201812142579390e-05 
 1.180320635651536e+01  6.194543729479307e-05 
 1.183041555724971e+01  6.187283983654426e-05 
 1.185768748166966e+01  6.180032894444050e-05 
 1.188502227436824e+01  6.172790451199750e-05 
 1.191242008027180e+01  6.165556643285389e-05 
 1.193988104464077e+01  6.158331460077040e-05 
 1.196740531307047e+01  6.151114890963040e-05 
 1.199499303149182e+01  6.143906925343905e-05 
 1.202264434617216e+01  6.136707552632354e-05 
 1.205035940371600e+01  6.129516762253292e-05 
 1.207813835106582e+01  6.122334543643773e-05 
 1.210598133550283e+01  6.115160886252973e-05 
 1.213388850464778e+01  6.107995779542217e-05 
 1.216186000646168e+01  6.100839212984908e-05 
 1.218989598924666e+01  6.093691176066542e-05 
 1.221799660164671e+01  6.086551658284690e-05 
 1.224616199264847e+01  6.079420649148947e-05 
 1.227439231158205e+01  6.072298138180969e-05 
 1.230268770812179e+01  6.065184114914402e-05 
 1.233104833228706e+01  6.058078568894890e-05 
 1.235947433444307e+01  6.050981489680074e-05 
 1.238796586530165e+01  6.043892866839526e-05 
 1.241652307592206e+01  6.036812689954770e-05 
 1.244514611771180e+01  6.029740948619265e-05 
 1.247383514242737e+01  6.022677632438346e-05 
 1.250259030217514e+01  6.015622731029268e-05 
 1.253141174941209e+01  6.008576234021144e-05 
 1.256029963694667e+01  6.001538131054925e-05 
 1.258925411793959e+01  5.994508411783422e-05 
 1.261827534590462e+01  5.987487065871246e-05 
 1.264736347470942e+01  5.980474082994800e-05 
 1.267651865857636e+01  5.973469452842293e-05 
 1.270574105208331e+01  5.966473165113667e-05 
 1.273503081016451e+01  5.959485209520633e-05 
 1.276438808811132e+01  5.952505575786617e-05 
 1.279381304157313e+01  5.945534253646767e-05 
 1.282330582655809e+01  5.938571232847910e-05 
 1.285286659943402e+01  5.931616503148560e-05 
 1.288249551692920e+01  5.924670054318870e-05 
 1.291219273613320e+01  5.917731876140664e-05 
 1.294195841449771e+01  5.910801958407358e-05 
 1.297179270983741e+01  5.903880290923975e-05 
 1.300169578033074e+01  5.896966863507146e-05 
 1.303166778452083e+01  5.890061665985061e-05 
 1.306170888131624e+01  5.883164688197443e-05 
 1.309181922999189e+01  5.876275919995580e-05 
 1.312199899018985e+01  5.869395351242245e-05 
 1.315224832192020e+01  5.862522971811739e-05 
 1.318256738556188e+01  5.855658771589831e-05 
 1.321295634186355e+01  5.848802740473749e-05 
 1.324341535194444e+01  5.841954868372175e-05 
 1.327394457729519e+01  5.835115145205212e-05 
 1.330454417977870e+01  5.828283560904384e-05 
 1.333521432163102e+01  5.821460105412605e-05 
 1.336595516546220e+01  5.814644768684160e-05 
 1.339676687425712e+01  5.807837540684701e-05 
 1.342764961137640e+01  5.801038411391219e-05 
 1.345860354055724e+01  5.794247370792024e-05 
 1.348962882591429e+01  5.787464408886733e-05 
 1.352072563194052e+01  5.780689515686270e-05 
 1.355189412350810e+01  5.773922681212800e-05 
 1.358313446586927e+01  5.767163895499767e-05 
 1.361444682465723e+01  5.760413148591839e-05 
 1.364583136588697e+01  5.753670430544915e-05 
 1.367728825595621e+01  5.746935731426082e-05 
